pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
PTEN->-PIK3R1 TP53->-PIK3R1 TP53->-PTEN,3,3,4.000000,4,4.041740e-04,
TP53->-KDM6A,2,1,7.000000,7,6.042124e-02,
MAP3K1->-TBX3,2,1,7.000000,7,1.083875e-01,
MAP3K1->-PIK3CA MAP3K1->-TBX3 PIK3CA->-TBX3,3,3,3.000000,3,4.688419e-02,
TP53->-GRIN2A,2,1,7.000000,7,3.906250e-03,
CBFB->-CDH1,2,1,7.000000,7,9.058434e-01,
CBFB->-CDH1 CBFB->-PIK3CA CDH1->-PIK3CA,3,3,2.000000,2,4.201304e-01,
TP53->-MGA,2,1,7.000000,7,1.755420e-02,
PIK3CA->-MGA TP53->-MGA TP53->-PIK3CA,3,3,4.000000,4,5.799663e-03,
APC->-ATR APC->-CARD11 APC->-MGA CARD11->-ATR MGA->-ATR MGA->-CARD11 PIK3CA->-APC PIK3CA->-ATR PIK3CA->-CARD11 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ATR TP53->-CARD11 TP53->-MGA,6,15,2.000000,2,3.343330e-04,
APC->-ARID2 APC->-MGA MGA->-ARID2 PIK3CA->-APC PIK3CA->-ARID2 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ARID2 TP53->-MGA,5,10,2.000000,2,4.321893e-04,
APC->-KMT2D APC->-MGA MGA->-KMT2D PIK3CA->-APC PIK3CA->-KMT2D PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-KMT2D TP53->-MGA,5,10,2.000000,2,3.887593e-04,
PIK3CA->-ARID5B,2,1,7.000000,7,1.965494e-02,
PIK3CA->-ARID5B TP53->-ARID5B TP53->-PIK3CA,3,3,2.000000,2,9.334950e-02,
ANKRD11->-ARID5B,2,1,2.000000,2,2.179803e-01,
PIK3CA->-ARID5B PIK3CA->-TP53 TP53->-ARID5B,3,3,2.000000,2,9.334950e-02,
PIK3CA->-MDC1,2,1,7.000000,7,1.042059e-01,
PIK3CA->-MDC1 PIK3CA->-TP53 TP53->-MDC1,3,3,3.000000,3,3.546699e-02,
TP53->-INSR,2,1,7.000000,7,1.186632e-02,
CDH1->-KMT2A,2,1,7.000000,7,3.495519e-02,
TP53->-BCOR,2,1,7.000000,7,3.283914e-03,
RB1->-PIK3CA,2,1,7.000000,7,8.646056e-01,
TP53->-NOTCH1,2,1,7.000000,7,3.054377e-02,
PIK3CA->-KDR,2,1,7.000000,7,1.831102e-02,
TP53->-PALB2,2,1,7.000000,7,1.115615e-02,
TP53->-PDGFRA,2,1,7.000000,7,1.292361e-02,
PIK3CA->-EPHA5,2,1,7.000000,7,1.951531e-02,
PIK3CA->-EPHA5 TP53->-EPHA5 TP53->-PIK3CA,3,3,3.000000,3,1.372016e-02,
CDKN1B->-PIK3CA,2,1,7.000000,7,8.070305e-01,
MAP2K4->-GATA3,2,1,7.000000,7,5.164054e-02,
MAP2K4->-GATA3 MAP2K4->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.902943e-02,
PIK3CA->-BCOR,2,1,7.000000,7,1.207188e-01,
PIK3CA->-BCOR PIK3CA->-PTEN PIK3CA->-TP53 PTEN->-BCOR TP53->-BCOR TP53->-PTEN,4,6,2.000000,2,1.659714e-03,
ESR1->-ARID1A,2,1,6.000000,6,2.154391e-01,
ESR1->-ARID1A PIK3CA->-ARID1A PIK3CA->-ESR1,3,3,3.000000,3,7.367125e-03,
PIK3CA->-CARD11,2,1,6.000000,6,4.002361e-02,
NOTCH1->-PIK3CA,2,1,6.000000,6,4.428637e-01,
TP53->-DOT1L,2,1,6.000000,6,2.560200e-02,
TP53->-PIK3CB,2,1,6.000000,6,6.519274e-03,
PIK3CA->-NSD1,2,1,6.000000,6,2.201761e-01,
ARID1A->-KMT2C,2,1,6.000000,6,5.545352e-01,
ARID1A->-KMT2C ARID1A->-NCOR1 KMT2C->-NCOR1 PIK3CA->-ARID1A PIK3CA->-KMT2C PIK3CA->-NCOR1,4,6,2.000000,2,5.063657e-03,
ARID1A->-KMT2C CDH1->-ARID1A CDH1->-KMT2C,3,3,2.000000,2,5.626781e-02,
CDH1->-FOXA1 CDH1->-KMT2C FOXA1->-KMT2C,3,3,2.000000,2,7.407407e-02,
ARID1A->-KMT2C ARID1A->-PIK3CA PIK3CA->-KMT2C,3,3,2.000000,2,3.702773e-01,
PIK3CA->-EPHB1,2,1,6.000000,6,4.334473e-02,
PIK3CA->-EPHB1 TP53->-EPHB1 TP53->-PIK3CA,3,3,2.000000,2,1.258191e-01,
PIK3CA->-EPHB1 PIK3CA->-TP53 TP53->-EPHB1,3,3,2.000000,2,1.258191e-01,
ATRX->-EPHB1 PIK3CA->-ATRX PIK3CA->-EPHB1,3,3,2.000000,2,2.488002e-02,
HNF1A->-EPHB1,2,1,2.000000,2,2.411265e-01,
CDH1->-EPHB1 CDH1->-PIK3CA PIK3CA->-EPHB1,3,3,3.000000,3,7.802537e-03,
STK11->-PIK3CA,2,1,6.000000,6,1.988360e-01,
STAG2->-PIK3CA,2,1,6.000000,6,5.634317e-01,
CDH1->-RICTOR,2,1,6.000000,6,1.362377e-02,
CDH1->-PIK3CA CDH1->-RICTOR PIK3CA->-RICTOR,3,3,3.000000,3,1.389776e-02,
AKT1->-MAP3K1,2,1,6.000000,6,4.843750e-02,
KDM5C->-PIK3CA,2,1,6.000000,6,2.844401e-01,
ZFHX3->-PIK3CA,2,1,6.000000,6,7.328680e-01,
PIK3CA->-MTOR,2,1,6.000000,6,7.692125e-02,
CDH1->-PTPRS,2,1,6.000000,6,3.735755e-02,
SPEN->-PIK3CA,2,1,6.000000,6,9.158434e-01,
GATA3->-PIK3CA GATA3->-SPEN SPEN->-PIK3CA,3,3,2.000000,2,1.170034e-01,
MAP3K1->-TP53,2,1,6.000000,6,9.992674e-01,
PIK3CA->-RFWD2,2,1,6.000000,6,9.261703e-02,
TP53->-MTOR,2,1,6.000000,6,8.101912e-02,
PIK3CA->-MTOR PIK3CA->-TP53 TP53->-MTOR,3,3,2.000000,2,2.975600e-02,
KMT2C->-ARID1A,2,1,6.000000,6,5.545352e-01,
KMT2C->-ARID1A PIK3CA->-ARID1A PIK3CA->-KMT2C,3,3,2.000000,2,3.702773e-01,
KMT2C->-ARID1A KMT2C->-PIK3CA PIK3CA->-ARID1A,3,3,2.000000,2,3.702773e-01,
GATA3->-ARID1A KMT2C->-ARID1A KMT2C->-GATA3,3,3,2.000000,2,2.777778e-02,
PIK3CA->-NUP93,2,1,6.000000,6,5.412946e-02,
ATM->-GATA3,2,1,6.000000,6,9.262784e-02,
ATM->-GATA3 ATM->-PIK3CA GATA3->-PIK3CA,3,3,2.000000,2,2.262626e-02,
ATM->-SPEN,2,1,2.000000,2,8.181374e-01,
PIK3CA->-ERBB3,2,1,6.000000,6,3.847885e-01,
PIK3CA->-ERBB3 TP53->-ERBB3 TP53->-PIK3CA,3,3,2.000000,2,7.462294e-02,
MAP3K1->-ERBB3 MAP3K1->-PIK3CA PIK3CA->-ERBB3,3,3,2.000000,2,1.767814e-01,
GATA3->-KMT2C,2,1,6.000000,6,8.464257e-01,
TBX3->-TP53,2,1,6.000000,6,9.226530e-01,
TBX3->-PIK3CA TBX3->-TP53 TP53->-PIK3CA,3,3,2.000000,2,2.739890e-01,
PIK3CA->-TP53 TBX3->-PIK3CA TBX3->-TP53,3,3,2.000000,2,2.739890e-01,
TP53->-HNF1A,2,1,6.000000,6,7.012075e-02,
TP53->-JAK3,2,1,6.000000,6,2.059259e-02,
CDH1->-ATRX,2,1,6.000000,6,4.004340e-02,
TP53->-MAP3K13,2,1,6.000000,6,2.510972e-02,
TP53->-TERT,2,1,6.000000,6,7.010561e-02,
TP53->-STK11,2,1,6.000000,6,4.147910e-02,
TP53->-RECQL4,2,1,6.000000,6,6.392500e-02,
PIK3CA->-AR,2,1,6.000000,6,1.988582e-01,
TP53->-TP63,2,1,6.000000,6,1.041667e-02,
CDH1->-RFWD2,2,1,6.000000,6,4.707377e-02,
CDH1->-PIK3CA CDH1->-RFWD2 PIK3CA->-RFWD2,3,3,2.000000,2,1.591958e-01,
TP53->-IGF1R,2,1,6.000000,6,1.450000e-02,
PIK3CA->-IGF1R TP53->-IGF1R TP53->-PIK3CA,3,3,3.000000,3,1.157407e-03,
KMT2C->-NCOR1,2,1,6.000000,6,1.311080e-01,
KMT2C->-NCOR1 PIK3CA->-KMT2C PIK3CA->-NCOR1,3,3,4.000000,4,3.343621e-03,
CDH1->-KMT2C CDH1->-NCOR1 KMT2C->-NCOR1,3,3,3.000000,3,3.549383e-02,
KMT2C->-NCOR1 KMT2C->-TP53 TP53->-NCOR1,3,3,2.000000,2,1.161616e-01,
MAP3K1->-NCOR1,2,1,6.000000,6,2.783665e-01,
MAP3K1->-NCOR1 MAP3K1->-PIK3CA NCOR1->-PIK3CA,3,3,2.000000,2,2.498285e-01,
PIK3CA->-STAG2,2,1,6.000000,6,5.634317e-01,
PIK3CA->-STAG2 TP53->-PIK3CA TP53->-STAG2,3,3,2.000000,2,8.707606e-02,
CDH1->-PIK3CA CDH1->-STAG2 PIK3CA->-STAG2,3,3,2.000000,2,1.204147e-01,
PIK3CA->-NOTCH1,2,1,6.000000,6,4.428637e-01,
PIK3CA->-NOTCH1 TP53->-NOTCH1 TP53->-PIK3CA,3,3,2.000000,2,6.394676e-02,
PIK3CA->-TET2,2,1,6.000000,6,1.875769e-01,
TP53->-SOX17,2,1,6.000000,6,7.222222e-02,
CDH1->-RB1,2,1,6.000000,6,1.026562e-01,
CDH1->-RB1 CDH1->-TP53 TP53->-RB1,3,3,2.000000,2,1.319444e-01,
CDH1->-RB1 TP53->-CDH1 TP53->-RB1,3,3,2.000000,2,1.319444e-01,
PIK3CA->-CIC,2,1,6.000000,6,1.294643e-02,
PIK3CA->-MST1R,2,1,6.000000,6,6.076389e-03,
TP53->-XPO1,2,1,6.000000,6,7.905506e-03,
TP53->-DNMT3A,2,1,6.000000,6,1.244260e-01,
TP53->-KDR,2,1,6.000000,6,1.221667e-01,
PIK3CA->-KDR TP53->-KDR TP53->-PIK3CA,3,3,2.000000,2,2.219158e-01,
PIK3CA->-KDR PIK3CA->-TP53 TP53->-KDR,3,3,3.000000,3,4.614516e-02,
PIK3CA->-FGFR2,2,1,6.000000,6,4.175209e-02,
GATA3->-CDKN1B,2,1,6.000000,6,1.562500e-02,
CDKN1B->-PIK3CA GATA3->-CDKN1B GATA3->-PIK3CA,3,3,2.000000,2,1.319444e-01,
CBFB->-TP53,2,1,6.000000,6,1.445312e-01,
CBFB->-PIK3CA CBFB->-TP53 TP53->-PIK3CA,3,3,3.000000,3,3.549383e-02,
CDH1->-PTCH1,2,1,6.000000,6,6.009745e-02,
CDH1->-PIK3CA CDH1->-PTCH1 PIK3CA->-PTCH1,3,3,2.000000,2,1.250511e-01,
TP53->-RPTOR,2,1,6.000000,6,2.260101e-02,
PIK3CA->-BAP1,2,1,6.000000,6,6.250000e-02,
PIK3CA->-BAP1 PIK3CA->-TP53 TP53->-BAP1,3,3,2.000000,2,2.777778e-02,
PTEN->-ARID1A,2,1,6.000000,6,3.353490e-02,
ESR1->-CDH1,2,1,6.000000,6,9.596091e-01,
TP53->-NBN,2,1,6.000000,6,1.041667e-02,
PIK3CA->-CBFB,2,1,6.000000,6,9.999977e-01,
TP53->-RAD50,2,1,6.000000,6,3.931619e-02,
PIK3CA->-RAD50 TP53->-PIK3CA TP53->-RAD50,3,3,2.000000,2,7.069097e-02,
PIK3CA->-RAD50 PIK3CA->-TP53 TP53->-RAD50,3,3,2.000000,2,7.069097e-02,
CDH1->-SETD2,2,1,6.000000,6,5.312500e-02,
BRCA1->-SETD2 CDH1->-BRCA1 CDH1->-SETD2 TP53->-BRCA1 TP53->-CDH1 TP53->-SETD2,4,6,2.000000,2,1.736111e-03,
TP53->-NOTCH3,2,1,6.000000,6,3.101852e-02,
MAP2K4->-TP53,2,1,6.000000,6,8.534249e-01,
KMT2C->-FAT1,2,1,6.000000,6,2.042651e-01,
KMT2C->-FAT1 PIK3CA->-FAT1 PIK3CA->-KMT2C,3,3,2.000000,2,2.369144e-01,
PIK3CA->-APC,2,1,6.000000,6,2.859788e-01,
PIK3CA->-APC PIK3CA->-TP53 TP53->-APC,3,3,4.000000,4,2.019339e-03,
CDH1->-APC CDH1->-PIK3CA PIK3CA->-APC,3,3,2.000000,2,1.124847e-01,
ARID1A->-FAT1,2,1,5.000000,5,4.179338e-02,
ERBB3->-PIK3CA,2,1,5.000000,5,6.229150e-01,
ERBB3->-PIK3CA MAP3K1->-ERBB3 MAP3K1->-PIK3CA,3,3,3.000000,3,2.965478e-02,
MEN1->-KMT2C,2,1,5.000000,5,8.534526e-02,
KMT2C->-GATA3 MEN1->-GATA3 MEN1->-KMT2C,3,3,2.000000,2,2.777778e-02,
TP53->-RAF1,2,1,5.000000,5,1.211735e-02,
TP53->-PAK7,2,1,5.000000,5,3.228948e-02,
PTEN->-RUNX1,2,1,5.000000,5,3.125000e-02,
TP53->-TSC1,2,1,5.000000,5,1.977796e-01,
CDH1->-NSD1,2,1,5.000000,5,2.902422e-02,
CDH1->-NSD1 CDH1->-TP53 TP53->-NSD1,3,3,2.000000,2,2.777778e-02,
CDH1->-FOXA1 CDH1->-NSD1 CDH1->-PIK3CA NSD1->-FOXA1 PIK3CA->-FOXA1 PIK3CA->-NSD1,4,6,2.000000,2,1.736111e-03,
PIK3CA->-GLI1,2,1,5.000000,5,1.612557e-02,
CBFB->-AKT1,2,1,5.000000,5,3.404948e-01,
CBFB->-ARID1A,2,1,5.000000,5,2.708333e-02,
PIK3CA->-HIST1H1C,2,1,5.000000,5,1.697442e-01,
CHEK2->-PIK3CA,2,1,5.000000,5,1.089181e-01,
PIK3CA->-TET1,2,1,5.000000,5,2.879539e-01,
PIK3CA->-EGFR,2,1,5.000000,5,5.833333e-02,
GATA3->-EGFR,2,1,5.000000,5,3.125000e-02,
GATA3->-EGFR GATA3->-PIK3CA PIK3CA->-EGFR,3,3,2.000000,2,2.777778e-02,
PIK3CA->-ALK,2,1,5.000000,5,2.250000e-01,
TP53->-KIT,2,1,5.000000,5,8.996012e-03,
PIK3CA->-BRIP1,2,1,5.000000,5,8.214286e-02,
ZFHX3->-CDH1,2,1,5.000000,5,1.289062e-01,
CDH1->-PIK3CA ZFHX3->-CDH1 ZFHX3->-PIK3CA,3,3,4.000000,4,3.343621e-03,
TP53->-EPHA7,2,1,5.000000,5,5.547083e-02,
TP53->-BRD4,2,1,5.000000,5,3.281250e-02,
PIK3CA->-JAK3,2,1,5.000000,5,1.089604e-01,
ARID1A-/-PIK3CA,2,1,5.000000,5,5.503318e-02,
ARID1A-/-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,2.000000,2,1.884412e-02,
TP53->-TCF7L2,2,1,5.000000,5,2.421024e-02,
TP53->-HIST1H3B,2,1,5.000000,5,4.518882e-02,
TP53->-RFWD2,2,1,5.000000,5,7.457210e-02,
TP53->-PLK2,2,1,5.000000,5,2.724754e-02,
PIK3CA->-EP300,2,1,5.000000,5,4.264187e-01,
ESR1->-MAP3K1,2,1,5.000000,5,5.689603e-01,
ESR1->-MAP3K1 PIK3CA->-ESR1 PIK3CA->-MAP3K1,3,3,2.000000,2,3.302040e-01,
MEN1->-ARID1A,2,1,5.000000,5,2.380952e-02,
KMT2C->-ARID1A MEN1->-ARID1A MEN1->-KMT2C,3,3,2.000000,2,7.407407e-02,
GATA3->-FLT3,2,1,5.000000,5,2.410714e-02,
KMT2C->-CDH1,2,1,5.000000,5,9.999123e-01,
TP53->-ARAF,2,1,5.000000,5,5.230263e-02,
TP53->-MET,2,1,5.000000,5,1.510101e-02,
MAP3K1->-ESR1,2,1,5.000000,5,5.689603e-01,
ESR1->-PIK3CA MAP3K1->-ESR1 MAP3K1->-PIK3CA,3,3,2.000000,2,3.302040e-01,
PTEN->-SF3B1,2,1,5.000000,5,3.550347e-01,
PIK3CA->-SF3B1 PTEN->-PIK3CA PTEN->-SF3B1,3,3,2.000000,2,8.854167e-02,
PIK3CA->-DNMT1,2,1,5.000000,5,1.980769e-02,
CREBBP->-PIK3CA,2,1,5.000000,5,9.005949e-01,
CDH1->-AR,2,1,5.000000,5,9.220467e-02,
TP53->-FGFR4,2,1,5.000000,5,1.174242e-02,
NCOR1->-MED12,2,1,5.000000,5,2.343750e-02,
NCOR1->-MED12 TP53->-MED12 TP53->-NCOR1,3,3,3.000000,3,9.806469e-03,
NCOR1->-MED12 NCOR1->-PIK3CA PIK3CA->-MED12,3,3,2.000000,2,6.911376e-02,
NF1->-PIK3R1,2,1,5.000000,5,1.953348e-01,
NF1->-PIK3R1 TP53->-NF1 TP53->-PIK3R1,3,3,2.000000,2,1.030093e-01,
NF1->-PIK3R1 PTEN->-NF1 PTEN->-PIK3R1,3,3,2.000000,2,1.255144e-01,
TP53->-AXIN2,2,1,5.000000,5,1.214583e-02,
ARID1A->-CDH1,2,1,5.000000,5,9.942415e-01,
ARID1A->-CDH1 ARID1A->-PIK3CA CDH1->-PIK3CA,3,3,2.000000,2,6.773799e-01,
CREBBP->-KMT2C,2,1,5.000000,5,6.691562e-02,
CREBBP->-KMT2C TP53->-CREBBP TP53->-KMT2C,3,3,2.000000,2,4.354690e-02,
CREBBP->-KMT2C PIK3CA->-CREBBP PIK3CA->-KMT2C,3,3,3.000000,3,2.482257e-02,
CDH1->-CREBBP CDH1->-KMT2C CDH1->-PIK3CA CREBBP->-KMT2C PIK3CA->-CREBBP PIK3CA->-KMT2C,4,6,2.000000,2,6.376725e-03,
ARID1A->-CREBBP ARID1A->-KMT2C CREBBP->-KMT2C,3,3,2.000000,2,1.709402e-02,
MGA->-PIK3CA,2,1,5.000000,5,8.843732e-01,
KMT2C->-TBX3,2,1,5.000000,5,4.475798e-01,
CDH1->-STAG2,2,1,5.000000,5,2.724754e-02,
ERBB2->-MAP3K1,2,1,5.000000,5,1.750515e-01,
ERBB2->-MAP3K1 ERBB2->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,7.407407e-02,
GATA3->-POLE,2,1,5.000000,5,7.803571e-02,
GATA3->-POLE PIK3CA->-GATA3 PIK3CA->-POLE,3,3,2.000000,2,1.527778e-02,
CDH1->-GATA3 CDH1->-POLE GATA3->-POLE,3,3,2.000000,2,1.527778e-02,
TP53->-PBRM1,2,1,5.000000,5,2.535144e-01,
TP53->-ERBB2,2,1,5.000000,5,6.072872e-01,
CDH1->-ERBB2 CDH1->-TP53 TP53->-ERBB2,3,3,2.000000,2,2.498799e-01,
CDH1->-IKZF1,2,1,5.000000,5,2.187500e-02,
PIK3CA->-BRCA1,2,1,5.000000,5,3.579765e-01,
TP53->-POLD1,2,1,5.000000,5,1.895833e-02,
CDH1->-MED12,2,1,5.000000,5,9.765617e-02,
CDH1->-MED12 PIK3CA->-CDH1 PIK3CA->-MED12,3,3,2.000000,2,1.802682e-01,
GATA3->-TBX3,2,1,5.000000,5,1.524428e-01,
GATA3->-PIK3CA GATA3->-TBX3 TBX3->-PIK3CA,3,3,2.000000,2,1.693994e-01,
GATA3->-PIK3CA GATA3->-TBX3 PIK3CA->-TBX3,3,3,2.000000,2,1.693994e-01,
GATA3->-TBX3 MAP3K1->-GATA3 MAP3K1->-TBX3,3,3,2.000000,2,9.837963e-02,
PIK3CA->-TERT,2,1,5.000000,5,3.925926e-02,
GATA3->-ESR1,2,1,5.000000,5,9.754368e-01,
PIK3R1->-TP53,2,1,5.000000,5,9.898965e-01,
ERBB2->-KMT2C,2,1,5.000000,5,2.115533e-01,
CDH1->-ERBB2 CDH1->-KMT2C ERBB2->-KMT2C,3,3,2.000000,2,1.834340e-01,
CDH1->-KMT2C ERBB2->-CDH1 ERBB2->-KMT2C,3,3,2.000000,2,1.834340e-01,
KMT2C->-PARP1 TP53->-KMT2C TP53->-PARP1,3,3,2.000000,2,2.224351e-02,
ERBB2->-KMT2C ERBB2->-PARP1 ERBB2->-PIK3CA KMT2C->-PARP1 PIK3CA->-KMT2C PIK3CA->-PARP1,4,6,2.000000,2,1.282841e-03,
PIK3CA->-GRIN2A,2,1,5.000000,5,1.875000e-01,
MAP3K1->-NOTCH4,2,1,5.000000,5,2.357456e-02,
MAP3K1->-NOTCH4 MAP3K1->-PIK3CA PIK3CA->-NOTCH4,3,3,2.000000,2,1.081155e-01,
MAP3K1->-NOTCH4 PIK3CA->-MAP3K1 PIK3CA->-NOTCH4,3,3,2.000000,2,1.081155e-01,
MAP3K1->-TRAF2 PIK3CA->-MAP3K1 PIK3CA->-TRAF2,3,3,2.000000,2,5.501089e-02,
NOTCH4->-PTPRT PIK3CA->-NOTCH4 PIK3CA->-PTPRT,3,3,2.000000,2,1.633987e-02,
MAP3K1->-NOTCH4 MAP3K1->-PTPRT NOTCH4->-PTPRT TP53->-MAP3K1 TP53->-NOTCH4 TP53->-PTPRT,4,6,2.000000,2,8.174414e-04,
PIK3CA->-ATRX,2,1,5.000000,5,4.823252e-01,
CDH1->-ATRX CDH1->-PIK3CA PIK3CA->-ATRX,3,3,3.000000,3,1.523920e-02,
CDH1->-POLE,2,1,5.000000,5,2.500000e-02,
CDH1->-POLE PIK3CA->-CDH1 PIK3CA->-POLE,3,3,2.000000,2,5.324074e-02,
PIK3CA->-SETD2,2,1,5.000000,5,5.392044e-01,
ARID1A->-PIK3CA ARID1A->-SETD2 CDH1->-ARID1A CDH1->-PIK3CA CDH1->-SETD2 PIK3CA->-SETD2,4,6,2.000000,2,5.063657e-03,
FOXA1->-GATA3,2,1,5.000000,5,5.000000e-01,
FOXA1->-GATA3 FOXA1->-PIK3CA GATA3->-PIK3CA,3,3,2.000000,2,2.632245e-01,
FOXA1->-GATA3 FOXA1->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,1.319444e-01,
CDH1->-RAD50,2,1,5.000000,5,2.530683e-02,
CDH1->-PIK3CA CDH1->-RAD50 PIK3CA->-RAD50,3,3,2.000000,2,6.485029e-02,
CDH1->-RAD50 TP53->-CDH1 TP53->-RAD50,3,3,2.000000,2,2.224351e-02,
TP53->-PARP1,2,1,5.000000,5,2.724754e-02,
PIK3CA->-PARP1,2,1,5.000000,5,6.411990e-02,
PIK3CA->-PARP1 PIK3CA->-TP53 TP53->-PARP1,3,3,2.000000,2,6.485029e-02,
TP53->-PTCH1,2,1,5.000000,5,1.308303e-01,
PIK3CA->-PTCH1 PIK3CA->-TP53 TP53->-PTCH1,3,3,2.000000,2,1.237578e-01,
ERBB2->-TP53,2,1,5.000000,5,6.072872e-01,
AKT1->-NOTCH2,2,1,5.000000,5,1.018849e-02,
ERBB2->-RUNX1,2,1,5.000000,5,2.265625e-01,
CDH1->-ERBB2 CDH1->-RUNX1 ERBB2->-RUNX1,3,3,2.000000,2,1.962449e-01,
TP53->-CEBPA,2,1,5.000000,5,3.125000e-02,
NCOR1->-RUNX1,2,1,5.000000,5,3.632812e-01,
NCOR1->-PIK3CA NCOR1->-RUNX1 PIK3CA->-RUNX1,3,3,2.000000,2,2.632245e-01,
NCOR1->-RUNX1 PIK3CA->-NCOR1 PIK3CA->-RUNX1,3,3,2.000000,2,2.632245e-01,
ARID2->-ARID1A,2,1,5.000000,5,2.901999e-01,
ARID2->-ARID1A TP53->-ARID1A TP53->-ARID2,3,3,2.000000,2,7.301418e-02,
EPHA5->-ARID1A,2,1,2.000000,2,4.980159e-01,
ARID2->-GATA3,2,1,5.000000,5,1.953125e-01,
TP53->-JAK1,2,1,5.000000,5,3.632812e-01,
NCOR1->-CDH1,2,1,5.000000,5,9.933122e-01,
NCOR1->-CDH1 TP53->-CDH1 TP53->-NCOR1,3,3,2.000000,2,3.883461e-01,
CDH1->-RUNX1 NCOR1->-CDH1 NCOR1->-RUNX1,3,3,2.000000,2,1.319444e-01,
KMT2D->-PIK3CA,2,1,5.000000,5,9.842368e-01,
CDH1->-KMT2D CDH1->-PIK3CA KMT2D->-PIK3CA,3,3,2.000000,2,2.362403e-01,
PTEN->-GRIN2A,2,1,5.000000,5,1.846591e-02,
PIK3CA->-GRIN2A PTEN->-GRIN2A PTEN->-PIK3CA,3,3,2.000000,2,7.407407e-02,
PIK3CA->-SMAD4,2,1,5.000000,5,2.706270e-01,
MAP2K4->-PTEN,2,1,5.000000,5,3.093750e-01,
TP53->-KDM5A,2,1,5.000000,5,5.937500e-02,
TP53->-GLI1,2,1,5.000000,5,1.054489e-02,
TP53->-CIC,2,1,5.000000,5,9.418403e-02,
PIK3CA->-CIC TP53->-CIC TP53->-PIK3CA,3,3,2.000000,2,7.407407e-02,
TP53->-IRF4,2,1,5.000000,5,2.083333e-02,
TP53->-SMARCA4,2,1,5.000000,5,2.022569e-01,
TP53->-TRAF2,2,1,5.000000,5,1.670533e-02,
PIK3CA->-KRAS,2,1,5.000000,5,3.457705e-01,
PIK3CA->-BLM,2,1,5.000000,5,9.071691e-02,
TP53->-PIK3R2,2,1,5.000000,5,1.388889e-02,
PIK3CA->-ERCC4,2,1,5.000000,5,5.448718e-02,
ARID1A->-IKZF1,2,1,5.000000,5,1.875000e-02,
ARID1A->-IKZF1 ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-IKZF1 CDH1->-PIK3CA IKZF1->-PIK3CA,4,6,2.000000,2,1.736111e-03,
AKT1->-KMT2C,2,1,5.000000,5,2.489873e-01,
AKT1->-KMT2C AKT1->-TP53 TP53->-KMT2C,3,3,2.000000,2,3.935185e-02,
RUNX1->-TP53,2,1,5.000000,5,9.884491e-01,
PTPRS->-PIK3CA,2,1,5.000000,5,6.718102e-01,
PTPRS->-PIK3CA TP53->-PIK3CA TP53->-PTPRS,3,3,2.000000,2,9.786683e-02,
CDH1->-PIK3CA CDH1->-PTPRS PTPRS->-PIK3CA,3,3,2.000000,2,3.935185e-02,
TP53->-TET1,2,1,5.000000,5,8.705357e-02,
TP53->-ERBB4,2,1,5.000000,5,4.658179e-02,
CBFB->-NCOR1,2,1,5.000000,5,3.125000e-02,
CBFB->-NCOR1 CBFB->-PIK3CA NCOR1->-PIK3CA,3,3,2.000000,2,1.319444e-01,
CBFB->-NCOR1 CBFB->-TP53 TP53->-NCOR1,3,3,2.000000,2,1.319444e-01,
CDH1->-DNMT1,2,1,5.000000,5,3.125000e-02,
CDH1->-DNMT1 CDH1->-PIK3CA PIK3CA->-DNMT1,3,3,2.000000,2,2.777778e-02,
CDH1->-XPO1,2,1,5.000000,5,3.125000e-02,
ARID1B->-PIK3CA,2,1,5.000000,5,2.551567e-01,
ARID1B->-PIK3CA TP53->-ARID1B TP53->-PIK3CA,3,3,2.000000,2,1.092787e-01,
AKT1->-MAP2K4,2,1,5.000000,5,9.821429e-02,
ERBB2->-TBX3,2,1,5.000000,5,3.031851e-01,
CDH1->-TBX3 ERBB2->-CDH1 ERBB2->-TBX3,3,3,2.000000,2,1.962449e-01,
GPS2->-PIK3CA,2,1,5.000000,5,2.829650e-01,
FAT1->-RICTOR,2,1,4.000000,4,1.592691e-01,
FAT1->-PIK3CA,2,1,4.000000,4,9.996982e-01,
FAT1->-PIK3CA FAT1->-RICTOR PIK3CA->-RICTOR,3,3,2.000000,2,1.065293e-01,
TET1->-FAT1,2,1,4.000000,4,2.844831e-01,
PIK3CA->-FAT1 PIK3CA->-TET1 TET1->-FAT1,3,3,2.000000,2,1.218833e-01,
PIK3CA->-FAT1 PIK3CA->-RB1 RB1->-FAT1,3,3,2.000000,2,1.309292e-01,
NCOR1->-FAT1 NCOR1->-TET1 TET1->-FAT1,3,3,2.000000,2,2.729045e-02,
TET1->-FAT1 TP53->-FAT1 TP53->-TET1,3,3,2.000000,2,4.761905e-02,
SETD2->-PIK3CA,2,1,4.000000,4,7.697626e-01,
