pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
PIK3CA->-SF3B1,2,1,19.000000,19,5.628336e-06,
PIK3CA->-FAT1,2,1,19.000000,19,7.571059e-04,
AKT1->-TP53,2,1,19.000000,19,1.145815e-05,
TP53->-CDH1,2,1,19.000000,19,7.522764e-01,
CDH1->-PIK3CA TP53->-CDH1 TP53->-PIK3CA,3,3,5.000000,5,3.732400e-02,
CDH1->-KMT2C TP53->-CDH1 TP53->-KMT2C,3,3,2.500000,2,1.225101e-01,
CDH1->-ERBB2,2,1,18.500000,18,6.624957e-02,
TP53->-FAT1,2,1,18.000000,18,3.258957e-05,
PIK3CA->-FAT1 TP53->-FAT1 TP53->-PIK3CA,3,3,4.000000,4,3.399581e-02,
PIK3CA->-FAT1 PIK3CA->-TP53 TP53->-FAT1,3,3,3.000000,3,1.417525e-01,
TP53->-NCOR1,2,1,18.000000,18,2.722783e-02,
PIK3CA->-RUNX1,2,1,18.000000,18,3.029727e-02,
CDH1->-TBX3,2,1,17.500000,17,2.929135e-02,
MAP2K4->-PIK3CA,2,1,17.500000,17,3.634246e-02,
ESR1->-PIK3CA,2,1,17.000000,17,8.968691e-01,
TP53->-ARID1A,2,1,17.000000,16,8.492327e-04,
PIK3CA->-ARID1A PIK3CA->-TP53 TP53->-ARID1A,3,3,2.500000,2,1.034295e-01,
TBX3->-PIK3CA,2,1,17.000000,17,2.412524e-01,
CDH1->-PIK3CA CDH1->-TBX3 TBX3->-PIK3CA,3,3,5.000000,5,4.385512e-02,
TP53->-GATA3,2,1,17.000000,17,1.595349e-02,
PIK3CA->-GATA3 TP53->-GATA3 TP53->-PIK3CA,3,3,2.500000,2,1.248394e-01,
PIK3CA->-GATA3 PIK3CA->-TP53 TP53->-GATA3,3,3,3.000000,3,8.137618e-02,
PIK3CA->-NCOR1,2,1,17.000000,16,4.167714e-01,
NCOR1->-PIK3CA,2,1,16.000000,16,5.546902e-01,
NCOR1->-PIK3CA TP53->-NCOR1 TP53->-PIK3CA,3,3,3.000000,3,1.209379e-01,
CDH1->-ARID1A,2,1,15.500000,15,1.106999e-02,
CDH1->-ARID1A CDH1->-PIK3CA PIK3CA->-ARID1A,3,3,4.500000,4,7.743776e-02,
CDH1->-ARID1A PIK3CA->-ARID1A PIK3CA->-CDH1,3,3,2.000000,2,6.664148e-01,
CDH1->-RUNX1,2,1,15.000000,15,5.490075e-02,
CDH1->-PIK3CA CDH1->-RUNX1 PIK3CA->-RUNX1,3,3,4.000000,4,7.220383e-02,
CDH1->-RUNX1 PIK3CA->-CDH1 PIK3CA->-RUNX1,3,3,2.000000,2,5.184559e-01,
TP53->-ARID2,2,1,15.000000,15,1.610643e-06,
TP53->-PIK3R1,2,1,15.000000,15,3.901116e-03,
CDH1->-NCOR1,2,1,15.000000,15,1.626481e-02,
CDH1->-NCOR1 TP53->-CDH1 TP53->-NCOR1,3,3,2.000000,2,3.585782e-01,
CDH1->-NCOR1 CDH1->-PIK3CA PIK3CA->-NCOR1,3,3,2.500000,2,2.080605e-01,
CDH1->-NCOR1 CDH1->-PIK3CA NCOR1->-PIK3CA,3,3,4.000000,4,5.471391e-02,
ARID1A->-PIK3CA,2,1,14.500000,14,8.483629e-01,
ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,5.500000,5,2.212586e-02,
TP53->-ATR,2,1,14.500000,14,2.384490e-04,
PIK3CA->-TBX3,2,1,14.500000,14,5.716750e-01,
CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-TBX3,3,3,3.000000,3,3.437256e-01,
TP53->-PTPRD,2,1,14.500000,14,3.081454e-06,
PIK3CA->-KMT2D,2,1,14.000000,14,1.990445e-02,
PIK3CA->-KMT2D TP53->-KMT2D TP53->-PIK3CA,3,3,3.000000,3,1.918126e-01,
PIK3CA->-KMT2D PIK3CA->-TP53 TP53->-KMT2D,3,3,5.000000,5,1.148432e-02,
TP53->-RUNX1,2,1,13.500000,13,2.389603e-02,
PIK3CA->-RUNX1 PIK3CA->-TP53 TP53->-RUNX1,3,3,2.000000,2,1.956019e-01,
CDH1->-RUNX1 CDH1->-TP53 TP53->-RUNX1,3,3,2.000000,2,7.407407e-02,
TP53->-BRCA2,2,1,13.500000,13,2.259598e-04,
TP53->-NSD1,2,1,13.000000,12,4.627323e-05,
TP53->-CREBBP,2,1,13.000000,13,7.543781e-04,
PIK3CA->-ATR,2,1,13.000000,13,4.707402e-03,
PIK3CA->-ATR PIK3CA->-TP53 TP53->-ATR,3,3,2.500000,2,5.632283e-02,
CDH1->-ESR1,2,1,13.000000,13,5.931330e-02,
CDH1->-ESR1 CDH1->-PIK3CA PIK3CA->-ESR1,3,3,4.000000,4,5.486968e-03,
TP53->-KMT2A,2,1,13.000000,13,4.616472e-05,
PIK3CA->-PTEN,2,1,13.000000,13,3.906552e-01,
PIK3CA->-PTEN TP53->-PIK3CA TP53->-PTEN,3,3,2.000000,2,4.126870e-01,
PIK3CA->-PTEN PIK3CA->-TP53 TP53->-PTEN,3,3,6.000000,6,6.455951e-04,
TP53->-STAG2,2,1,12.500000,12,3.256457e-03,
MEN1->-GATA3,2,1,12.000000,12,2.441406e-04,
TP53->-FOXA1,2,1,12.000000,12,1.031951e-02,
PIK3CA->-FOXA1 TP53->-FOXA1 TP53->-PIK3CA,3,3,3.000000,3,1.114040e-01,
PIK3CA->-FOXA1 PIK3CA->-TP53 TP53->-FOXA1,3,3,2.000000,2,3.562517e-01,
CDH1->-FOXA1 CDH1->-TP53 TP53->-FOXA1,3,3,2.000000,2,1.805646e-01,
CDH1->-FOXA1 TP53->-CDH1 TP53->-FOXA1,3,3,2.000000,2,1.805646e-01,
PIK3CA->-SPEN,2,1,12.000000,12,3.699465e-02,
TP53->-TBX3,2,1,12.000000,12,4.107955e-02,
NF1->-TP53,2,1,12.000000,12,9.828263e-01,
NF1->-PIK3CA,2,1,12.000000,12,2.653522e-01,
NF1->-PIK3CA TP53->-NF1 TP53->-PIK3CA,3,3,3.000000,3,2.464586e-01,
NF1->-PIK3CA NF1->-TP53 TP53->-PIK3CA,3,3,4.000000,4,8.210333e-02,
TP53->-FLT4,2,1,12.000000,12,1.907902e-05,
TP53->-APC,2,1,12.000000,12,1.746290e-04,
PTEN->-TP53,2,1,11.500000,11,9.998224e-01,
TP53->-ESR1,2,1,11.500000,11,1.223402e-03,
PIK3CA->-ESR1 TP53->-ESR1 TP53->-PIK3CA,3,3,2.000000,2,1.068102e-01,
MAP3K1->-GATA3,2,1,11.500000,11,4.239068e-01,
GATA3->-PIK3CA MAP3K1->-GATA3 MAP3K1->-PIK3CA,3,3,5.000000,4,7.906714e-02,
MAP3K1->-GATA3 PIK3CA->-GATA3 PIK3CA->-MAP3K1,3,3,2.000000,2,7.193249e-01,
CDH1->-CBFB,2,1,11.500000,11,1.496262e-01,
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,6.345300e-03,
PTEN->-PIK3CA,2,1,11.500000,11,6.221504e-01,
TP53->-ALK,2,1,11.500000,11,5.632716e-05,
FOXA1->-PIK3CA,2,1,11.500000,11,9.915085e-01,
CDH1->-FOXA1 CDH1->-PIK3CA FOXA1->-PIK3CA,3,3,3.000000,3,3.615523e-01,
PIK3CA->-PTPRT,2,1,11.500000,11,5.829385e-03,
PIK3CA->-RB1,2,1,11.000000,11,2.091841e-01,
PIK3CA->-RB1 TP53->-PIK3CA TP53->-RB1,3,3,2.000000,2,3.885455e-01,
PIK3CA->-RB1 PIK3CA->-TP53 TP53->-RB1,3,3,4.000000,4,2.930994e-02,
TP53->-CDKN2A,2,1,11.000000,11,1.126682e-02,
TP53->-PTPRS,2,1,11.000000,11,1.927915e-05,
TP53->-ERBB3,2,1,11.000000,11,3.443261e-05,
TP53->-ATM,2,1,11.000000,11,7.697482e-04,
TP53->-NOTCH4,2,1,11.000000,11,7.504473e-06,
PIK3CA->-NOTCH4,2,1,11.000000,11,5.430691e-03,
PIK3CA->-NOTCH4 PIK3CA->-TP53 TP53->-NOTCH4,3,3,4.000000,4,1.343612e-03,
PIK3CA->-ATM,2,1,11.000000,11,2.058441e-01,
PIK3CA->-ATM PIK3CA->-TP53 TP53->-ATM,3,3,3.000000,3,5.666971e-02,
TP53->-FBXW7,2,1,11.000000,11,2.311061e-03,
PIK3CA->-RICTOR,2,1,10.500000,10,1.633453e-03,
TP53->-EP300,2,1,10.500000,10,3.820330e-03,
GATA3->-ARID1A,2,1,10.500000,10,3.458749e-01,
GATA3->-ARID1A PIK3CA->-ARID1A PIK3CA->-GATA3,3,3,2.000000,2,2.724807e-01,
GATA3->-ARID1A GATA3->-PIK3CA PIK3CA->-ARID1A,3,3,2.500000,2,1.097714e-01,
GATA3->-MAP3K1,2,1,10.500000,10,5.907563e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,4.413672e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA PIK3CA->-MAP3K1,3,3,4.000000,4,2.112031e-01,
TP53->-SETD2,2,1,10.500000,10,5.146671e-05,
PIK3CA->-NF1,2,1,10.000000,10,5.939839e-01,
PIK3CA->-NF1 TP53->-NF1 TP53->-PIK3CA,3,3,3.000000,3,2.464586e-01,
PIK3CA->-NF1 PIK3CA->-TP53 TP53->-NF1,3,3,2.000000,2,5.380696e-01,
CDH1->-PTEN,2,1,10.000000,10,2.533900e-01,
TP53->-ATRX,2,1,10.000000,10,6.097147e-04,
TP53->-CARD11,2,1,10.000000,10,4.009187e-03,
TP53->-NOTCH2,2,1,10.000000,10,3.590064e-04,
TP53->-MAP2K4,2,1,10.000000,10,1.813112e-01,
ESR1->-GATA3,2,1,10.000000,10,2.924250e-01,
ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,3,3,3.000000,3,1.202494e-01,
CDH1->-GATA3,2,1,10.000000,10,7.850796e-03,
CDH1->-GATA3 CDH1->-PIK3CA PIK3CA->-GATA3,3,3,3.000000,3,8.600911e-02,
CDH1->-GATA3 PIK3CA->-CDH1 PIK3CA->-GATA3,3,3,2.000000,2,3.077823e-01,
CDH1->-ESR1 CDH1->-GATA3 ESR1->-GATA3,3,3,3.000000,3,4.629630e-03,
CDH1->-ESR1 CDH1->-GATA3 CDH1->-PIK3CA ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,4,6,2.000000,2,1.736111e-03,
PIK3CA->-FLT4,2,1,10.000000,10,9.918351e-03,
PIK3CA->-FLT4 TP53->-FLT4 TP53->-PIK3CA,3,3,2.000000,2,9.773017e-02,
PIK3CA->-FLT4 PIK3CA->-TP53 TP53->-FLT4,3,3,2.000000,2,9.773017e-02,
ERBB2->-CDH1,2,1,10.000000,10,9.547729e-01,
TP53->-ARID1B,2,1,10.000000,10,2.769309e-02,
TP53->-EPHA5,2,1,10.000000,10,6.547332e-03,
TP53->-PTPRT,2,1,10.000000,10,2.154576e-03,
PIK3CA->-PTPRT TP53->-PIK3CA TP53->-PTPRT,3,3,3.000000,3,7.958182e-02,
PIK3CA->-PTPRT PIK3CA->-TP53 TP53->-PTPRT,3,3,4.000000,4,1.393893e-02,
TP53->-BARD1,2,1,10.000000,10,4.262773e-05,
PIK3CA->-KMT2A,2,1,10.000000,10,6.169525e-02,
PIK3CA->-KMT2A TP53->-KMT2A TP53->-PIK3CA,3,3,3.000000,3,1.970899e-02,
KMT2C->-MAP3K1,2,1,9.500000,9,3.888676e-01,
KMT2C->-MAP3K1 PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,4.000000,4,1.388237e-01,
KMT2C->-MAP3K1 KMT2C->-PIK3CA MAP3K1->-PIK3CA,3,3,2.500000,2,4.278844e-01,
PIK3CA->-MAP2K4,2,1,9.500000,9,9.094993e-01,
TP53->-MED12,2,1,9.500000,9,1.625230e-02,
ERBB2->-PIK3CA,2,1,9.500000,9,3.502938e-01,
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,4.500000,4,2.084057e-02,
TP53->-ARID5B,2,1,9.500000,9,2.376001e-04,
TP53->-SPEN,2,1,9.500000,9,1.948158e-02,
PIK3CA->-SPEN PIK3CA->-TP53 TP53->-SPEN,3,3,3.000000,3,1.016603e-02,
KMT2C->-GATA3,2,1,9.000000,9,2.411594e-01,
TP53->-EPHB1,2,1,9.000000,9,1.627208e-03,
MAP3K1->-KMT2C,2,1,9.000000,9,4.943900e-01,
MAP3K1->-KMT2C MAP3K1->-PIK3CA PIK3CA->-KMT2C,3,3,3.000000,3,3.412635e-01,
MAP3K1->-KMT2C PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,2.000000,2,6.341411e-01,
MAP3K1->-KMT2C TP53->-KMT2C TP53->-MAP3K1,3,3,2.000000,2,5.872865e-02,
KMT2C->-PIK3CA MAP3K1->-KMT2C MAP3K1->-PIK3CA,3,3,2.000000,2,6.341411e-01,
ARID1A->-GATA3,2,1,9.000000,9,6.353629e-01,
ARID1A->-GATA3 ARID1A->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,2.724807e-01,
AKT1->-CDH1,2,1,9.000000,9,3.882851e-01,
AKT1->-CDH1 AKT1->-TP53 CDH1->-TP53,3,3,2.500000,2,2.504501e-02,
CDH1->-MAP2K4,2,1,9.000000,9,3.262696e-02,
CDH1->-MAP2K4 CDH1->-PIK3CA MAP2K4->-PIK3CA,3,3,2.000000,2,2.146503e-01,
CDH1->-MAP2K4 CDH1->-TP53 TP53->-MAP2K4,3,3,2.000000,2,5.129804e-02,
CDH1->-CDK12 CDH1->-TP53 TP53->-CDK12,3,3,2.000000,2,1.015188e-02,
CDH1->-MAP2K4 PIK3CA->-CDH1 PIK3CA->-MAP2K4,3,3,2.000000,2,2.146503e-01,
TP53->-RICTOR,2,1,9.000000,9,4.148317e-05,
BRCA1-/-RICTOR PIK3CA->-BRCA1 PIK3CA->-RICTOR PIK3CA->-TP53 TP53->-BRCA1 TP53->-RICTOR,4,6,2.000000,2,6.298816e-06,
PTEN->-NF1,2,1,9.000000,9,1.981093e-02,
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,6.016732e-03,
PTEN->-NF1 PTEN->-TP53 TP53->-NF1,3,3,3.000000,3,1.475329e-01,
PIK3CA->-CREBBP,2,1,9.000000,9,1.744604e-01,
PIK3CA->-CREBBP TP53->-CREBBP TP53->-PIK3CA,3,3,2.000000,2,1.308189e-01,
AKT1->-GATA3,2,1,9.000000,9,8.019115e-03,
TP53->-ZFHX3,2,1,9.000000,9,2.350966e-02,
PIK3CA->-PTPRD,2,1,9.000000,9,2.404139e-04,
PIK3CA->-PTPRD TP53->-PIK3CA TP53->-PTPRD,3,3,2.000000,2,2.948004e-02,
TP53->-ERCC5,2,1,9.000000,9,4.976497e-04,
PIK3CA->-CDKN1B,2,1,9.000000,8,3.786184e-01,
TP53->-SF3B1,2,1,9.000000,9,7.275132e-04,
PIK3CA->-SF3B1 TP53->-PIK3CA TP53->-SF3B1,3,3,2.000000,2,2.496244e-01,
PIK3CA->-SF3B1 PIK3CA->-TP53 TP53->-SF3B1,3,3,4.000000,4,7.622150e-03,
PIK3CA->-POLE,2,1,9.000000,9,2.197831e-03,
TP53->-POLE,2,1,9.000000,9,2.422879e-04,
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,1.568407e-04,
TP53->-TET2,2,1,9.000000,9,3.968254e-04,
PIK3CA->-ARID2,2,1,8.500000,8,4.818036e-02,
PIK3CA->-ARID2 PIK3CA->-TP53 TP53->-ARID2,3,3,4.000000,4,3.007248e-03,
TP53->-ROS1,2,1,8.500000,8,3.015071e-02,
PTEN->-KMT2C,2,1,8.500000,8,4.599371e-03,
PTEN->-KMT2C TP53->-KMT2C TP53->-PTEN,3,3,2.500000,2,1.041667e-02,
MEN1->-PIK3CA,2,1,8.500000,8,4.570378e-02,
TBX3->-CDH1,2,1,8.500000,8,9.539943e-01,
CDH1->-PIK3CA TBX3->-CDH1 TBX3->-PIK3CA,3,3,4.000000,4,1.405182e-01,
PIK3CA->-MED12,2,1,8.500000,8,4.997967e-02,
PIK3CA->-MED12 PIK3CA->-TP53 TP53->-MED12,3,3,2.000000,2,1.221788e-01,
TP53->-BRCA1,2,1,8.500000,8,2.597666e-03,
ATM->-PIK3CA,2,1,8.000000,8,7.120249e-01,
FOXA1->-MAP3K1,2,1,8.000000,8,1.193872e-01,
FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,3,3,3.000000,3,1.361007e-01,
CDH1->-FOXA1 CDH1->-MAP3K1 CDH1->-PIK3CA FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,4,6,2.000000,2,5.063657e-03,
FOXA1->-MAP3K1 TP53->-FOXA1 TP53->-MAP3K1,3,3,4.000000,4,1.450935e-03,
FOXA1->-MAP3K1 FOXA1->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,3.949463e-01,
PIK3CA->-ZFHX3,2,1,8.000000,8,3.010719e-01,
TP53->-TSC2,2,1,8.000000,8,2.119976e-02,
CDH1->-AKT1,2,1,8.000000,8,5.820975e-01,
TP53->-ANKRD11,2,1,8.000000,8,4.609843e-03,
CDH1->-BRCA2,2,1,8.000000,8,9.566395e-02,
CDH1->-BRCA2 TP53->-BRCA2 TP53->-CDH1,3,3,2.000000,2,5.015432e-02,
PTEN->-CDH1,2,1,8.000000,8,6.166390e-01,
CDH1->-TP53 PTEN->-CDH1 PTEN->-TP53,3,3,2.000000,2,6.278428e-02,
PIK3CA->-PTPRS,2,1,8.000000,8,8.226698e-02,
PIK3CA->-PTPRS PIK3CA->-TP53 TP53->-PTPRS,3,3,3.000000,3,6.686190e-03,
PIK3CA->-DICER1,2,1,8.000000,8,3.778655e-03,
PIK3CA->-PTCH1,2,1,8.000000,8,1.065732e-02,
NCOR1->-TP53,2,1,8.000000,8,9.786612e-01,
NCOR1->-TP53 PIK3CA->-NCOR1 PIK3CA->-TP53,3,3,2.000000,2,3.693774e-01,
CDH1->-NCOR1 CDH1->-TP53 NCOR1->-TP53,3,3,2.000000,2,3.585782e-01,
PTEN->-MAP3K1,2,1,8.000000,8,6.284846e-02,
PTEN->-MAP3K1 TP53->-MAP3K1 TP53->-PTEN,3,3,2.000000,2,1.302910e-01,
MAP3K1->-PIK3CA PTEN->-MAP3K1 PTEN->-PIK3CA,3,3,2.000000,2,2.659054e-02,
CDH1->-MAP3K1 CDH1->-NF1 NF1->-MAP3K1 PTEN->-CDH1 PTEN->-MAP3K1 PTEN->-NF1,4,6,2.000000,2,1.251385e-03,
RUNX1->-PIK3CA,2,1,8.000000,8,9.811677e-01,
CDH1->-CREBBP,2,1,8.000000,8,4.185205e-02,
CDH1->-CREBBP CDH1->-PIK3CA PIK3CA->-CREBBP,3,3,4.000000,4,1.334656e-02,
RB1->-TP53,2,1,8.000000,8,9.905671e-01,
KMT2C->-TP53,2,1,8.000000,8,9.991658e-01,
TP53->-BAP1,2,1,8.000000,8,7.392914e-03,
RUNX1->-CDH1,2,1,8.000000,8,9.171101e-01,
CDH1->-PIK3CA RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.184559e-01,
PIK3CA->-CDH1 RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.184559e-01,
CBFB->-MAP3K1,2,1,8.000000,8,3.934152e-02,
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,2.095345e-04,
CBFB->-GATA3 CBFB->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,1.102431e-01,
CDH1->-NF1,2,1,8.000000,8,2.210955e-01,
CDH1->-NF1 CDH1->-PIK3CA PIK3CA->-NF1,3,3,3.000000,3,1.216181e-01,
CDH1->-APC,2,1,8.000000,8,2.742790e-03,
PIK3CA->-ERBB2,2,1,7.500000,7,7.158323e-01,
CDH1->-ERBB2 CDH1->-PIK3CA PIK3CA->-ERBB2,3,3,4.000000,4,5.936360e-02,
PIK3CA->-MGA,2,1,7.500000,7,3.530919e-01,
CDH1->-PTPRD,2,1,7.500000,7,1.051702e-02,
CDH1->-PTPRD CDH1->-TP53 TP53->-PTPRD,3,3,2.500000,2,3.859144e-02,
CDH1->-PTPRD TP53->-CDH1 TP53->-PTPRD,3,3,2.000000,2,1.674336e-01,
CDH1->-PIK3CA CDH1->-PTPRD PIK3CA->-PTPRD,3,3,2.000000,2,1.200029e-01,
CDH1->-PTPRD PIK3CA->-CDH1 PIK3CA->-PTPRD,3,3,2.000000,2,1.200029e-01,
PIK3CA->-CARD11,2,1,7.000000,7,3.814077e-03,
PIK3CA->-CARD11 TP53->-CARD11 TP53->-PIK3CA,3,3,2.000000,2,1.047127e-01,
APC->-ARID2 APC->-MGA MGA->-ARID2 PIK3CA->-APC PIK3CA->-ARID2 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ARID2 TP53->-MGA,5,10,2.000000,2,1.605739e-04,
APC->-KMT2D APC->-MGA MGA->-KMT2D PIK3CA->-APC PIK3CA->-KMT2D PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-KMT2D TP53->-MGA,5,10,2.000000,2,1.596240e-04,
APC->-ATR APC->-MGA MGA->-ATR PIK3CA->-APC PIK3CA->-ATR PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ATR TP53->-MGA,5,10,2.000000,2,1.583842e-04,
APC->-CARD11 APC->-MGA MGA->-CARD11 PIK3CA->-APC PIK3CA->-CARD11 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-CARD11 TP53->-MGA,5,10,2.000000,2,1.390261e-04,
TP53->-DNMT1,2,1,7.000000,7,9.043040e-04,
CDH1->-KMT2D,2,1,7.000000,7,1.757063e-02,
CDH1->-KMT2D CDH1->-PIK3CA PIK3CA->-KMT2D,3,3,2.000000,2,2.323693e-01,
CDH1->-KMT2D PIK3CA->-CDH1 PIK3CA->-KMT2D,3,3,2.000000,2,2.323693e-01,
CDH1->-EPHB1,2,1,7.000000,7,4.116193e-03,
CDH1->-EPHB1 CDH1->-TP53 TP53->-EPHB1,3,3,3.000000,3,3.208929e-03,
PIK3CA->-BRCA2,2,1,7.000000,7,1.402035e-01,
CDH1->-BRCA2 CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-BRCA2 TBX3->-BRCA2 TBX3->-PIK3CA,4,6,2.000000,2,7.804695e-04,
PIK3CA->-DNMT3A,2,1,7.000000,7,2.260037e-02,
CDH1->-PTPRS,2,1,7.000000,7,3.877507e-03,
CDH1->-PTPRS CDH1->-TP53 TP53->-PTPRS,3,3,2.000000,2,2.100390e-02,
TP53->-MDC1,2,1,7.000000,7,2.998873e-02,
MAP3K1->-ERBB3,2,1,7.000000,7,3.400679e-03,
PIK3CA->-ROS1,2,1,7.000000,7,6.770684e-02,
GATA3->-SPEN,2,1,7.000000,7,2.153638e-01,
MAP3K1->-ARID1A,2,1,7.000000,7,1.197344e-01,
MAP3K1->-ARID1A MAP3K1->-PIK3CA PIK3CA->-ARID1A,3,3,3.500000,3,2.544689e-02,
GATA3->-ARID1A MAP3K1->-ARID1A MAP3K1->-GATA3,3,3,3.000000,3,4.629630e-03,
GATA3->-ARID1A GATA3->-PIK3CA MAP3K1->-ARID1A MAP3K1->-GATA3 MAP3K1->-PIK3CA PIK3CA->-ARID1A,4,6,2.000000,2,5.063657e-03,
TP53->-DDR2,2,1,7.000000,7,8.737420e-03,
CDH1->-ERBB3,2,1,7.000000,7,4.177912e-02,
CDH1->-SPEN,2,1,7.000000,7,1.538585e-01,
CDH1->-PIK3CA CDH1->-SPEN PIK3CA->-SPEN,3,3,2.000000,2,7.357085e-02,
NCOR1->-GATA3,2,1,7.000000,7,1.393202e-02,
TP53->-PIK3C2G,2,1,7.000000,7,5.187747e-04,
TP53->-KDM6A,2,1,7.000000,7,4.139291e-02,
TP53->-SOX17,2,1,7.000000,7,7.845875e-03,
TP53->-GRIN2A,2,1,7.000000,7,2.170139e-03,
CBFB->-CDH1,2,1,7.000000,7,8.727743e-01,
