pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
TP53->-RB1,2,1,21.000000,21,,1.013135e-02
PIK3CA->-ARID1A,2,1,20.166667,22,,1.456647e-01
KMT2C->-PIK3CA,2,1,20.000000,22,,9.521736e-01
KMT2C->-PIK3CA TP53->-KMT2C TP53->-PIK3CA,3,3,2.500000,4,,2.061271e-01
CDH1->-KMT2C CDH1->-PIK3CA KMT2C->-PIK3CA,3,3,4.500000,5,,6.432435e-02
PIK3CA->-FAT1,2,1,19.253606,19,,2.165701e-03
CDH1->-MAP3K1,2,1,19.000000,19,,1.299739e-03
CDH1->-MAP3K1 CDH1->-PIK3CA MAP3K1->-PIK3CA,3,3,4.000000,4,,2.315192e-01
CDH1->-MAP3K1 CDH1->-PIK3CA PIK3CA->-MAP3K1,3,3,8.000000,8,,1.257451e-03
CDH1->-MAP3K1 CDH1->-TP53 TP53->-MAP3K1,3,3,3.000000,3,,1.620370e-02
PIK3CA->-SF3B1,2,1,19.000000,19,,2.452104e-05
AKT1->-TP53,2,1,19.000000,19,,1.258357e-04
TP53->-CDH1,2,1,19.000000,19,,8.262729e-01
CDH1->-PIK3CA TP53->-CDH1 TP53->-PIK3CA,3,3,5.000000,5,,5.007536e-02
CDH1->-KMT2C TP53->-CDH1 TP53->-KMT2C,3,3,2.500000,3,,1.242135e-01
CDH1->-ERBB2,2,1,18.928571,19,,8.989546e-02
CDH1->-FOXA1,2,1,18.665753,19,,1.579185e-03
CDH1->-FOXA1 CDH1->-PIK3CA PIK3CA->-FOXA1,3,3,8.000000,8,,3.471039e-04
TP53->-NCOR1,2,1,18.661458,19,,1.831818e-02
PIK3CA->-RUNX1,2,1,18.600000,19,,2.603381e-02
TP53->-FAT1,2,1,18.000000,18,,5.938650e-04
PIK3CA->-FAT1 TP53->-FAT1 TP53->-PIK3CA,3,3,4.000000,4,,4.488028e-02
PIK3CA->-FAT1 PIK3CA->-TP53 TP53->-FAT1,3,3,3.000000,3,,1.695112e-01
CDH1->-TBX3,2,1,17.500000,18,,4.569680e-02
TP53->-GATA3,2,1,17.256098,17,,5.538926e-02
PIK3CA->-GATA3 TP53->-GATA3 TP53->-PIK3CA,3,3,2.500000,3,,1.558909e-01
PIK3CA->-GATA3 PIK3CA->-TP53 TP53->-GATA3,3,3,3.121951,3,,1.566008e-01
MAP2K4->-PIK3CA,2,1,17.166667,18,,4.984804e-02
PIK3CA->-NCOR1,2,1,17.100000,18,,3.647232e-01
TBX3->-PIK3CA,2,1,17.000000,17,,3.305825e-01
CDH1->-PIK3CA CDH1->-TBX3 TBX3->-PIK3CA,3,3,5.000000,5,,7.264417e-02
TP53->-ARID1A,2,1,17.000000,18,,1.508792e-03
PIK3CA->-ARID1A PIK3CA->-TP53 TP53->-ARID1A,3,3,2.500000,3,,8.775983e-02
ESR1->-PIK3CA,2,1,16.500000,17,,9.529589e-01
CDH1->-ARID1A,2,1,16.100000,17,,4.913941e-03
CDH1->-ARID1A CDH1->-PIK3CA PIK3CA->-ARID1A,3,3,4.500000,5,,8.280117e-02
CDH1->-ARID1A PIK3CA->-ARID1A PIK3CA->-CDH1,3,3,2.000000,2,,7.261985e-01
NCOR1->-PIK3CA,2,1,16.000000,16,,6.324465e-01
NCOR1->-PIK3CA TP53->-NCOR1 TP53->-PIK3CA,3,3,3.000000,3,,1.561367e-01
CDH1->-RUNX1,2,1,15.000000,15,,9.866655e-02
CDH1->-PIK3CA CDH1->-RUNX1 PIK3CA->-RUNX1,3,3,4.600000,5,,2.938375e-02
CDH1->-RUNX1 PIK3CA->-CDH1 PIK3CA->-RUNX1,3,3,2.000000,2,,5.888337e-01
CDH1->-NCOR1,2,1,15.000000,15,,2.027715e-02
CDH1->-NCOR1 TP53->-CDH1 TP53->-NCOR1,3,3,2.000000,2,,3.891206e-01
CDH1->-NCOR1 CDH1->-PIK3CA PIK3CA->-NCOR1,3,3,2.600000,3,,2.195180e-01
CDH1->-NCOR1 CDH1->-PIK3CA NCOR1->-PIK3CA,3,3,4.000000,4,,6.727577e-02
TP53->-ARID2,2,1,15.000000,15,,3.375674e-04
TP53->-PIK3R1,2,1,15.000000,15,,8.229764e-03
PIK3CA->-TBX3,2,1,14.500000,15,,6.057822e-01
CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-TBX3,3,3,3.000000,3,,4.280842e-01
ARID1A->-PIK3CA,2,1,14.500000,15,,8.944708e-01
ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,5.500000,6,,2.452493e-02
PIK3CA->-KMT2D,2,1,14.333333,14,,3.752586e-02
PIK3CA->-KMT2D TP53->-KMT2D TP53->-PIK3CA,3,3,3.333333,3,,2.146476e-01
PIK3CA->-KMT2D PIK3CA->-TP53 TP53->-KMT2D,3,3,5.000000,5,,1.489366e-02
TP53->-ATR,2,1,14.000000,15,,6.664967e-04
TP53->-PTPRD,2,1,13.903458,14,,4.420417e-04
TP53->-RUNX1,2,1,13.500000,14,,3.183853e-02
PIK3CA->-RUNX1 PIK3CA->-TP53 TP53->-RUNX1,3,3,2.000000,2,,1.968879e-01
CDH1->-RUNX1 CDH1->-TP53 TP53->-RUNX1,3,3,2.000000,2,,7.407407e-02
TP53->-BRCA2,2,1,13.500000,14,,5.639900e-04
TP53->-NSD1,2,1,13.000000,14,,3.399255e-04
PIK3CA->-ATR,2,1,13.000000,14,,1.934975e-03
PIK3CA->-ATR PIK3CA->-TP53 TP53->-ATR,3,3,2.500000,3,,7.609781e-02
TP53->-KMT2A,2,1,13.000000,13,,5.062539e-04
CDH1->-ESR1,2,1,13.000000,13,,7.657066e-02
CDH1->-ESR1 CDH1->-PIK3CA PIK3CA->-ESR1,3,3,4.000000,4,,7.094479e-03
PIK3CA->-PTEN,2,1,13.000000,13,,5.481986e-01
PIK3CA->-PTEN TP53->-PIK3CA TP53->-PTEN,3,3,2.000000,2,,4.779945e-01
PIK3CA->-PTEN PIK3CA->-TP53 TP53->-PTEN,3,3,6.000000,6,,2.089666e-03
TP53->-CREBBP,2,1,12.666667,13,,2.445559e-03
TP53->-STAG2,2,1,12.500000,13,,4.255948e-03
TP53->-FLT4,2,1,12.000000,12,,4.598592e-04
PIK3CA->-SPEN,2,1,12.000000,12,,6.436895e-02
TP53->-APC,2,1,12.000000,12,,1.649065e-03
MEN1->-GATA3,2,1,12.000000,12,,2.441406e-04
NF1->-PIK3CA,2,1,12.000000,12,,3.479859e-01
NF1->-PIK3CA TP53->-NF1 TP53->-PIK3CA,3,3,3.000000,3,,3.228067e-01
NF1->-TP53,2,1,12.000000,12,,9.905623e-01
NF1->-PIK3CA NF1->-TP53 TP53->-PIK3CA,3,3,4.000000,4,,1.259681e-01
PTEN->-PIK3CA,2,1,11.900000,12,,6.940103e-01
TP53->-ALK,2,1,11.697406,12,,3.997069e-04
TP53->-TBX3,2,1,11.505208,12,,8.194773e-02
PTEN->-TP53,2,1,11.500000,12,,9.999088e-01
MAP3K1->-GATA3,2,1,11.500000,12,,4.691655e-01
GATA3->-PIK3CA MAP3K1->-GATA3 MAP3K1->-PIK3CA,3,3,5.000000,6,,3.311150e-02
MAP3K1->-GATA3 PIK3CA->-GATA3 PIK3CA->-MAP3K1,3,3,2.000000,2,,7.582271e-01
CDH1->-CBFB,2,1,11.500000,12,,1.735718e-01
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,,7.647681e-03
FOXA1->-PIK3CA,2,1,11.500000,12,,9.935103e-01
CDH1->-FOXA1 CDH1->-PIK3CA FOXA1->-PIK3CA,3,3,3.000000,3,,3.724591e-01
TP53->-ESR1,2,1,11.400000,11,,1.316819e-02
TP53->-FOXA1,2,1,11.170962,12,,2.807373e-02
PIK3CA->-FOXA1 TP53->-FOXA1 TP53->-PIK3CA,3,3,3.000000,3,,1.231255e-01
PIK3CA->-FOXA1 PIK3CA->-TP53 TP53->-FOXA1,3,3,2.000000,2,,3.757874e-01
CDH1->-FOXA1 TP53->-CDH1 TP53->-FOXA1,3,3,2.000000,2,,1.854567e-01
PIK3CA->-PTPRT,2,1,11.076369,12,,5.196598e-03
PIK3CA->-ATM,2,1,11.000000,11,,3.179021e-01
PIK3CA->-RICTOR,2,1,11.000000,12,,8.579746e-04
TP53->-ATM,2,1,11.000000,11,,1.722359e-03
PIK3CA->-ATM PIK3CA->-TP53 TP53->-ATM,3,3,3.000000,3,,6.647680e-02
TP53->-CDKN2A,2,1,11.000000,11,,1.938978e-02
PIK3CA->-RB1,2,1,11.000000,11,,2.419898e-01
PIK3CA->-RB1 TP53->-PIK3CA TP53->-RB1,3,3,2.000000,2,,3.995850e-01
PIK3CA->-RB1 PIK3CA->-TP53 TP53->-RB1,3,3,4.000000,4,,3.150843e-02
TP53->-FBXW7,2,1,11.000000,11,,6.927310e-03
TP53->-ERBB3,2,1,11.000000,11,,3.619083e-04
TP53->-SETD2,2,1,10.750000,11,,4.395057e-04
TP53->-NOTCH4,2,1,10.697674,11,,3.561721e-04
PIK3CA->-NOTCH4,2,1,10.666667,11,,7.442686e-03
PIK3CA->-NOTCH4 PIK3CA->-TP53 TP53->-NOTCH4,3,3,3.697674,4,,1.503175e-03
TP53->-PTPRS,2,1,10.665753,11,,3.738631e-04
GATA3->-MAP3K1,2,1,10.500000,11,,6.326817e-01
GATA3->-MAP3K1 GATA3->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,,4.927637e-01
GATA3->-MAP3K1 GATA3->-PIK3CA PIK3CA->-MAP3K1,3,3,4.000000,4,,2.531760e-01
ESR1->-GATA3,2,1,10.500000,11,,2.329224e-01
ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,3,3,3.000000,3,,1.504972e-01
PIK3CA->-KMT2A,2,1,10.500000,11,,3.631558e-02
PIK3CA->-KMT2A TP53->-KMT2A TP53->-PIK3CA,3,3,3.000000,3,,1.916359e-02
TP53->-EPHA5,2,1,10.359794,10,,1.579160e-02
GATA3->-ARID1A,2,1,10.333333,10,,5.531637e-01
GATA3->-ARID1A PIK3CA->-ARID1A PIK3CA->-GATA3,3,3,2.166667,2,,3.713490e-01
GATA3->-ARID1A GATA3->-PIK3CA PIK3CA->-ARID1A,3,3,2.500000,3,,1.169253e-01
TP53->-EP300,2,1,10.256098,10,,1.900849e-02
TP53->-MED12,2,1,10.230067,11,,3.116603e-03
TP53->-CARD11,2,1,10.000000,10,,4.470740e-03
TP53->-ATRX,2,1,10.000000,10,,2.782268e-03
TP53->-NOTCH2,2,1,10.000000,10,,1.222487e-03
TP53->-BARD1,2,1,10.000000,10,,5.524866e-04
TP53->-ARID1B,2,1,10.000000,10,,5.606140e-02
CDH1->-PTEN,2,1,10.000000,10,,3.627105e-01
ERBB2->-CDH1,2,1,10.000000,10,,9.753106e-01
TP53->-MAP2K4,2,1,10.000000,10,,2.736488e-01
CDH1->-GATA3,2,1,10.000000,10,,1.812878e-02
CDH1->-GATA3 CDH1->-PIK3CA PIK3CA->-GATA3,3,3,3.451220,3,,1.179348e-01
CDH1->-GATA3 PIK3CA->-CDH1 PIK3CA->-GATA3,3,3,2.000000,2,,3.685349e-01
CDH1->-ESR1 CDH1->-GATA3 ESR1->-GATA3,3,3,3.000000,3,,4.629630e-03
CDH1->-ESR1 CDH1->-GATA3 CDH1->-PIK3CA ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,4,6,2.000000,2,,1.736111e-03
PIK3CA->-CREBBP,2,1,9.666667,10,,1.388209e-01
PIK3CA->-CREBBP TP53->-CREBBP TP53->-PIK3CA,3,3,2.666667,3,,3.423345e-02
PIK3CA->-NF1,2,1,9.666667,10,,6.820957e-01
PIK3CA->-NF1 TP53->-NF1 TP53->-PIK3CA,3,3,2.666667,3,,3.241878e-01
PIK3CA->-NF1 PIK3CA->-TP53 TP53->-NF1,3,3,2.000000,2,,6.169342e-01
TP53->-PTPRT,2,1,9.576369,10,,2.969127e-03
PIK3CA->-PTPRT TP53->-PIK3CA TP53->-PTPRT,3,3,2.576369,3,,6.408622e-02
PIK3CA->-PTPRT PIK3CA->-TP53 TP53->-PTPRT,3,3,4.000000,4,,9.608953e-03
PIK3CA->-FLT4,2,1,9.500000,10,,1.520702e-02
PIK3CA->-FLT4 PIK3CA->-TP53 TP53->-FLT4,3,3,2.000000,2,,1.170685e-01
TP53->-ARID5B,2,1,9.500000,10,,5.678173e-04
KMT2C->-MAP3K1,2,1,9.500000,10,,4.654693e-01
KMT2C->-MAP3K1 PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,4.000000,4,,2.206870e-01
KMT2C->-MAP3K1 KMT2C->-PIK3CA MAP3K1->-PIK3CA,3,3,2.500000,3,,4.542652e-01
ERBB2->-PIK3CA,2,1,9.500000,10,,3.888256e-01
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,4.500000,5,,2.416783e-02
PIK3CA->-MAP2K4,2,1,9.500000,10,,9.263836e-01
TP53->-SPEN,2,1,9.400000,9,,7.491496e-02
PIK3CA->-SPEN PIK3CA->-TP53 TP53->-SPEN,3,3,3.000000,3,,1.894563e-02
TP53->-EPHB1,2,1,9.000000,9,,2.093052e-03
CDH1->-MAP2K4,2,1,9.000000,9,,5.775459e-02
CDH1->-MAP2K4 CDH1->-TP53 TP53->-MAP2K4,3,3,2.000000,2,,6.269497e-02
CDH1->-CDK12 CDH1->-TP53 TP53->-CDK12,3,3,2.000000,2,,1.437299e-02
CDH1->-MAP2K4 PIK3CA->-CDH1 PIK3CA->-MAP2K4,3,3,2.000000,2,,2.801710e-01
ARID1A->-GATA3,2,1,9.000000,9,,7.156380e-01
ARID1A->-GATA3 ARID1A->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,,3.699158e-01
AKT1->-CDH1,2,1,9.000000,9,,4.836349e-01
AKT1->-CDH1 AKT1->-TP53 CDH1->-TP53,3,3,2.666667,3,,2.584877e-02
PTEN->-NF1,2,1,9.000000,9,,2.850446e-02
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,,9.074098e-03
PTEN->-NF1 PTEN->-TP53 TP53->-NF1,3,3,3.000000,3,,1.795000e-01
AKT1->-GATA3,2,1,9.000000,9,,2.905273e-02
TP53->-ERCC5,2,1,9.000000,9,,1.623803e-03
TP53->-SF3B1,2,1,9.000000,9,,1.394400e-03
PIK3CA->-SF3B1 TP53->-PIK3CA TP53->-SF3B1,3,3,2.000000,2,,2.772838e-01
PIK3CA->-SF3B1 PIK3CA->-TP53 TP53->-SF3B1,3,3,4.000000,4,,9.851231e-03
TP53->-ZFHX3,2,1,9.000000,9,,5.515274e-02
KMT2C->-GATA3,2,1,9.000000,9,,2.985989e-01
TP53->-POLE,2,1,9.000000,9,,5.993173e-04
PIK3CA->-POLE,2,1,9.000000,9,,4.828715e-03
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,,5.095428e-04
TP53->-TET2,2,1,9.000000,9,,1.047660e-03
TP53->-RICTOR,2,1,8.678626,9,,4.340501e-04
PIK3CA->-MED12,2,1,8.563401,10,,1.415568e-02
PIK3CA->-MED12 PIK3CA->-TP53 TP53->-MED12,3,3,2.000000,2,,1.321400e-01
PTEN->-KMT2C,2,1,8.500000,9,,7.047260e-03
PTEN->-KMT2C TP53->-KMT2C TP53->-PTEN,3,3,2.500000,3,,1.331019e-02
MEN1->-PIK3CA,2,1,8.500000,9,,6.783438e-02
TP53->-ROS1,2,1,8.500000,9,,3.953140e-02
PIK3CA->-ARID2,2,1,8.500000,9,,5.540753e-02
PIK3CA->-ARID2 PIK3CA->-TP53 TP53->-ARID2,3,3,4.000000,4,,4.397813e-03
TP53->-ANKRD11,2,1,8.500000,9,,1.509909e-03
PIK3CA->-CDKN1B,2,1,8.500000,10,,3.066915e-01
MAP3K1->-KMT2C,2,1,8.500000,9,,6.496456e-01
MAP3K1->-KMT2C MAP3K1->-PIK3CA PIK3CA->-KMT2C,3,3,3.000000,3,,4.539821e-01
MAP3K1->-KMT2C PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,2.000000,2,,7.305767e-01
KMT2C->-PIK3CA MAP3K1->-KMT2C MAP3K1->-PIK3CA,3,3,2.000000,2,,7.297083e-01
TBX3->-CDH1,2,1,8.466667,8,,9.861921e-01
CDH1->-PIK3CA TBX3->-CDH1 TBX3->-PIK3CA,3,3,3.500000,4,,2.005526e-01
PIK3CA->-PTPRD,2,1,8.403458,8,,1.037527e-02
TP53->-TSC2,2,1,8.359794,8,,4.082273e-02
ATM->-PIK3CA,2,1,8.251111,8,,8.137895e-01
TP53->-BRCA1,2,1,8.169400,9,,3.821789e-03
PIK3CA->-PTCH1,2,1,8.000000,8,,1.606690e-02
CDH1->-CREBBP,2,1,8.000000,8,,8.458296e-02
CDH1->-CREBBP CDH1->-PIK3CA PIK3CA->-CREBBP,3,3,4.000000,4,,1.825991e-02
RB1->-TP53,2,1,8.000000,8,,9.951006e-01
PIK3CA->-ZFHX3,2,1,8.000000,8,,3.948672e-01
CDH1->-AKT1,2,1,8.000000,8,,6.709239e-01
NCOR1->-TP53,2,1,8.000000,8,,9.863542e-01
NCOR1->-TP53 PIK3CA->-NCOR1 PIK3CA->-TP53,3,3,2.000000,2,,4.254546e-01
CDH1->-NCOR1 CDH1->-TP53 NCOR1->-TP53,3,3,2.000000,2,,3.891206e-01
RUNX1->-PIK3CA,2,1,8.000000,8,,9.905004e-01
TP53->-BAP1,2,1,8.000000,8,,1.796875e-02
RUNX1->-CDH1,2,1,8.000000,8,,9.500418e-01
CDH1->-PIK3CA RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,,5.888337e-01
PIK3CA->-CDH1 RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,,5.888337e-01
CBFB->-MAP3K1,2,1,8.000000,8,,5.468750e-02
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,,4.411723e-04
CBFB->-GATA3 CBFB->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,,1.319444e-01
CDH1->-APC,2,1,8.000000,8,,3.883066e-03
CDH1->-BRCA2,2,1,8.000000,8,,1.456952e-01
CDH1->-BRCA2 TP53->-BRCA2 TP53->-CDH1,3,3,2.000000,2,,5.522233e-02
CDH1->-NF1,2,1,8.000000,8,,2.719123e-01
CDH1->-NF1 CDH1->-PIK3CA PIK3CA->-NF1,3,3,3.000000,3,,1.565362e-01
PTEN->-CDH1,2,1,8.000000,8,,7.236181e-01
CDH1->-TP53 PTEN->-CDH1 PTEN->-TP53,3,3,2.000000,2,,6.234959e-02
CDH1->-MAP3K1 CDH1->-NF1 NF1->-MAP3K1 PTEN->-CDH1 PTEN->-MAP3K1 PTEN->-NF1,4,6,2.000000,2,,1.706434e-03
KMT2C->-TP53,2,1,8.000000,8,,9.997418e-01
PTEN->-MAP3K1,2,1,8.000000,8,,1.133898e-01
PTEN->-MAP3K1 TP53->-MAP3K1 TP53->-PTEN,3,3,2.000000,2,,1.335979e-01
MAP3K1->-PIK3CA PTEN->-MAP3K1 PTEN->-PIK3CA,3,3,2.000000,2,,5.901736e-02
CDH1->-PTPRD,2,1,7.986220,8,,1.145868e-02
CDH1->-PTPRD CDH1->-TP53 TP53->-PTPRD,3,3,2.500000,3,,3.688729e-02
CDH1->-PTPRD TP53->-CDH1 TP53->-PTPRD,3,3,2.486220,2,,2.023040e-01
CDH1->-PIK3CA CDH1->-PTPRD PIK3CA->-PTPRD,3,3,2.000000,2,,1.280684e-01
CDH1->-PTPRD PIK3CA->-CDH1 PIK3CA->-PTPRD,3,3,2.000000,2,,1.273742e-01
PIK3CA->-PTPRS,2,1,7.680934,8,,1.482928e-01
PIK3CA->-PTPRS PIK3CA->-TP53 TP53->-PTPRS,3,3,3.000000,3,,9.076968e-03
PIK3CA->-ERBB2,2,1,7.666667,8,,7.436497e-01
CDH1->-ERBB2 CDH1->-PIK3CA PIK3CA->-ERBB2,3,3,4.000000,4,,9.428774e-02
TP53->-NOTCH1,2,1,7.664787,8,,3.857252e-03
PIK3CA->-DICER1,2,1,7.500000,8,,1.268082e-02
FOXA1->-MAP3K1,2,1,7.500000,8,,1.730685e-01
FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,3,3,3.000000,3,,1.634308e-01
CDH1->-FOXA1 CDH1->-MAP3K1 CDH1->-PIK3CA FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,4,6,2.000000,2,,5.063657e-03
FOXA1->-MAP3K1 FOXA1->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,,4.334670e-01
FOXA1->-MAP3K1 TP53->-FOXA1 TP53->-MAP3K1,3,3,3.255208,3,,2.112435e-02
PIK3CA->-MGA,2,1,7.500000,8,,4.481699e-01
CTCF->-PIK3CA,2,1,7.326531,7,,2.256014e-01
CDH1->-SPEN,2,1,7.266667,7,,2.028818e-01
CDH1->-PIK3CA CDH1->-SPEN PIK3CA->-SPEN,3,3,2.000000,2,,7.457729e-02
MAP3K1->-ARID1A,2,1,7.000000,7,,1.674494e-01
MAP3K1->-ARID1A MAP3K1->-PIK3CA PIK3CA->-ARID1A,3,3,3.500000,4,,2.916798e-02
GATA3->-ARID1A MAP3K1->-ARID1A MAP3K1->-GATA3,3,3,3.000000,3,,4.629630e-03
GATA3->-ARID1A GATA3->-PIK3CA MAP3K1->-ARID1A MAP3K1->-GATA3 MAP3K1->-PIK3CA PIK3CA->-ARID1A,4,6,2.000000,2,,5.063657e-03
TP53->-KDM6A,2,1,7.000000,7,,6.054232e-02
PIK3CA->-BRCA2,2,1,7.000000,7,,1.625305e-01
CDH1->-BRCA2 CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-BRCA2 TBX3->-BRCA2 TBX3->-PIK3CA,4,6,2.000000,2,,1.263468e-03
CDH1->-EPHB1,2,1,7.000000,7,,7.491154e-03
CDH1->-EPHB1 CDH1->-TP53 TP53->-EPHB1,3,3,3.000000,3,,4.007923e-03
TP53->-GRIN2A,2,1,7.000000,7,,3.056273e-03
MAP2K4->-GATA3,2,1,7.000000,7,,7.529630e-02
MAP2K4->-GATA3 MAP2K4->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,,5.289352e-02
GATA3->-TP53,2,1,7.000000,8,,9.768439e-01
TP53->-DNMT1,2,1,7.000000,7,,2.652484e-03
PIK3CA->-DNMT3A,2,1,7.000000,7,,3.589025e-02
GATA3->-SPEN,2,1,7.000000,7,,3.336782e-01
CBFB->-CDH1,2,1,7.000000,7,,9.129250e-01
CBFB->-CDH1 CBFB->-PIK3CA CDH1->-PIK3CA,3,3,2.000000,2,,4.387358e-01
PIK3CA->-MDC1,2,1,7.000000,7,,1.739438e-01
CDH1->-KMT2A,2,1,7.000000,7,,3.551641e-02
RB1->-PIK3CA,2,1,7.000000,7,,8.821069e-01
PIK3CA->-BCOR,2,1,7.000000,7,,1.559082e-01
CDH1->-KMT2D,2,1,7.000000,7,,2.796714e-02
CDH1->-KMT2D CDH1->-PIK3CA PIK3CA->-KMT2D,3,3,2.000000,2,,2.776575e-01
CDH1->-KMT2D PIK3CA->-CDH1 PIK3CA->-KMT2D,3,3,2.000000,2,,2.756526e-01
NCOR1->-GATA3,2,1,7.000000,7,,2.885045e-02
TP53->-PDGFRA,2,1,7.000000,7,,2.646398e-02
TP53->-MDC1,2,1,7.000000,7,,6.832089e-02
PIK3CA->-MDC1 PIK3CA->-TP53 TP53->-MDC1,3,3,3.000000,3,,6.179376e-02
TP53->-BCOR,2,1,7.000000,7,,5.376645e-03
PIK3CA->-BCOR PIK3CA->-PTEN PIK3CA->-TP53 PTEN->-BCOR TP53->-BCOR TP53->-PTEN,4,6,2.000000,2,,1.727886e-03
CDH1->-ERBB3,2,1,7.000000,7,,4.909926e-02
TP53->-PALB2,2,1,7.000000,7,,1.022681e-02
TP53->-INSR,2,1,7.000000,7,,1.257243e-02
TP53->-DDR2,2,1,7.000000,7,,1.442462e-02
TP53->-PIK3C2G,2,1,7.000000,7,,2.550640e-03
PIK3CA->-KDR,2,1,6.951220,7,,1.990334e-02
TP53->-SOX17,2,1,6.666667,7,,1.424382e-02
PTEN->-PIK3R1,2,1,6.666667,7,,2.349738e-02
PTEN->-PIK3R1 TP53->-PIK3R1 TP53->-PTEN,3,3,4.000000,4,,7.034692e-04
MAP2K4->-TP53,2,1,6.666667,7,,8.078373e-01
TP53->-PIK3CG,2,1,6.666667,7,,9.615230e-03
CDH1->-PTPRS,2,1,6.665753,7,,7.638419e-03
PIK3CA->-EPHA5,2,1,6.639344,7,,2.259143e-02
PIK3CA->-EPHA5 TP53->-EPHA5 TP53->-PIK3CA,3,3,2.639344,3,,2.076411e-02
PIK3CA->-PIK3C2G,2,1,6.611111,7,,1.301361e-02
PIK3CA->-PIK3C2G PIK3CA->-TP53 TP53->-PIK3C2G,3,3,2.000000,2,,9.638556e-02
PIK3CA->-ANKRD11,2,1,6.523810,7,,9.993434e-02
PIK3CA->-ANKRD11 TP53->-ANKRD11 TP53->-PIK3CA,3,3,3.023810,3,,1.168535e-02
PIK3CA->-ARID5B,2,1,6.500000,7,,2.226985e-02
