pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
CDH1->-FOXA1,2,1,18.665753,18,,2.169643e-03
CDH1->-FOXA1 CDH1->-PIK3CA PIK3CA->-FOXA1,3,3,8.000000,8,,3.052904e-04
TP53->-NCOR1,2,1,18.661458,18,,1.658048e-02
PIK3CA->-RUNX1,2,1,18.600000,18,,2.632392e-02
TP53->-FAT1,2,1,18.000000,18,,3.436922e-04
PIK3CA->-FAT1 TP53->-FAT1 TP53->-PIK3CA,3,3,4.000000,4,,3.335614e-02
PIK3CA->-FAT1 PIK3CA->-TP53 TP53->-FAT1,3,3,3.000000,3,,1.405698e-01
CDH1->-TBX3,2,1,17.500000,17,,2.805389e-02
TP53->-GATA3,2,1,17.256098,17,,9.097796e-03
PIK3CA->-GATA3 TP53->-GATA3 TP53->-PIK3CA,3,3,2.500000,2,,2.539303e-01
PIK3CA->-GATA3 PIK3CA->-TP53 TP53->-GATA3,3,3,3.121951,3,,6.358898e-02
MAP2K4->-PIK3CA,2,1,17.166667,16,,1.110118e-01
PIK3CA->-NCOR1,2,1,17.100000,16,,5.009176e-01
TBX3->-PIK3CA,2,1,17.000000,17,,1.964614e-01
CDH1->-PIK3CA CDH1->-TBX3 TBX3->-PIK3CA,3,3,5.000000,5,,3.960779e-02
TP53->-ARID1A,2,1,17.000000,16,,1.243681e-03
PIK3CA->-ARID1A PIK3CA->-TP53 TP53->-ARID1A,3,3,2.500000,2,,1.985548e-01
ESR1->-PIK3CA,2,1,16.500000,16,,8.900491e-01
CDH1->-ARID1A,2,1,16.100000,15,,1.541680e-02
CDH1->-ARID1A CDH1->-PIK3CA PIK3CA->-ARID1A,3,3,4.500000,4,,1.571773e-01
CDH1->-ARID1A PIK3CA->-ARID1A PIK3CA->-CDH1,3,3,2.000000,2,,6.591460e-01
NCOR1->-PIK3CA,2,1,16.000000,16,,5.040362e-01
NCOR1->-PIK3CA TP53->-NCOR1 TP53->-PIK3CA,3,3,3.000000,3,,1.146491e-01
CDH1->-RUNX1,2,1,15.000000,15,,4.961601e-02
CDH1->-PIK3CA CDH1->-RUNX1 PIK3CA->-RUNX1,3,3,4.600000,4,,7.059610e-02
CDH1->-RUNX1 PIK3CA->-CDH1 PIK3CA->-RUNX1,3,3,2.000000,2,,5.145788e-01
CDH1->-NCOR1,2,1,15.000000,15,,1.619204e-02
CDH1->-NCOR1 TP53->-CDH1 TP53->-NCOR1,3,3,2.000000,2,,3.581267e-01
CDH1->-NCOR1 CDH1->-PIK3CA PIK3CA->-NCOR1,3,3,2.600000,2,,4.727969e-01
CDH1->-NCOR1 CDH1->-PIK3CA NCOR1->-PIK3CA,3,3,4.000000,4,,5.459719e-02
TP53->-ARID2,2,1,15.000000,15,,3.339266e-04
TP53->-PIK3R1,2,1,15.000000,15,,2.320620e-03
PIK3CA->-TBX3,2,1,14.500000,14,,5.914998e-01
CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-TBX3,3,3,3.000000,3,,3.280940e-01
ARID1A->-PIK3CA,2,1,14.500000,14,,8.316874e-01
ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,5.500000,5,,5.277913e-02
PIK3CA->-KMT2D,2,1,14.333333,14,,1.417761e-02
PIK3CA->-KMT2D TP53->-KMT2D TP53->-PIK3CA,3,3,3.333333,3,,1.779826e-01
PIK3CA->-KMT2D PIK3CA->-TP53 TP53->-KMT2D,3,3,5.000000,5,,1.042291e-02
TP53->-ATR,2,1,14.000000,13,,2.267260e-03
TP53->-PTPRD,2,1,13.903458,13,,4.260530e-04
TP53->-RUNX1,2,1,13.500000,13,,4.070058e-02
PIK3CA->-RUNX1 PIK3CA->-TP53 TP53->-RUNX1,3,3,2.000000,2,,1.956019e-01
CDH1->-RUNX1 CDH1->-TP53 TP53->-RUNX1,3,3,2.000000,2,,7.407407e-02
TP53->-BRCA2,2,1,13.500000,13,,5.383782e-04
TP53->-NSD1,2,1,13.000000,12,,7.353145e-04
PIK3CA->-ATR,2,1,13.000000,12,,1.650192e-02
PIK3CA->-ATR PIK3CA->-TP53 TP53->-ATR,3,3,2.500000,2,,1.949861e-01
TP53->-KMT2A,2,1,13.000000,13,,3.467707e-04
CDH1->-ESR1,2,1,13.000000,13,,5.859936e-02
CDH1->-ESR1 CDH1->-PIK3CA PIK3CA->-ESR1,3,3,4.000000,4,,5.486968e-03
PIK3CA->-PTEN,2,1,13.000000,13,,3.015281e-01
PIK3CA->-PTEN TP53->-PIK3CA TP53->-PTEN,3,3,2.000000,2,,3.981761e-01
PIK3CA->-PTEN PIK3CA->-TP53 TP53->-PTEN,3,3,6.000000,6,,8.332600e-04
TP53->-CREBBP,2,1,12.666667,12,,1.613053e-03
TP53->-STAG2,2,1,12.500000,12,,5.782682e-03
TP53->-FLT4,2,1,12.000000,12,,3.364268e-04
PIK3CA->-SPEN,2,1,12.000000,12,,2.436557e-02
TP53->-APC,2,1,12.000000,12,,4.611528e-04
MEN1->-GATA3,2,1,12.000000,12,,2.441406e-04
NF1->-PIK3CA,2,1,12.000000,12,,2.355250e-01
NF1->-PIK3CA TP53->-NF1 TP53->-PIK3CA,3,3,3.000000,3,,2.384674e-01
NF1->-TP53,2,1,12.000000,12,,9.747392e-01
NF1->-PIK3CA NF1->-TP53 TP53->-PIK3CA,3,3,4.000000,4,,7.763981e-02
PTEN->-PIK3CA,2,1,11.900000,11,,6.143918e-01
TP53->-ALK,2,1,11.697406,11,,5.692889e-04
TP53->-TBX3,2,1,11.505208,11,,5.779930e-02
PTEN->-TP53,2,1,11.500000,11,,9.997789e-01
MAP3K1->-GATA3,2,1,11.500000,11,,5.124955e-01
GATA3->-PIK3CA MAP3K1->-GATA3 MAP3K1->-PIK3CA,3,3,5.000000,4,,2.087699e-01
MAP3K1->-GATA3 PIK3CA->-GATA3 PIK3CA->-MAP3K1,3,3,2.000000,2,,7.166769e-01
CDH1->-CBFB,2,1,11.500000,11,,2.268278e-01
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,,6.345300e-03
FOXA1->-PIK3CA,2,1,11.500000,11,,9.925748e-01
CDH1->-FOXA1 CDH1->-PIK3CA FOXA1->-PIK3CA,3,3,3.000000,3,,3.615165e-01
TP53->-ESR1,2,1,11.400000,11,,1.596096e-03
TP53->-FOXA1,2,1,11.170962,10,,5.923309e-02
PIK3CA->-FOXA1 TP53->-FOXA1 TP53->-PIK3CA,3,3,3.000000,3,,1.114040e-01
PIK3CA->-FOXA1 PIK3CA->-TP53 TP53->-FOXA1,3,3,2.000000,2,,3.562517e-01
CDH1->-FOXA1 TP53->-CDH1 TP53->-FOXA1,3,3,2.000000,2,,1.538314e-01
PIK3CA->-PTPRT,2,1,11.076369,10,,2.586044e-02
PIK3CA->-ATM,2,1,11.000000,11,,1.366669e-01
PIK3CA->-RICTOR,2,1,11.000000,10,,2.564358e-03
TP53->-ATM,2,1,11.000000,11,,4.556316e-04
PIK3CA->-ATM PIK3CA->-TP53 TP53->-ATM,3,3,3.000000,3,,5.252551e-02
TP53->-CDKN2A,2,1,11.000000,11,,8.573288e-03
PIK3CA->-RB1,2,1,11.000000,11,,2.076074e-01
PIK3CA->-RB1 TP53->-PIK3CA TP53->-RB1,3,3,2.000000,2,,3.880343e-01
PIK3CA->-RB1 PIK3CA->-TP53 TP53->-RB1,3,3,4.000000,4,,2.921211e-02
TP53->-FBXW7,2,1,11.000000,11,,2.085798e-03
TP53->-ERBB3,2,1,11.000000,11,,3.417451e-04
TP53->-SETD2,2,1,10.750000,10,,5.781200e-04
TP53->-NOTCH4,2,1,10.697674,10,,4.093720e-04
PIK3CA->-NOTCH4,2,1,10.666667,10,,1.734006e-02
PIK3CA->-NOTCH4 PIK3CA->-TP53 TP53->-NOTCH4,3,3,3.697674,3,,1.280020e-02
TP53->-PTPRS,2,1,10.665753,10,,3.834861e-04
GATA3->-MAP3K1,2,1,10.500000,10,,6.754059e-01
GATA3->-MAP3K1 GATA3->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,,4.381280e-01
GATA3->-MAP3K1 GATA3->-PIK3CA PIK3CA->-MAP3K1,3,3,4.000000,4,,2.087699e-01
ESR1->-GATA3,2,1,10.500000,10,,2.592214e-01
ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,3,3,3.000000,3,,1.134444e-01
PIK3CA->-KMT2A,2,1,10.500000,10,,3.905424e-02
PIK3CA->-KMT2A TP53->-KMT2A TP53->-PIK3CA,3,3,3.000000,3,,1.875543e-02
TP53->-EPHA5,2,1,10.359794,10,,3.651656e-03
GATA3->-ARID1A,2,1,10.333333,10,,3.930474e-01
GATA3->-ARID1A PIK3CA->-ARID1A PIK3CA->-GATA3,3,3,2.166667,2,,2.559584e-01
GATA3->-ARID1A GATA3->-PIK3CA PIK3CA->-ARID1A,3,3,2.500000,2,,2.560916e-01
TP53->-EP300,2,1,10.256098,10,,3.368886e-03
TP53->-MED12,2,1,10.230067,9,,3.058855e-02
TP53->-CARD11,2,1,10.000000,10,,1.649702e-03
TP53->-ATRX,2,1,10.000000,10,,5.735055e-04
TP53->-NOTCH2,2,1,10.000000,10,,5.633273e-04
TP53->-BARD1,2,1,10.000000,10,,3.639519e-04
TP53->-ARID1B,2,1,10.000000,10,,1.522957e-02
CDH1->-PTEN,2,1,10.000000,10,,2.115125e-01
ERBB2->-CDH1,2,1,10.000000,10,,9.419198e-01
TP53->-MAP2K4,2,1,10.000000,10,,1.206733e-01
CDH1->-GATA3,2,1,10.000000,10,,7.798290e-03
CDH1->-GATA3 CDH1->-PIK3CA PIK3CA->-GATA3,3,3,3.451220,3,,8.396572e-02
CDH1->-GATA3 PIK3CA->-CDH1 PIK3CA->-GATA3,3,3,2.000000,2,,3.024857e-01
CDH1->-ESR1 CDH1->-GATA3 ESR1->-GATA3,3,3,3.000000,3,,4.629630e-03
CDH1->-ESR1 CDH1->-GATA3 CDH1->-PIK3CA ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,4,6,2.000000,2,,1.736111e-03
PIK3CA->-CREBBP,2,1,9.666667,9,,1.080466e-01
PIK3CA->-CREBBP TP53->-CREBBP TP53->-PIK3CA,3,3,2.666667,2,,1.033372e-01
PIK3CA->-NF1,2,1,9.666667,9,,7.207911e-01
PIK3CA->-NF1 TP53->-NF1 TP53->-PIK3CA,3,3,2.666667,2,,5.295558e-01
PIK3CA->-NF1 PIK3CA->-TP53 TP53->-NF1,3,3,2.000000,2,,5.291310e-01
TP53->-PTPRT,2,1,9.576369,9,,2.811255e-03
PIK3CA->-PTPRT TP53->-PIK3CA TP53->-PTPRT,3,3,2.576369,2,,2.257236e-01
PIK3CA->-PTPRT PIK3CA->-TP53 TP53->-PTPRT,3,3,4.000000,4,,6.475951e-03
PIK3CA->-FLT4,2,1,9.500000,9,,2.921193e-02
PIK3CA->-FLT4 PIK3CA->-TP53 TP53->-FLT4,3,3,2.000000,2,,7.897734e-02
TP53->-ARID5B,2,1,9.500000,9,,1.711078e-03
KMT2C->-MAP3K1,2,1,9.500000,9,,3.624965e-01
KMT2C->-MAP3K1 PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,4.000000,4,,1.176871e-01
KMT2C->-MAP3K1 KMT2C->-PIK3CA MAP3K1->-PIK3CA,3,3,2.500000,2,,5.996840e-01
ERBB2->-PIK3CA,2,1,9.500000,9,,4.177717e-01
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,4.500000,4,,5.253898e-02
PIK3CA->-MAP2K4,2,1,9.500000,9,,9.358390e-01
TP53->-SPEN,2,1,9.400000,9,,3.729756e-02
PIK3CA->-SPEN PIK3CA->-TP53 TP53->-SPEN,3,3,3.000000,3,,9.549030e-03
TP53->-EPHB1,2,1,9.000000,9,,1.258558e-03
CDH1->-MAP2K4,2,1,9.000000,9,,1.658856e-02
CDH1->-MAP2K4 CDH1->-TP53 TP53->-MAP2K4,3,3,2.000000,2,,1.651971e-02
CDH1->-CDK12 CDH1->-TP53 TP53->-CDK12,3,3,2.000000,2,,1.056537e-03
CDH1->-MAP2K4 PIK3CA->-CDH1 PIK3CA->-MAP2K4,3,3,2.000000,2,,2.065342e-01
ARID1A->-GATA3,2,1,9.000000,9,,5.729659e-01
ARID1A->-GATA3 ARID1A->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,,2.562249e-01
AKT1->-CDH1,2,1,9.000000,9,,3.675928e-01
AKT1->-CDH1 AKT1->-TP53 CDH1->-TP53,3,3,2.666667,2,,1.281936e-01
PTEN->-NF1,2,1,9.000000,9,,1.958569e-02
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,,5.955071e-03
PTEN->-NF1 PTEN->-TP53 TP53->-NF1,3,3,3.000000,3,,1.465443e-01
AKT1->-GATA3,2,1,9.000000,9,,5.282738e-03
TP53->-ERCC5,2,1,9.000000,9,,6.010521e-04
TP53->-SF3B1,2,1,9.000000,9,,7.275132e-04
PIK3CA->-SF3B1 TP53->-PIK3CA TP53->-SF3B1,3,3,2.000000,2,,2.492161e-01
PIK3CA->-SF3B1 PIK3CA->-TP53 TP53->-SF3B1,3,3,4.000000,4,,7.605820e-03
TP53->-ZFHX3,2,1,9.000000,9,,1.132423e-02
KMT2C->-GATA3,2,1,9.000000,9,,2.385882e-01
TP53->-POLE,2,1,9.000000,9,,5.228441e-04
PIK3CA->-POLE,2,1,9.000000,9,,2.283148e-03
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,,4.752831e-04
TP53->-TET2,2,1,9.000000,9,,6.100321e-04
TP53->-RICTOR,2,1,8.678626,8,,6.068319e-04
PIK3CA->-MED12,2,1,8.563401,7,,1.894694e-01
PIK3CA->-MED12 PIK3CA->-TP53 TP53->-MED12,3,3,2.000000,2,,1.118205e-01
PTEN->-KMT2C,2,1,8.500000,8,,9.129873e-03
PTEN->-KMT2C TP53->-KMT2C TP53->-PTEN,3,3,2.500000,2,,7.407407e-02
MEN1->-PIK3CA,2,1,8.500000,8,,8.108298e-02
TP53->-ROS1,2,1,8.500000,8,,5.071933e-02
PIK3CA->-ARID2,2,1,8.500000,8,,9.374988e-02
PIK3CA->-ARID2 PIK3CA->-TP53 TP53->-ARID2,3,3,4.000000,4,,2.967123e-03
TP53->-ANKRD11,2,1,8.500000,8,,1.158385e-03
PIK3CA->-CDKN1B,2,1,8.500000,7,,6.959663e-01
MAP3K1->-KMT2C,2,1,8.500000,8,,5.510698e-01
MAP3K1->-KMT2C MAP3K1->-PIK3CA PIK3CA->-KMT2C,3,3,3.000000,3,,3.050394e-01
MAP3K1->-KMT2C PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,2.000000,2,,5.993057e-01
KMT2C->-PIK3CA MAP3K1->-KMT2C MAP3K1->-PIK3CA,3,3,2.000000,2,,5.976031e-01
TBX3->-CDH1,2,1,8.466667,8,,9.536407e-01
CDH1->-PIK3CA TBX3->-CDH1 TBX3->-PIK3CA,3,3,3.500000,3,,3.288792e-01
PIK3CA->-PTPRD,2,1,8.403458,8,,1.550588e-03
TP53->-TSC2,2,1,8.359794,8,,1.311204e-02
ATM->-PIK3CA,2,1,8.251111,8,,6.174750e-01
TP53->-BRCA1,2,1,8.169400,7,,3.545924e-02
PIK3CA->-PTCH1,2,1,8.000000,8,,7.330785e-03
CDH1->-CREBBP,2,1,8.000000,8,,3.395899e-02
CDH1->-CREBBP CDH1->-PIK3CA PIK3CA->-CREBBP,3,3,4.000000,4,,1.140058e-02
RB1->-TP53,2,1,8.000000,8,,9.844213e-01
PIK3CA->-ZFHX3,2,1,8.000000,8,,2.307449e-01
CDH1->-AKT1,2,1,8.000000,8,,5.596228e-01
NCOR1->-TP53,2,1,8.000000,8,,9.654809e-01
NCOR1->-TP53 PIK3CA->-NCOR1 PIK3CA->-TP53,3,3,2.000000,2,,3.603863e-01
CDH1->-NCOR1 CDH1->-TP53 NCOR1->-TP53,3,3,2.000000,2,,3.581267e-01
RUNX1->-PIK3CA,2,1,8.000000,8,,9.772924e-01
TP53->-BAP1,2,1,8.000000,8,,6.105587e-03
RUNX1->-CDH1,2,1,8.000000,8,,9.079802e-01
CDH1->-PIK3CA RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,,5.145788e-01
PIK3CA->-CDH1 RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,,5.145788e-01
CBFB->-MAP3K1,2,1,8.000000,8,,3.889509e-02
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,,2.061855e-04
CBFB->-GATA3 CBFB->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,,1.102431e-01
CDH1->-APC,2,1,8.000000,8,,2.742790e-03
CDH1->-BRCA2,2,1,8.000000,8,,7.088803e-02
CDH1->-BRCA2 TP53->-BRCA2 TP53->-CDH1,3,3,2.000000,2,,3.208190e-02
CDH1->-NF1,2,1,8.000000,8,,2.054752e-01
CDH1->-NF1 CDH1->-PIK3CA PIK3CA->-NF1,3,3,3.000000,3,,1.118779e-01
PTEN->-CDH1,2,1,8.000000,8,,5.630187e-01
CDH1->-TP53 PTEN->-CDH1 PTEN->-TP53,3,3,2.000000,2,,4.476286e-02
CDH1->-MAP3K1 CDH1->-NF1 NF1->-MAP3K1 PTEN->-CDH1 PTEN->-MAP3K1 PTEN->-NF1,4,6,2.000000,2,,1.251385e-03
KMT2C->-TP53,2,1,8.000000,8,,9.974627e-01
PTEN->-MAP3K1,2,1,8.000000,8,,4.547872e-02
PTEN->-MAP3K1 TP53->-MAP3K1 TP53->-PTEN,3,3,2.000000,2,,1.302910e-01
MAP3K1->-PIK3CA PTEN->-MAP3K1 PTEN->-PIK3CA,3,3,2.000000,2,,1.375467e-02
CDH1->-PTPRD,2,1,7.986220,7,,2.693838e-02
CDH1->-PTPRD CDH1->-TP53 TP53->-PTPRD,3,3,2.500000,2,,1.380010e-01
CDH1->-PTPRD TP53->-CDH1 TP53->-PTPRD,3,3,2.486220,2,,1.367333e-01
CDH1->-PIK3CA CDH1->-PTPRD PIK3CA->-PTPRD,3,3,2.000000,2,,1.066635e-01
CDH1->-PTPRD PIK3CA->-CDH1 PIK3CA->-PTPRD,3,3,2.000000,2,,1.064321e-01
PIK3CA->-PTPRS,2,1,7.680934,7,,1.164124e-01
PIK3CA->-PTPRS PIK3CA->-TP53 TP53->-PTPRS,3,3,3.000000,3,,6.000397e-03
PIK3CA->-ERBB2,2,1,7.666667,7,,7.737291e-01
CDH1->-ERBB2 CDH1->-PIK3CA PIK3CA->-ERBB2,3,3,4.000000,4,,5.285728e-02
TP53->-NOTCH1,2,1,7.664787,7,,7.267113e-03
PIK3CA->-DICER1,2,1,7.500000,7,,5.490926e-03
FOXA1->-MAP3K1,2,1,7.500000,7,,1.904313e-01
FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,3,3,3.000000,3,,1.199406e-01
CDH1->-FOXA1 CDH1->-MAP3K1 CDH1->-PIK3CA FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,4,6,2.000000,2,,5.063657e-03
FOXA1->-MAP3K1 FOXA1->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,,3.684714e-01
FOXA1->-MAP3K1 TP53->-FOXA1 TP53->-MAP3K1,3,3,3.255208,3,,1.248774e-02
PIK3CA->-MGA,2,1,7.500000,7,,3.926563e-01
CTCF->-PIK3CA,2,1,7.326531,7,,1.529378e-01
CDH1->-SPEN,2,1,7.266667,7,,1.295016e-01
CDH1->-PIK3CA CDH1->-SPEN PIK3CA->-SPEN,3,3,2.000000,2,,7.357085e-02
MAP3K1->-ARID1A,2,1,7.000000,7,,8.803836e-02
MAP3K1->-ARID1A MAP3K1->-PIK3CA PIK3CA->-ARID1A,3,3,3.500000,3,,1.069387e-01
GATA3->-ARID1A MAP3K1->-ARID1A MAP3K1->-GATA3,3,3,3.000000,3,,4.629630e-03
GATA3->-ARID1A GATA3->-PIK3CA MAP3K1->-ARID1A MAP3K1->-GATA3 MAP3K1->-PIK3CA PIK3CA->-ARID1A,4,6,2.000000,2,,5.063657e-03
TP53->-KDM6A,2,1,7.000000,7,,3.609400e-02
PIK3CA->-BRCA2,2,1,7.000000,7,,1.247661e-01
CDH1->-BRCA2 CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-BRCA2 TBX3->-BRCA2 TBX3->-PIK3CA,4,6,2.000000,2,,1.055204e-03
CDH1->-EPHB1,2,1,7.000000,7,,2.708680e-03
CDH1->-EPHB1 CDH1->-TP53 TP53->-EPHB1,3,3,3.000000,3,,1.843521e-03
TP53->-GRIN2A,2,1,7.000000,7,,2.148300e-03
MAP2K4->-GATA3,2,1,7.000000,7,,4.214683e-02
MAP2K4->-GATA3 MAP2K4->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,,3.537533e-02
GATA3->-TP53,2,1,7.000000,6,,9.850633e-01
TP53->-DNMT1,2,1,7.000000,7,,1.051042e-03
PIK3CA->-DNMT3A,2,1,7.000000,7,,1.867571e-02
GATA3->-SPEN,2,1,7.000000,7,,1.702346e-01
CBFB->-CDH1,2,1,7.000000,7,,8.662915e-01
CBFB->-CDH1 CBFB->-PIK3CA CDH1->-PIK3CA,3,3,2.000000,2,,4.201304e-01
PIK3CA->-MDC1,2,1,7.000000,7,,8.642829e-02
CDH1->-KMT2A,2,1,7.000000,7,,3.459826e-02
RB1->-PIK3CA,2,1,7.000000,7,,8.592867e-01
PIK3CA->-BCOR,2,1,7.000000,7,,8.648158e-02
CDH1->-KMT2D,2,1,7.000000,7,,1.598950e-02
CDH1->-KMT2D CDH1->-PIK3CA PIK3CA->-KMT2D,3,3,2.000000,2,,2.192748e-01
CDH1->-KMT2D PIK3CA->-CDH1 PIK3CA->-KMT2D,3,3,2.000000,2,,2.138681e-01
NCOR1->-GATA3,2,1,7.000000,7,,1.347065e-02
TP53->-PDGFRA,2,1,7.000000,7,,6.432088e-03
TP53->-MDC1,2,1,7.000000,7,,2.585608e-02
PIK3CA->-MDC1 PIK3CA->-TP53 TP53->-MDC1,3,3,3.000000,3,,2.661589e-02
TP53->-BCOR,2,1,7.000000,7,,1.509682e-03
PIK3CA->-BCOR PIK3CA->-PTEN PIK3CA->-TP53 PTEN->-BCOR TP53->-BCOR TP53->-PTEN,4,6,2.000000,2,,1.587471e-03
CDH1->-ERBB3,2,1,7.000000,7,,3.239922e-02
TP53->-PALB2,2,1,7.000000,7,,4.432834e-03
TP53->-INSR,2,1,7.000000,7,,3.649559e-03
TP53->-DDR2,2,1,7.000000,7,,4.808191e-03
TP53->-PIK3C2G,2,1,7.000000,7,,6.540031e-04
PIK3CA->-KDR,2,1,6.951220,6,,5.435245e-02
TP53->-SOX17,2,1,6.666667,6,,3.031813e-02
PTEN->-PIK3R1,2,1,6.666667,6,,8.097963e-02
PTEN->-PIK3R1 TP53->-PIK3R1 TP53->-PTEN,3,3,4.000000,4,,5.004375e-04
MAP2K4->-TP53,2,1,6.666667,6,,8.010330e-01
TP53->-PIK3CG,2,1,6.666667,6,,9.418805e-03
CDH1->-PTPRS,2,1,6.665753,6,,2.640844e-02
PIK3CA->-EPHA5,2,1,6.639344,6,,6.559915e-02
PIK3CA->-EPHA5 TP53->-EPHA5 TP53->-PIK3CA,3,3,2.639344,2,,9.577890e-02
PIK3CA->-PIK3C2G,2,1,6.611111,6,,3.193842e-02
PIK3CA->-PIK3C2G PIK3CA->-TP53 TP53->-PIK3C2G,3,3,2.000000,2,,7.695038e-02
PIK3CA->-ANKRD11,2,1,6.523810,5,,2.967379e-01
PIK3CA->-ANKRD11 TP53->-ANKRD11 TP53->-PIK3CA,3,3,3.023810,2,,3.512934e-02
PIK3CA->-ARID5B,2,1,6.500000,6,,4.838634e-02
PIK3CA->-ARID5B TP53->-ARID5B TP53->-PIK3CA,3,3,2.000000,2,,6.491323e-02
ANKRD11->-ARID5B,2,1,2.000000,2,,1.701100e-01
