pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
CDH1->-NCOR1 CDH1->-PIK3CA PIK3CA->-NCOR1,3,3,2.600000,2,2.128609e-01,
CDH1->-NCOR1 CDH1->-PIK3CA NCOR1->-PIK3CA,3,3,4.000000,4,5.489517e-02,
TP53->-ARID2,2,1,15.000000,15,3.339279e-04,
TP53->-PIK3R1,2,1,15.000000,15,3.312386e-03,
PIK3CA->-TBX3,2,1,14.500000,14,5.789713e-01,
CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-TBX3,3,3,3.000000,3,3.417733e-01,
ARID1A->-PIK3CA,2,1,14.500000,14,8.533706e-01,
ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,5.500000,5,2.220075e-02,
PIK3CA->-KMT2D,2,1,14.333333,14,1.115543e-02,
PIK3CA->-KMT2D TP53->-KMT2D TP53->-PIK3CA,3,3,3.333333,3,8.165015e-02,
PIK3CA->-KMT2D PIK3CA->-TP53 TP53->-KMT2D,3,3,5.000000,5,1.086070e-02,
TP53->-ATR,2,1,14.000000,13,7.773965e-04,
TP53->-PTPRD,2,1,13.903458,13,3.428128e-04,
TP53->-RUNX1,2,1,13.500000,13,2.526320e-02,
PIK3CA->-RUNX1 PIK3CA->-TP53 TP53->-RUNX1,3,3,2.000000,2,1.956019e-01,
CDH1->-RUNX1 CDH1->-TP53 TP53->-RUNX1,3,3,2.000000,2,7.407407e-02,
TP53->-BRCA2,2,1,13.500000,13,4.596235e-04,
TP53->-NSD1,2,1,13.000000,12,3.678143e-04,
PIK3CA->-ATR,2,1,13.000000,12,4.320816e-03,
PIK3CA->-ATR PIK3CA->-TP53 TP53->-ATR,3,3,2.500000,2,6.946531e-02,
TP53->-KMT2A,2,1,13.000000,13,3.526341e-04,
CDH1->-ESR1,2,1,13.000000,13,5.979235e-02,
CDH1->-ESR1 CDH1->-PIK3CA PIK3CA->-ESR1,3,3,4.000000,4,5.486968e-03,
PIK3CA->-PTEN,2,1,13.000000,13,3.852339e-01,
PIK3CA->-PTEN TP53->-PIK3CA TP53->-PTEN,3,3,2.000000,2,4.036293e-01,
PIK3CA->-PTEN PIK3CA->-TP53 TP53->-PTEN,3,3,6.000000,6,8.951610e-04,
TP53->-CREBBP,2,1,12.666667,12,9.350882e-04,
TP53->-STAG2,2,1,12.500000,12,2.993357e-03,
TP53->-FLT4,2,1,12.000000,12,3.378282e-04,
PIK3CA->-SPEN,2,1,12.000000,12,3.329170e-02,
TP53->-APC,2,1,12.000000,12,4.981872e-04,
MEN1->-GATA3,2,1,12.000000,12,2.441406e-04,
NF1->-PIK3CA,2,1,12.000000,12,2.613158e-01,
NF1->-PIK3CA TP53->-NF1 TP53->-PIK3CA,3,3,3.000000,3,2.463379e-01,
NF1->-TP53,2,1,12.000000,12,9.843599e-01,
NF1->-PIK3CA NF1->-TP53 TP53->-PIK3CA,3,3,4.000000,4,8.159133e-02,
PTEN->-PIK3CA,2,1,11.900000,11,5.546429e-01,
TP53->-ALK,2,1,11.697406,11,3.439769e-04,
TP53->-TBX3,2,1,11.505208,11,4.402322e-02,
PTEN->-TP53,2,1,11.500000,11,9.998662e-01,
MAP3K1->-GATA3,2,1,11.500000,11,4.433479e-01,
GATA3->-PIK3CA MAP3K1->-GATA3 MAP3K1->-PIK3CA,3,3,5.000000,4,7.906714e-02,
MAP3K1->-GATA3 PIK3CA->-GATA3 PIK3CA->-MAP3K1,3,3,2.000000,2,7.193249e-01,
CDH1->-CBFB,2,1,11.500000,11,1.601856e-01,
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,6.345300e-03,
FOXA1->-PIK3CA,2,1,11.500000,11,9.920245e-01,
CDH1->-FOXA1 CDH1->-PIK3CA FOXA1->-PIK3CA,3,3,3.000000,3,3.615523e-01,
TP53->-ESR1,2,1,11.400000,11,1.294238e-03,
TP53->-FOXA1,2,1,11.170962,10,1.878754e-02,
PIK3CA->-FOXA1 TP53->-FOXA1 TP53->-PIK3CA,3,3,3.000000,3,1.114040e-01,
PIK3CA->-FOXA1 PIK3CA->-TP53 TP53->-FOXA1,3,3,2.000000,2,3.562517e-01,
CDH1->-FOXA1 TP53->-CDH1 TP53->-FOXA1,3,3,2.000000,2,1.537029e-01,
PIK3CA->-PTPRT,2,1,11.076369,10,6.174439e-03,
PIK3CA->-ATM,2,1,11.000000,11,1.869562e-01,
PIK3CA->-RICTOR,2,1,11.000000,10,7.519066e-04,
TP53->-ATM,2,1,11.000000,11,5.282998e-04,
PIK3CA->-ATM PIK3CA->-TP53 TP53->-ATM,3,3,3.000000,3,5.299044e-02,
TP53->-CDKN2A,2,1,11.000000,11,9.579281e-03,
PIK3CA->-RB1,2,1,11.000000,11,2.091000e-01,
PIK3CA->-RB1 TP53->-PIK3CA TP53->-RB1,3,3,2.000000,2,3.880998e-01,
PIK3CA->-RB1 PIK3CA->-TP53 TP53->-RB1,3,3,4.000000,4,2.922083e-02,
TP53->-FBXW7,2,1,11.000000,11,2.362850e-03,
TP53->-ERBB3,2,1,11.000000,11,3.409984e-04,
TP53->-SETD2,2,1,10.750000,10,3.449264e-04,
TP53->-NOTCH4,2,1,10.697674,10,3.360650e-04,
PIK3CA->-NOTCH4,2,1,10.666667,10,6.351129e-03,
PIK3CA->-NOTCH4 PIK3CA->-TP53 TP53->-NOTCH4,3,3,3.697674,3,1.236938e-03,
TP53->-PTPRS,2,1,10.665753,10,3.377412e-04,
GATA3->-MAP3K1,2,1,10.500000,10,6.101552e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,4.413672e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA PIK3CA->-MAP3K1,3,3,4.000000,4,2.112031e-01,
ESR1->-GATA3,2,1,10.500000,10,2.046770e-01,
ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,3,3,3.000000,3,1.146166e-01,
PIK3CA->-KMT2A,2,1,10.500000,10,2.675607e-02,
PIK3CA->-KMT2A TP53->-KMT2A TP53->-PIK3CA,3,3,3.000000,3,1.845042e-02,
TP53->-EPHA5,2,1,10.359794,10,2.463756e-03,
GATA3->-ARID1A,2,1,10.333333,10,3.611929e-01,
GATA3->-ARID1A PIK3CA->-ARID1A PIK3CA->-GATA3,3,3,2.166667,2,1.344637e-01,
GATA3->-ARID1A GATA3->-PIK3CA PIK3CA->-ARID1A,3,3,2.500000,2,1.094143e-01,
TP53->-EP300,2,1,10.256098,10,2.811558e-03,
TP53->-MED12,2,1,10.230067,9,4.838689e-03,
TP53->-CARD11,2,1,10.000000,10,2.030584e-03,
TP53->-ATRX,2,1,10.000000,10,6.353142e-04,
TP53->-NOTCH2,2,1,10.000000,10,6.135033e-04,
TP53->-BARD1,2,1,10.000000,10,3.619284e-04,
TP53->-ARID1B,2,1,10.000000,10,2.058489e-02,
CDH1->-PTEN,2,1,10.000000,10,2.483250e-01,
ERBB2->-CDH1,2,1,10.000000,10,9.557874e-01,
TP53->-MAP2K4,2,1,10.000000,10,1.562602e-01,
CDH1->-GATA3,2,1,10.000000,10,8.379488e-03,
CDH1->-GATA3 CDH1->-PIK3CA PIK3CA->-GATA3,3,3,3.451220,3,2.472154e-02,
CDH1->-GATA3 PIK3CA->-CDH1 PIK3CA->-GATA3,3,3,2.000000,2,3.064222e-01,
CDH1->-ESR1 CDH1->-GATA3 ESR1->-GATA3,3,3,3.000000,3,4.629630e-03,
CDH1->-ESR1 CDH1->-GATA3 CDH1->-PIK3CA ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,4,6,2.000000,2,1.736111e-03,
PIK3CA->-CREBBP,2,1,9.666667,9,8.011230e-02,
PIK3CA->-CREBBP TP53->-CREBBP TP53->-PIK3CA,3,3,2.666667,2,1.593300e-02,
PIK3CA->-NF1,2,1,9.666667,9,6.264159e-01,
PIK3CA->-NF1 TP53->-NF1 TP53->-PIK3CA,3,3,2.666667,2,2.584152e-01,
PIK3CA->-NF1 PIK3CA->-TP53 TP53->-NF1,3,3,2.000000,2,5.361244e-01,
TP53->-PTPRT,2,1,9.576369,9,1.255637e-03,
PIK3CA->-PTPRT TP53->-PIK3CA TP53->-PTPRT,3,3,2.576369,2,6.168113e-02,
PIK3CA->-PTPRT PIK3CA->-TP53 TP53->-PTPRT,3,3,4.000000,4,6.347008e-03,
PIK3CA->-FLT4,2,1,9.500000,9,1.368105e-02,
PIK3CA->-FLT4 PIK3CA->-TP53 TP53->-FLT4,3,3,2.000000,2,8.119462e-02,
TP53->-ARID5B,2,1,9.500000,9,5.163574e-04,
KMT2C->-MAP3K1,2,1,9.500000,9,3.668589e-01,
KMT2C->-MAP3K1 PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,4.000000,4,1.324691e-01,
KMT2C->-MAP3K1 KMT2C->-PIK3CA MAP3K1->-PIK3CA,3,3,2.500000,2,4.307256e-01,
ERBB2->-PIK3CA,2,1,9.500000,9,3.508522e-01,
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,4.500000,4,2.068288e-02,
PIK3CA->-MAP2K4,2,1,9.500000,9,9.188055e-01,
TP53->-SPEN,2,1,9.400000,9,2.357154e-02,
PIK3CA->-SPEN PIK3CA->-TP53 TP53->-SPEN,3,3,3.000000,3,9.566726e-03,
TP53->-EPHB1,2,1,9.000000,9,1.234896e-03,
CDH1->-MAP2K4,2,1,9.000000,9,2.036746e-02,
CDH1->-MAP2K4 CDH1->-TP53 TP53->-MAP2K4,3,3,2.000000,2,1.776413e-02,
CDH1->-CDK12 CDH1->-TP53 TP53->-CDK12,3,3,2.000000,2,1.144507e-03,
CDH1->-MAP2K4 PIK3CA->-CDH1 PIK3CA->-MAP2K4,3,3,2.000000,2,2.095744e-01,
ARID1A->-GATA3,2,1,9.000000,9,6.168145e-01,
ARID1A->-GATA3 ARID1A->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,2.658444e-01,
AKT1->-CDH1,2,1,9.000000,9,3.882851e-01,
AKT1->-CDH1 AKT1->-TP53 CDH1->-TP53,3,3,2.666667,2,2.102623e-02,
PTEN->-NF1,2,1,9.000000,9,1.988751e-02,
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,6.016732e-03,
PTEN->-NF1 PTEN->-TP53 TP53->-NF1,3,3,3.000000,3,1.475329e-01,
AKT1->-GATA3,2,1,9.000000,9,7.176572e-03,
TP53->-ERCC5,2,1,9.000000,9,5.751146e-04,
TP53->-SF3B1,2,1,9.000000,9,7.275132e-04,
PIK3CA->-SF3B1 TP53->-PIK3CA TP53->-SF3B1,3,3,2.000000,2,2.496244e-01,
PIK3CA->-SF3B1 PIK3CA->-TP53 TP53->-SF3B1,3,3,4.000000,4,7.622150e-03,
TP53->-ZFHX3,2,1,9.000000,9,1.519933e-02,
KMT2C->-GATA3,2,1,9.000000,9,2.423666e-01,
TP53->-POLE,2,1,9.000000,9,5.135639e-04,
PIK3CA->-POLE,2,1,9.000000,9,2.382361e-03,
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,4.821654e-04,
TP53->-TET2,2,1,9.000000,9,6.069048e-04,
TP53->-RICTOR,2,1,8.678626,8,3.441905e-04,
PIK3CA->-MED12,2,1,8.563401,7,3.058804e-02,
PIK3CA->-MED12 PIK3CA->-TP53 TP53->-MED12,3,3,2.000000,2,1.128150e-01,
PTEN->-KMT2C,2,1,8.500000,8,4.065171e-03,
PTEN->-KMT2C TP53->-KMT2C TP53->-PTEN,3,3,2.500000,2,1.331019e-02,
MEN1->-PIK3CA,2,1,8.500000,8,5.046047e-02,
TP53->-ROS1,2,1,8.500000,8,3.022346e-02,
PIK3CA->-ARID2,2,1,8.500000,8,4.991394e-02,
PIK3CA->-ARID2 PIK3CA->-TP53 TP53->-ARID2,3,3,4.000000,4,3.003987e-03,
TP53->-ANKRD11,2,1,8.500000,8,6.724428e-04,
PIK3CA->-CDKN1B,2,1,8.500000,7,4.459989e-01,
MAP3K1->-KMT2C,2,1,8.500000,8,5.587282e-01,
MAP3K1->-KMT2C MAP3K1->-PIK3CA PIK3CA->-KMT2C,3,3,3.000000,3,3.298974e-01,
MAP3K1->-KMT2C PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,2.000000,2,6.241454e-01,
KMT2C->-PIK3CA MAP3K1->-KMT2C MAP3K1->-PIK3CA,3,3,2.000000,2,6.253292e-01,
TBX3->-CDH1,2,1,8.466667,8,9.548724e-01,
CDH1->-PIK3CA TBX3->-CDH1 TBX3->-PIK3CA,3,3,3.500000,3,1.897552e-01,
PIK3CA->-PTPRD,2,1,8.403458,8,6.521377e-04,
TP53->-TSC2,2,1,8.359794,8,8.821303e-03,
ATM->-PIK3CA,2,1,8.251111,8,6.488692e-01,
TP53->-BRCA1,2,1,8.169400,7,4.255215e-03,
PIK3CA->-PTCH1,2,1,8.000000,8,7.075951e-03,
CDH1->-CREBBP,2,1,8.000000,8,4.002686e-02,
CDH1->-CREBBP CDH1->-PIK3CA PIK3CA->-CREBBP,3,3,4.000000,4,1.176859e-02,
RB1->-TP53,2,1,8.000000,8,9.898589e-01,
PIK3CA->-ZFHX3,2,1,8.000000,8,2.625090e-01,
CDH1->-AKT1,2,1,8.000000,8,5.820975e-01,
NCOR1->-TP53,2,1,8.000000,8,9.753873e-01,
NCOR1->-TP53 PIK3CA->-NCOR1 PIK3CA->-TP53,3,3,2.000000,2,3.640379e-01,
CDH1->-NCOR1 CDH1->-TP53 NCOR1->-TP53,3,3,2.000000,2,3.587996e-01,
RUNX1->-PIK3CA,2,1,8.000000,8,9.824604e-01,
TP53->-BAP1,2,1,8.000000,8,6.546875e-03,
RUNX1->-CDH1,2,1,8.000000,8,9.208452e-01,
CDH1->-PIK3CA RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.202221e-01,
PIK3CA->-CDH1 RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.202221e-01,
CBFB->-MAP3K1,2,1,8.000000,8,3.934152e-02,
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,2.095345e-04,
CBFB->-GATA3 CBFB->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,1.102431e-01,
CDH1->-APC,2,1,8.000000,8,2.742790e-03,
CDH1->-BRCA2,2,1,8.000000,8,8.121022e-02,
CDH1->-BRCA2 TP53->-BRCA2 TP53->-CDH1,3,3,2.000000,2,3.180421e-02,
CDH1->-NF1,2,1,8.000000,8,2.141373e-01,
CDH1->-NF1 CDH1->-PIK3CA PIK3CA->-NF1,3,3,3.000000,3,1.156688e-01,
PTEN->-CDH1,2,1,8.000000,8,6.153582e-01,
CDH1->-TP53 PTEN->-CDH1 PTEN->-TP53,3,3,2.000000,2,4.115295e-02,
CDH1->-MAP3K1 CDH1->-NF1 NF1->-MAP3K1 PTEN->-CDH1 PTEN->-MAP3K1 PTEN->-NF1,4,6,2.000000,2,1.251385e-03,
KMT2C->-TP53,2,1,8.000000,8,9.993929e-01,
PTEN->-MAP3K1,2,1,8.000000,8,5.420194e-02,
PTEN->-MAP3K1 TP53->-MAP3K1 TP53->-PTEN,3,3,2.000000,2,1.302910e-01,
MAP3K1->-PIK3CA PTEN->-MAP3K1 PTEN->-PIK3CA,3,3,2.000000,2,1.474277e-02,
CDH1->-PTPRD,2,1,7.986220,7,4.351952e-03,
CDH1->-PTPRD CDH1->-TP53 TP53->-PTPRD,3,3,2.500000,2,3.442436e-02,
CDH1->-PTPRD TP53->-CDH1 TP53->-PTPRD,3,3,2.486220,2,3.791577e-02,
CDH1->-PIK3CA CDH1->-PTPRD PIK3CA->-PTPRD,3,3,2.000000,2,1.052751e-01,
CDH1->-PTPRD PIK3CA->-CDH1 PIK3CA->-PTPRD,3,3,2.000000,2,1.046966e-01,
PIK3CA->-PTPRS,2,1,7.680934,7,8.287780e-02,
PIK3CA->-PTPRS PIK3CA->-TP53 TP53->-PTPRS,3,3,3.000000,3,5.753897e-03,
PIK3CA->-ERBB2,2,1,7.666667,7,6.560279e-01,
CDH1->-ERBB2 CDH1->-PIK3CA PIK3CA->-ERBB2,3,3,4.000000,4,5.655754e-02,
TP53->-NOTCH1,2,1,7.664787,7,1.632998e-03,
PIK3CA->-DICER1,2,1,7.500000,7,3.395272e-03,
FOXA1->-MAP3K1,2,1,7.500000,7,1.393833e-01,
FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,3,3,3.000000,3,1.216982e-01,
CDH1->-FOXA1 CDH1->-MAP3K1 CDH1->-PIK3CA FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,4,6,2.000000,2,5.063657e-03,
FOXA1->-MAP3K1 FOXA1->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,3.708874e-01,
FOXA1->-MAP3K1 TP53->-FOXA1 TP53->-MAP3K1,3,3,3.255208,3,2.103383e-03,
PIK3CA->-MGA,2,1,7.500000,7,3.697871e-01,
CTCF->-PIK3CA,2,1,7.326531,7,9.479009e-02,
CDH1->-SPEN,2,1,7.266667,7,8.575754e-02,
CDH1->-PIK3CA CDH1->-SPEN PIK3CA->-SPEN,3,3,2.000000,2,7.357085e-02,
MAP3K1->-ARID1A,2,1,7.000000,7,9.509851e-02,
MAP3K1->-ARID1A MAP3K1->-PIK3CA PIK3CA->-ARID1A,3,3,3.500000,3,2.916798e-02,
GATA3->-ARID1A MAP3K1->-ARID1A MAP3K1->-GATA3,3,3,3.000000,3,4.629630e-03,
GATA3->-ARID1A GATA3->-PIK3CA MAP3K1->-ARID1A MAP3K1->-GATA3 MAP3K1->-PIK3CA PIK3CA->-ARID1A,4,6,2.000000,2,5.063657e-03,
TP53->-KDM6A,2,1,7.000000,7,3.711424e-02,
PIK3CA->-BRCA2,2,1,7.000000,7,1.309577e-01,
CDH1->-BRCA2 CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-BRCA2 TBX3->-BRCA2 TBX3->-PIK3CA,4,6,2.000000,2,1.041320e-03,
CDH1->-EPHB1,2,1,7.000000,7,2.531784e-03,
CDH1->-EPHB1 CDH1->-TP53 TP53->-EPHB1,3,3,3.000000,3,1.741703e-03,
TP53->-GRIN2A,2,1,7.000000,7,2.224230e-03,
MAP2K4->-GATA3,2,1,7.000000,7,4.470299e-02,
MAP2K4->-GATA3 MAP2K4->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.588459e-02,
GATA3->-TP53,2,1,7.000000,6,9.799512e-01,
TP53->-DNMT1,2,1,7.000000,7,1.090976e-03,
PIK3CA->-DNMT3A,2,1,7.000000,7,2.034440e-02,
GATA3->-SPEN,2,1,7.000000,7,2.031068e-01,
CBFB->-CDH1,2,1,7.000000,7,8.764595e-01,
CBFB->-CDH1 CBFB->-PIK3CA CDH1->-PIK3CA,3,3,2.000000,2,4.201304e-01,
PIK3CA->-MDC1,2,1,7.000000,7,9.757930e-02,
CDH1->-KMT2A,2,1,7.000000,7,3.459955e-02,
RB1->-PIK3CA,2,1,7.000000,7,8.608287e-01,
PIK3CA->-BCOR,2,1,7.000000,7,9.485838e-02,
CDH1->-KMT2D,2,1,7.000000,7,1.540402e-02,
CDH1->-KMT2D CDH1->-PIK3CA PIK3CA->-KMT2D,3,3,2.000000,2,2.192550e-01,
CDH1->-KMT2D PIK3CA->-CDH1 PIK3CA->-KMT2D,3,3,2.000000,2,2.174366e-01,
NCOR1->-GATA3,2,1,7.000000,7,1.401890e-02,
TP53->-PDGFRA,2,1,7.000000,7,7.381346e-03,
TP53->-MDC1,2,1,7.000000,7,2.932416e-02,
PIK3CA->-MDC1 PIK3CA->-TP53 TP53->-MDC1,3,3,3.000000,3,2.908149e-02,
TP53->-BCOR,2,1,7.000000,7,1.433103e-03,
PIK3CA->-BCOR PIK3CA->-PTEN PIK3CA->-TP53 PTEN->-BCOR TP53->-BCOR TP53->-PTEN,4,6,2.000000,2,1.587471e-03,
CDH1->-ERBB3,2,1,7.000000,7,3.415392e-02,
TP53->-PALB2,2,1,7.000000,7,4.433165e-03,
TP53->-INSR,2,1,7.000000,7,4.040963e-03,
TP53->-DDR2,2,1,7.000000,7,5.327838e-03,
TP53->-PIK3C2G,2,1,7.000000,7,6.645687e-04,
PIK3CA->-KDR,2,1,6.951220,6,9.498458e-03,
TP53->-SOX17,2,1,6.666667,6,6.499828e-03,
PTEN->-PIK3R1,2,1,6.666667,6,1.900280e-02,
PTEN->-PIK3R1 TP53->-PIK3R1 TP53->-PTEN,3,3,4.000000,4,5.338806e-04,
MAP2K4->-TP53,2,1,6.666667,6,7.273880e-01,
TP53->-PIK3CG,2,1,6.666667,6,2.328023e-03,
CDH1->-PTPRS,2,1,6.665753,6,4.493223e-03,
PIK3CA->-EPHA5,2,1,6.639344,6,1.715137e-02,
PIK3CA->-EPHA5 TP53->-EPHA5 TP53->-PIK3CA,3,3,2.639344,2,1.273658e-02,
PIK3CA->-PIK3C2G,2,1,6.611111,6,7.043051e-03,
PIK3CA->-PIK3C2G PIK3CA->-TP53 TP53->-PIK3C2G,3,3,2.000000,2,7.724149e-02,
PIK3CA->-ANKRD11,2,1,6.523810,5,5.409150e-02,
PIK3CA->-ANKRD11 TP53->-ANKRD11 TP53->-PIK3CA,3,3,3.023810,2,1.246641e-03,
PIK3CA->-ARID5B,2,1,6.500000,6,1.880186e-02,
