pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
ZFHX3->-PIK3CA,2,1,6.000000,6,7.168927e-01,
PIK3CA->-MTOR,2,1,6.000000,6,7.125614e-02,
MAP3K1->-ERBB3,2,1,6.000000,6,2.998185e-02,
MAP3K1->-TP53,2,1,6.000000,6,9.991738e-01,
TP53->-RFWD2,2,1,6.000000,6,8.811565e-03,
PIK3CA->-EP300,2,1,6.000000,6,1.999866e-01,
PIK3CA->-ROS1,2,1,6.000000,6,2.204609e-01,
PIK3CA->-ERBB3,2,1,6.000000,6,3.871250e-01,
PIK3CA->-NUP93,2,1,6.000000,6,4.743304e-02,
GATA3->-KMT2C,2,1,6.000000,6,8.258036e-01,
TBX3->-TP53,2,1,6.000000,6,8.746995e-01,
TP53->-HNF1A,2,1,6.000000,6,7.672842e-02,
CDH1->-FAT1,2,1,6.000000,6,9.936573e-02,
CDH1->-ATRX,2,1,6.000000,6,3.623629e-02,
TP53->-KDM5A,2,1,6.000000,6,8.388158e-03,
TP53->-TERT,2,1,6.000000,6,7.390894e-02,
TP53->-STK11,2,1,6.000000,6,4.147910e-02,
TP53->-RECQL4,2,1,6.000000,6,6.341688e-02,
PTEN->-SF3B1,2,1,6.000000,6,1.816840e-01,
CREBBP->-PIK3CA,2,1,6.000000,6,8.240030e-01,
TP53->-TP63,2,1,6.000000,6,8.184524e-03,
CDH1->-RFWD2,2,1,6.000000,6,4.562038e-02,
TP53->-IGF1R,2,1,6.000000,6,9.050926e-03,
KMT2C->-NCOR1,2,1,6.000000,6,1.057528e-01,
PIK3CA->-STAG2,2,1,6.000000,6,5.575507e-01,
PIK3CA->-NOTCH1,2,1,6.000000,6,4.617961e-01,
TP53->-SOX17,2,1,6.000000,6,7.367725e-02,
CDH1->-RB1,2,1,6.000000,6,8.621528e-02,
PIK3CA->-CIC,2,1,6.000000,6,1.413690e-02,
TP53->-MGA,2,1,6.000000,6,7.882722e-02,
PIK3CA->-MST1R,2,1,6.000000,6,3.703704e-03,
TP53->-DNMT3A,2,1,6.000000,6,1.167882e-01,
TP53->-KDR,2,1,6.000000,6,1.248162e-01,
PIK3CA->-FGFR2,2,1,6.000000,6,4.731812e-02,
PIK3CA->-SETD2,2,1,6.000000,6,3.277821e-01,
GATA3->-CDKN1B,2,1,6.000000,6,1.227679e-02,
PIK3CA->-RAD50,2,1,6.000000,6,1.534639e-01,
CBFB->-TP53,2,1,6.000000,6,1.041271e-01,
CDH1->-PTCH1,2,1,6.000000,6,6.043199e-02,
TP53->-RPTOR,2,1,6.000000,6,2.361111e-02,
PIK3CA->-BAP1,2,1,6.000000,6,5.468750e-02,
PTEN->-ARID1A,2,1,6.000000,6,3.846340e-02,
ESR1->-CDH1,2,1,6.000000,6,9.562555e-01,
TP53->-NBN,2,1,6.000000,6,7.291667e-03,
CDKN1B->-PIK3CA,2,1,6.000000,6,8.865575e-01,
PIK3CA->-CBFB,2,1,6.000000,6,9.999977e-01,
TP53->-RAD50,2,1,6.000000,6,2.752191e-02,
TP53->-NOTCH3,2,1,6.000000,6,4.201389e-02,
KMT2C->-FAT1,2,1,6.000000,6,1.766683e-01,
PIK3CA->-APC,2,1,6.000000,6,2.845471e-01,
ERBB3->-PIK3CA,2,1,5.000000,5,6.259779e-01,
MEN1->-KMT2C,2,1,5.000000,5,8.143580e-02,
KMT2C->-BRCA2,2,1,5.000000,5,3.696117e-01,
TP53->-RAF1,2,1,5.000000,5,8.731171e-03,
TP53->-PAK7,2,1,5.000000,5,4.060614e-02,
TP53->-TSC1,2,1,5.000000,5,1.359799e-01,
CDH1->-NSD1,2,1,5.000000,5,2.697650e-02,
PIK3CA->-GLI1,2,1,5.000000,5,3.091931e-02,
CBFB->-AKT1,2,1,5.000000,5,3.366970e-01,
STAG2->-PIK3CA,2,1,5.000000,5,7.658818e-01,
PIK3CA->-TET1,2,1,5.000000,5,2.917535e-01,
CHEK2->-PIK3CA,2,1,5.000000,5,9.635417e-02,
PIK3CA->-HIST1H1C,2,1,5.000000,5,1.914062e-01,
GATA3->-EGFR,2,1,5.000000,5,3.125000e-02,
PIK3CA->-EGFR,2,1,5.000000,5,8.593750e-02,
PIK3CA->-ALK,2,1,5.000000,5,2.154907e-01,
TP53->-KIT,2,1,5.000000,5,1.009383e-02,
KDM5C->-PIK3CA,2,1,5.000000,5,5.095703e-01,
PIK3CA->-BRIP1,2,1,5.000000,5,7.916667e-02,
ZFHX3->-CDH1,2,1,5.000000,5,1.344010e-01,
ARID1A->-GRIN2A,2,1,5.000000,5,1.329545e-02,
TP53->-EPHA7,2,1,5.000000,5,5.323709e-02,
TP53->-BRD4,2,1,5.000000,5,5.129630e-02,
PIK3CA->-NOTCH3,2,1,5.000000,5,1.407407e-01,
PIK3CA->-JAK3,2,1,5.000000,5,1.552438e-01,
TP53->-TCF7L2,2,1,5.000000,5,2.421024e-02,
TP53->-HIST1H3B,2,1,5.000000,5,3.431312e-02,
TP53->-PLK2,2,1,5.000000,5,2.183761e-02,
ESR1->-MAP3K1,2,1,5.000000,5,5.689603e-01,
KMT2C->-ARID1A,2,1,5.000000,5,7.827148e-01,
GATA3->-FLT3,2,1,5.000000,5,1.965703e-02,
KMT2C->-CDH1,2,1,5.000000,5,9.998772e-01,
TP53->-ARAF,2,1,5.000000,5,4.066087e-02,
TP53->-MET,2,1,5.000000,5,1.034091e-02,
TP53->-MAP3K13,2,1,5.000000,5,1.287085e-01,
MAP3K1->-ESR1,2,1,5.000000,5,5.689603e-01,
PIK3CA->-DNMT1,2,1,5.000000,5,2.519231e-02,
PTEN->-GATA3,2,1,5.000000,5,3.177083e-01,
CDH1->-AR,2,1,5.000000,5,1.093750e-01,
NCOR1->-MED12,2,1,5.000000,5,2.343750e-02,
TP53->-FGFR4,2,1,5.000000,5,8.333333e-03,
NF1->-PIK3R1,2,1,5.000000,5,1.828437e-01,
TP53->-AXIN2,2,1,5.000000,5,7.833333e-03,
CREBBP->-KMT2C,2,1,5.000000,5,9.031199e-02,
KMT2C->-TBX3,2,1,5.000000,5,4.353693e-01,
TP53->-JAK3,2,1,5.000000,5,1.287939e-01,
CDH1->-STAG2,2,1,5.000000,5,2.547722e-02,
PIK3CA->-TET2,2,1,5.000000,5,4.232598e-01,
TP53->-ERBB2,2,1,5.000000,5,5.538416e-01,
TP53->-PBRM1,2,1,5.000000,5,2.005837e-01,
CDH1->-IKZF1,2,1,5.000000,5,1.875000e-02,
PIK3CA->-BRCA1,2,1,5.000000,5,3.088927e-01,
TP53->-POLD1,2,1,5.000000,5,6.951389e-03,
CDH1->-MED12,2,1,5.000000,5,9.613000e-02,
GATA3->-TBX3,2,1,5.000000,5,1.463701e-01,
PIK3CA->-TERT,2,1,5.000000,5,4.154321e-02,
PIK3R1->-TP53,2,1,5.000000,5,9.863701e-01,
ERBB2->-KMT2C,2,1,5.000000,5,1.719231e-01,
TP53->-XPO1,2,1,5.000000,5,5.947731e-02,
MAP3K1->-NOTCH4,2,1,5.000000,5,2.174708e-02,
PIK3CA->-GRIN2A,2,1,5.000000,5,1.875000e-01,
NF1->-CDH1,2,1,5.000000,5,8.392726e-01,
FOXA1->-GATA3,2,1,5.000000,5,4.908854e-01,
CDH1->-RAD50,2,1,5.000000,5,2.199315e-02,
PIK3CA->-PARP1,2,1,5.000000,5,6.104209e-02,
TP53->-PARP1,2,1,5.000000,5,1.698481e-02,
ERBB2->-TP53,2,1,5.000000,5,5.538416e-01,
AKT1->-NOTCH2,2,1,5.000000,5,6.609623e-03,
TP53->-BRIP1,2,1,5.000000,5,6.402116e-03,
ERBB2->-RUNX1,2,1,5.000000,5,2.265625e-01,
TP53->-CEBPA,2,1,5.000000,5,2.083333e-02,
NCOR1->-RUNX1,2,1,5.000000,5,3.632812e-01,
ARID2->-ARID1A,2,1,5.000000,5,3.018292e-01,
ARID2->-GATA3,2,1,5.000000,5,1.796875e-01,
NCOR1->-CDH1,2,1,5.000000,5,9.933343e-01,
TP53->-JAK1,2,1,5.000000,5,3.450521e-01,
KMT2D->-PIK3CA,2,1,5.000000,5,9.883243e-01,
PTEN->-GRIN2A,2,1,5.000000,5,1.846591e-02,
PIK3CA->-SMAD4,2,1,5.000000,5,2.718686e-01,
MAP2K4->-PTEN,2,1,5.000000,5,3.100740e-01,
TP53->-GLI1,2,1,5.000000,5,1.451315e-02,
TP53->-CIC,2,1,5.000000,5,1.093750e-01,
TP53->-IRF4,2,1,5.000000,5,1.333333e-02,
TP53->-SMARCA4,2,1,5.000000,5,2.253224e-01,
TP53->-TRAF2,2,1,5.000000,5,1.472886e-02,
PIK3CA->-KRAS,2,1,5.000000,5,2.980921e-01,
PIK3CA->-BLM,2,1,5.000000,5,7.502298e-02,
TP53->-PIK3R2,2,1,5.000000,5,2.083333e-02,
PIK3CA->-ERCC4,2,1,5.000000,5,4.206731e-02,
ARID1A->-IKZF1,2,1,5.000000,5,1.875000e-02,
AKT1->-KMT2C,2,1,5.000000,5,2.420247e-01,
RUNX1->-TP53,2,1,5.000000,5,9.861433e-01,
PTPRS->-PIK3CA,2,1,5.000000,5,7.071612e-01,
TP53->-TET1,2,1,5.000000,5,9.542411e-02,
TP53->-ERBB4,2,1,5.000000,5,3.954713e-02,
CBFB->-NCOR1,2,1,5.000000,5,2.916667e-02,
CDH1->-DNMT1,2,1,5.000000,5,3.125000e-02,
CDH1->-XPO1,2,1,5.000000,5,3.125000e-02,
MAP3K1->-NCOR1,2,1,5.000000,5,4.624607e-01,
ARID1B->-PIK3CA,2,1,5.000000,5,2.487280e-01,
AKT1->-MAP2K4,2,1,5.000000,5,9.821429e-02,
ERBB2->-TBX3,2,1,5.000000,5,2.367216e-01,
GPS2->-PIK3CA,2,1,5.000000,5,3.322793e-01,
