rank,pvalue,fdr_exp
428,2.296182e-02,0.402904
429,2.296453e-02,0.402001
430,2.319285e-02,0.403785
431,2.326923e-02,0.403095
432,2.331130e-02,0.402424
433,2.344771e-02,0.408015
434,2.344771e-02,0.408015
435,2.350966e-02,0.407244
436,2.371795e-02,0.408492
437,2.375122e-02,0.407808
438,2.380952e-02,0.409068
439,2.389603e-02,0.408355
440,2.408702e-02,0.409373
441,2.449916e-02,0.411791
442,2.460069e-02,0.411817
443,2.490044e-02,0.413056
444,2.500000e-02,0.412664
445,2.504501e-02,0.412000
446,2.537879e-02,0.413636
447,2.544689e-02,0.412987
448,2.592593e-02,0.417948
449,2.596275e-02,0.417580
450,2.617063e-02,0.418581
451,2.640303e-02,0.418549
452,2.640945e-02,0.417710
453,2.640945e-02,0.417710
454,2.643586e-02,0.416872
455,2.643586e-02,0.416872
456,2.643586e-02,0.416872
457,2.648504e-02,0.419428
458,2.656250e-02,0.419118
459,2.659054e-02,0.418648
460,2.671429e-02,0.420627
461,2.672636e-02,0.434128
462,2.672636e-02,0.434128
463,2.672636e-02,0.434128
464,2.672636e-02,0.434128
465,2.672636e-02,0.434128
466,2.672636e-02,0.434128
467,2.672636e-02,0.434128
468,2.672636e-02,0.434128
469,2.672636e-02,0.434128
470,2.672636e-02,0.434128
471,2.672636e-02,0.434128
472,2.688746e-02,0.435427
473,2.698413e-02,0.443673
474,2.698413e-02,0.443673
475,2.698413e-02,0.443673
476,2.709360e-02,0.443754
477,2.715004e-02,0.444028
478,2.716503e-02,0.443992
479,2.722222e-02,0.445490
480,2.722783e-02,0.444608
481,2.724352e-02,0.444063
482,2.729045e-02,0.443631
483,2.729045e-02,0.443631
484,2.729045e-02,0.443631
485,2.729045e-02,0.443631
486,2.744840e-02,0.450090
487,2.744840e-02,0.450090
488,2.744840e-02,0.450090
489,2.744840e-02,0.450090
490,2.744840e-02,0.450090
491,2.747585e-02,0.456290
492,2.747585e-02,0.456290
493,2.747585e-02,0.456290
494,2.747585e-02,0.456290
495,2.747585e-02,0.456290
496,2.747585e-02,0.456290
497,2.747585e-02,0.456290
498,2.747585e-02,0.456290
499,2.747585e-02,0.456290
500,2.747585e-02,0.456290
501,2.747585e-02,0.456290
502,2.747585e-02,0.456290
503,2.747585e-02,0.456290
504,2.747585e-02,0.456290
505,2.747585e-02,0.456290
506,2.747585e-02,0.456290
507,2.747585e-02,0.456290
508,2.747585e-02,0.456290
509,2.747585e-02,0.456290
510,2.750000e-02,0.457125
511,2.750000e-02,0.457125
512,2.750000e-02,0.457125
513,2.750000e-02,0.457125
514,2.750000e-02,0.457125
515,2.750000e-02,0.457125
516,2.750000e-02,0.457125
517,2.750000e-02,0.457125
518,2.750000e-02,0.457125
519,2.750000e-02,0.457125
520,2.750000e-02,0.457125
521,2.753896e-02,0.456725
522,2.763982e-02,0.456374
523,2.764081e-02,0.455535
524,2.769309e-02,0.455025
525,2.777778e-02,0.482626
526,2.777778e-02,0.482626
527,2.777778e-02,0.482626
528,2.777778e-02,0.482626
529,2.777778e-02,0.482626
530,2.777778e-02,0.482626
531,2.777778e-02,0.482626
532,2.777778e-02,0.482626
533,2.777778e-02,0.482626
534,2.777778e-02,0.482626
535,2.777778e-02,0.482626
536,2.777778e-02,0.482626
537,2.777778e-02,0.482626
538,2.777778e-02,0.482626
539,2.777778e-02,0.482626
540,2.777778e-02,0.482626
541,2.777778e-02,0.482626
542,2.777778e-02,0.482626
543,2.777778e-02,0.482626
544,2.777778e-02,0.482626
545,2.777778e-02,0.482626
546,2.777778e-02,0.482626
547,2.777778e-02,0.482626
548,2.777778e-02,0.482626
549,2.777778e-02,0.482626
550,2.777778e-02,0.482626
551,2.777778e-02,0.482626
552,2.777778e-02,0.482626
553,2.777778e-02,0.482626
554,2.777778e-02,0.482626
555,2.777778e-02,0.482626
556,2.777778e-02,0.482626
557,2.777778e-02,0.482626
558,2.777778e-02,0.482626
559,2.777778e-02,0.482626
560,2.777778e-02,0.482626
561,2.777778e-02,0.482626
562,2.777778e-02,0.482626
563,2.777778e-02,0.482626
564,2.777778e-02,0.482626
565,2.777778e-02,0.482626
566,2.777778e-02,0.482626
567,2.777778e-02,0.482626
568,2.777778e-02,0.482626
569,2.777778e-02,0.482626
570,2.777778e-02,0.482626
571,2.777778e-02,0.482626
572,2.777778e-02,0.482626
573,2.777778e-02,0.482626
574,2.777778e-02,0.482626
575,2.777778e-02,0.482626
576,2.777778e-02,0.482626
577,2.777778e-02,0.482626
578,2.777778e-02,0.482626
579,2.777778e-02,0.482626
580,2.777778e-02,0.482626
581,2.777778e-02,0.482626
582,2.777778e-02,0.482626
583,2.777778e-02,0.482626
584,2.777778e-02,0.482626
585,2.777778e-02,0.482626
586,2.777778e-02,0.482626
587,2.777778e-02,0.482626
588,2.777778e-02,0.482626
589,2.777778e-02,0.482626
590,2.777778e-02,0.482626
591,2.777778e-02,0.482626
592,2.777778e-02,0.482626
593,2.780015e-02,0.482021
594,2.786184e-02,0.481363
595,2.869683e-02,0.484081
596,2.929135e-02,0.485158
597,2.930994e-02,0.484609
598,2.948004e-02,0.484478
599,2.978736e-02,0.484985
600,2.998873e-02,0.484407
601,3.003123e-02,0.483894
602,3.015071e-02,0.483457
603,3.026455e-02,0.483378
604,3.029727e-02,0.482770
605,3.030669e-02,0.482053
606,3.066799e-02,0.481710
607,3.067820e-02,0.481155
608,3.113678e-02,0.482767
609,3.125000e-02,0.481076
610,3.125000e-02,0.481076
611,3.125000e-02,0.481076
612,3.125000e-02,0.481076
613,3.184211e-02,0.483631
614,3.202059e-02,0.483269
615,3.262696e-02,0.484427
616,3.264312e-02,0.483683
617,3.268936e-02,0.483164
618,3.379332e-02,0.486201
619,3.399581e-02,0.486103
620,3.427506e-02,0.485731
621,3.455203e-02,0.485839
622,3.459955e-02,0.485170
623,3.472222e-02,0.484802
624,3.491927e-02,0.484225
625,3.491927e-02,0.484225
626,3.505740e-02,0.484251
627,3.546214e-02,0.485665
628,3.604497e-02,0.488701
629,3.634246e-02,0.489074
630,3.650737e-02,0.489514
631,3.674074e-02,0.491214
632,3.699465e-02,0.490922
633,3.703704e-02,0.491720
634,3.729911e-02,0.491207
635,3.732400e-02,0.490712
636,3.737935e-02,0.490104
637,3.742690e-02,0.489386
638,3.792286e-02,0.491256
639,3.821659e-02,0.491347
640,3.839350e-02,0.492055
641,3.859144e-02,0.491890
642,3.896970e-02,0.492742
643,3.907508e-02,0.492703
644,3.934152e-02,0.493126
645,3.986390e-02,0.494178
646,4.055813e-02,0.496640
647,4.074074e-02,0.497100
648,4.075928e-02,0.496442
649,4.095301e-02,0.496149
650,4.107955e-02,0.495880
651,4.108986e-02,0.495350
652,4.115439e-02,0.494821
653,4.139291e-02,0.494801
654,4.175440e-02,0.497259
655,4.177912e-02,0.496612
656,4.185205e-02,0.496258
657,4.223215e-02,0.496327
658,4.285714e-02,0.497647
659,4.291897e-02,0.497605
660,4.303101e-02,0.497098
661,4.304430e-02,0.496446
662,4.334803e-02,0.497335
663,4.380511e-02,0.498137
664,4.382459e-02,0.497610
665,4.385512e-02,0.497102
666,4.398148e-02,0.496788
667,4.439090e-02,0.497855
668,4.448999e-02,0.498498
669,4.464286e-02,0.498025
670,4.468857e-02,0.497689
671,4.517664e-02,0.498431
672,4.539683e-02,0.498103
673,4.543210e-02,0.497711
674,4.562165e-02,0.498171
675,4.563265e-02,0.497707
676,4.563492e-02,0.497159
677,4.570378e-02,0.496511
678,4.575630e-02,0.496113
679,4.582256e-02,0.495880
680,4.583333e-02,0.495068
681,4.583333e-02,0.495068
682,4.596561e-02,0.495117
683,4.632868e-02,0.497687
684,4.647402e-02,0.498096
685,4.653846e-02,0.497884
686,4.662260e-02,0.497713
687,4.670330e-02,0.497172
688,4.670330e-02,0.497172
689,4.680201e-02,0.496901
690,4.694726e-02,0.497088
691,4.697481e-02,0.496585
692,4.702220e-02,0.496093
693,4.706790e-02,0.496693
694,4.743547e-02,0.497174
695,4.771729e-02,0.497881
696,4.787037e-02,0.497639
697,4.818036e-02,0.497754
698,4.876136e-02,0.498552
699,4.883190e-02,0.498303
700,4.903032e-02,0.499077
701,4.917297e-02,0.499110
702,4.942361e-02,0.500313
703,4.965188e-02,0.501179
704,4.989871e-02,0.502025
705,4.989871e-02,0.502025
706,4.997967e-02,0.501562
707,5.000000e-02,0.500738
708,5.000000e-02,0.500738
709,5.000000e-02,0.500738
710,5.015432e-02,0.500785
711,5.017772e-02,0.500220
712,5.020006e-02,0.499704
713,5.049133e-02,0.499662
714,5.051409e-02,0.499347
715,5.059524e-02,0.499652
716,5.060185e-02,0.499339
717,5.090299e-02,0.499890
718,5.090909e-02,0.499265
719,5.119048e-02,0.500137
720,5.129804e-02,0.499988
721,5.134680e-02,0.499450
722,5.134680e-02,0.499450
723,5.140349e-02,0.499288
724,5.146199e-02,0.498825
725,5.148148e-02,0.498234
726,5.249112e-02,0.499902
727,5.295893e-02,0.500404
728,5.297619e-02,0.499896
729,5.333333e-02,0.499206
730,5.333333e-02,0.499206
731,5.357143e-02,0.499426
732,5.373737e-02,0.498931
733,5.393507e-02,0.500737
734,5.414129e-02,0.500653
735,5.416667e-02,0.500462
736,5.420128e-02,0.500444
737,5.420128e-02,0.500444
738,5.423280e-02,0.501276
739,5.427632e-02,0.501121
740,5.457046e-02,0.501745
741,5.461437e-02,0.502379
742,5.468750e-02,0.501904
743,5.471391e-02,0.501610
744,5.490075e-02,0.501525
745,5.505622e-02,0.501777
746,5.510417e-02,0.501147
747,5.539530e-02,0.502136
748,5.544827e-02,0.501753
749,5.604134e-02,0.503321
750,5.630769e-02,0.503753
751,5.632283e-02,0.503252
752,5.666971e-02,0.503608
753,5.671296e-02,0.503889
754,5.671296e-02,0.503889
755,5.733333e-02,0.507722
756,5.753968e-02,0.507929
757,5.753968e-02,0.507929
758,5.753968e-02,0.507929
759,5.753968e-02,0.507929
760,5.777778e-02,0.507817
761,5.781729e-02,0.507507
762,5.787037e-02,0.508323
763,5.833333e-02,0.508462
764,5.833333e-02,0.508462
765,5.833333e-02,0.508462
766,5.872865e-02,0.508558
767,5.882353e-02,0.508930
768,5.925119e-02,0.509069
769,5.931330e-02,0.508640
770,5.936360e-02,0.508652
771,5.952381e-02,0.508531
772,5.963636e-02,0.508192
773,5.972845e-02,0.507748
774,6.038647e-02,0.508138
775,6.045455e-02,0.507814
776,6.111111e-02,0.508479
777,6.163194e-02,0.508820
778,6.169525e-02,0.509262
779,6.181566e-02,0.508958
780,6.190476e-02,0.507680
781,6.190476e-02,0.507680
782,6.190476e-02,0.507680
783,6.225150e-02,0.508984
784,6.227355e-02,0.509724
785,6.250000e-02,0.513690
786,6.250000e-02,0.513690
787,6.256998e-02,0.514060
788,6.257548e-02,0.513456
789,6.278428e-02,0.513613
790,6.284846e-02,0.513139
791,6.324405e-02,0.513828
792,6.343537e-02,0.513777
793,6.375467e-02,0.514223
794,6.376017e-02,0.513987
795,6.409675e-02,0.515524
796,6.409675e-02,0.515524
797,6.412919e-02,0.515309
798,6.435373e-02,0.515526
799,6.439335e-02,0.515045
800,6.452087e-02,0.516547
801,6.452087e-02,0.516547
802,6.482519e-02,0.517232
803,6.514985e-02,0.516949
804,6.515610e-02,0.516743
805,6.568939e-02,0.517776
806,6.573661e-02,0.517169
807,6.582283e-02,0.517027
808,6.604747e-02,0.518369
809,6.620370e-02,0.518244
810,6.624957e-02,0.517655
811,6.648352e-02,0.518185
812,6.666667e-02,0.517518
813,6.666667e-02,0.517518
814,6.666667e-02,0.517518
815,6.673409e-02,0.517075
816,6.685730e-02,0.518032
817,6.685730e-02,0.518032
818,6.691087e-02,0.517591
819,6.703808e-02,0.518208
820,6.746032e-02,0.519518
821,6.746032e-02,0.519518
822,6.746377e-02,0.519005
823,6.754340e-02,0.518747
824,6.770684e-02,0.518743
825,6.772487e-02,0.518496
826,6.816896e-02,0.519789
827,6.845238e-02,0.520190
828,6.909091e-02,0.521577
829,6.911376e-02,0.522023
830,6.922095e-02,0.521853
831,6.929578e-02,0.521850
832,6.955524e-02,0.522207
833,7.002655e-02,0.522684
834,7.005495e-02,0.522092
835,7.009019e-02,0.521884
836,7.020757e-02,0.521434
837,7.034557e-02,0.521694
838,7.101206e-02,0.522609
839,7.111111e-02,0.523018
840,7.158419e-02,0.523755
841,7.186782e-02,0.526037
842,7.220383e-02,0.526325
843,7.232171e-02,0.529582
844,7.232171e-02,0.529582
845,7.232171e-02,0.529582
846,7.232171e-02,0.529582
847,7.232171e-02,0.529582
848,7.232171e-02,0.529582
849,7.232171e-02,0.529582
850,7.232171e-02,0.529582
851,7.234432e-02,0.529424
852,7.236842e-02,0.528979
853,7.275132e-02,0.529543
854,7.275132e-02,0.529543
855,7.275132e-02,0.529543
856,7.284843e-02,0.529085
857,7.291667e-02,0.528785
858,7.326186e-02,0.529609
859,7.326186e-02,0.529609
860,7.352511e-02,0.530049
861,7.352511e-02,0.530049
862,7.352511e-02,0.530049
863,7.357085e-02,0.531165
864,7.357085e-02,0.531165
865,7.357085e-02,0.531165
866,7.357085e-02,0.531165
867,7.357085e-02,0.531165
868,7.357085e-02,0.531165
869,7.361111e-02,0.531444
870,7.361111e-02,0.531444
871,7.382146e-02,0.531499
872,7.407407e-02,0.537832
873,7.407407e-02,0.537832
874,7.407407e-02,0.537832
875,7.407407e-02,0.537832
876,7.407407e-02,0.537832
877,7.407407e-02,0.537832
878,7.407407e-02,0.537832
879,7.407407e-02,0.537832
880,7.407407e-02,0.537832
881,7.407407e-02,0.537832
882,7.407407e-02,0.537832
883,7.407407e-02,0.537832
884,7.407407e-02,0.537832
885,7.407407e-02,0.537832
886,7.407407e-02,0.537832
887,7.407407e-02,0.537832
888,7.407407e-02,0.537832
889,7.407407e-02,0.537832
890,7.444853e-02,0.537861
891,7.456829e-02,0.537551
892,7.500000e-02,0.538485
893,7.571785e-02,0.539616
894,7.598684e-02,0.539411
895,7.626543e-02,0.539421
896,7.628960e-02,0.539233
897,7.636932e-02,0.538997
898,7.743776e-02,0.540842
899,7.800454e-02,0.541565
900,7.906714e-02,0.543974
901,7.958182e-02,0.544383
902,8.026813e-02,0.546225
903,8.082996e-02,0.547143
904,8.137618e-02,0.547822
905,8.148148e-02,0.547819
906,8.164585e-02,0.547568
907,8.179012e-02,0.547081
908,8.179012e-02,0.547081
909,8.210333e-02,0.547009
910,8.223104e-02,0.546939
911,8.226698e-02,0.546435
912,8.244048e-02,0.546309
913,8.259714e-02,0.546672
914,8.281778e-02,0.546479
915,8.288341e-02,0.546089
916,8.300395e-02,0.546087
917,8.304951e-02,0.546217
918,8.333333e-02,0.546226
919,8.333333e-02,0.546226
920,8.333333e-02,0.546226
921,8.333333e-02,0.546226
922,8.333333e-02,0.546226
923,8.333333e-02,0.546226
924,8.343915e-02,0.546015
925,8.375000e-02,0.546074
926,8.379062e-02,0.546092
927,8.406433e-02,0.546345
928,8.406433e-02,0.546345
929,8.424900e-02,0.546949
930,8.426339e-02,0.546520
931,8.482143e-02,0.547784
