pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
GATA3->-PIK3CA MAP3K1->-GATA3 MAP3K1->-PIK3CA,3,3,5.000000,5,8.934986e-02,
MAP3K1->-GATA3 PIK3CA->-GATA3 PIK3CA->-MAP3K1,3,3,2.000000,2,7.377040e-01,
PIK3CA->-ATR,2,1,12.000000,12,2.961799e-02,
PIK3CA->-ATR PIK3CA->-TP53 TP53->-ATR,3,3,3.000000,3,7.845850e-02,
TP53->-TBX3,2,1,12.000000,12,4.734253e-02,
CDH1->-CBFB,2,1,12.000000,12,1.695251e-01,
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,8.950062e-03,
PTEN->-PIK3CA,2,1,12.000000,12,5.765732e-01,
PTEN->-PIK3CA TP53->-PIK3CA TP53->-PTEN,3,3,2.000000,2,4.829571e-01,
TP53->-ALK,2,1,12.000000,12,6.987847e-05,
TP53->-STAG2,2,1,12.000000,12,1.510949e-02,
NF1->-TP53,2,1,12.000000,12,9.890348e-01,
NF1->-PIK3CA,2,1,12.000000,12,3.503000e-01,
NF1->-PIK3CA TP53->-NF1 TP53->-PIK3CA,3,3,3.000000,3,3.158765e-01,
NF1->-PIK3CA NF1->-TP53 TP53->-PIK3CA,3,3,4.000000,4,1.217284e-01,
TP53->-FLT4,2,1,12.000000,12,6.964939e-05,
TP53->-APC,2,1,12.000000,12,5.362676e-04,
PIK3CA->-RICTOR,2,1,11.000000,11,2.157188e-03,
TP53->-FOXA1,2,1,11.000000,11,7.564649e-02,
PIK3CA->-FOXA1 TP53->-FOXA1 TP53->-PIK3CA,3,3,3.000000,3,1.231255e-01,
PIK3CA->-FOXA1 PIK3CA->-TP53 TP53->-FOXA1,3,3,2.000000,2,3.757874e-01,
CDH1->-FOXA1 TP53->-CDH1 TP53->-FOXA1,3,3,2.000000,2,1.780264e-01,
PIK3CA->-RB1,2,1,11.000000,11,2.397524e-01,
PIK3CA->-RB1 TP53->-PIK3CA TP53->-RB1,3,3,2.000000,2,3.938323e-01,
PIK3CA->-RB1 PIK3CA->-TP53 TP53->-RB1,3,3,4.000000,4,3.035825e-02,
TP53->-CDKN2A,2,1,11.000000,11,1.831733e-02,
TP53->-PTPRS,2,1,11.000000,11,6.147204e-05,
TP53->-ERBB3,2,1,11.000000,11,6.962128e-05,
TP53->-ATM,2,1,11.000000,11,1.447457e-03,
TP53->-ESR1,2,1,11.000000,11,8.829176e-03,
TP53->-EP300,2,1,11.000000,11,3.465932e-03,
TP53->-NOTCH4,2,1,11.000000,11,1.842987e-05,
GATA3->-MAP3K1,2,1,11.000000,11,6.088150e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,4.650128e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA PIK3CA->-MAP3K1,3,3,4.000000,4,2.299757e-01,
ESR1->-GATA3,2,1,11.000000,11,1.791868e-01,
ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,3,3,3.000000,3,1.457001e-01,
PIK3CA->-ATM,2,1,11.000000,11,2.565617e-01,
PIK3CA->-ATM PIK3CA->-TP53 TP53->-ATM,3,3,3.000000,3,6.174983e-02,
FOXA1->-PIK3CA,2,1,11.000000,11,9.963674e-01,
CDH1->-FOXA1 CDH1->-PIK3CA FOXA1->-PIK3CA,3,3,3.000000,3,3.719227e-01,
TP53->-MED12,2,1,11.000000,11,3.181899e-03,
TP53->-FBXW7,2,1,11.000000,11,6.332799e-03,
TP53->-SETD2,2,1,11.000000,11,1.502647e-04,
PIK3CA->-PTPRT,2,1,11.000000,11,1.983601e-02,
CDH1->-PTEN,2,1,10.000000,10,3.662009e-01,
KMT2C->-MAP3K1,2,1,10.000000,10,3.313896e-01,
KMT2C->-MAP3K1 PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,4.000000,4,1.530957e-01,
KMT2C->-MAP3K1 KMT2C->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,3.626310e-01,
TP53->-ATRX,2,1,10.000000,10,1.750859e-03,
PIK3CA->-MAP2K4,2,1,10.000000,10,9.108109e-01,
TP53->-CARD11,2,1,10.000000,10,6.457364e-03,
TP53->-NOTCH2,2,1,10.000000,10,9.029762e-04,
PIK3CA->-CREBBP,2,1,10.000000,10,1.072817e-01,
PIK3CA->-CREBBP TP53->-CREBBP TP53->-PIK3CA,3,3,3.000000,3,2.869559e-02,
PIK3CA->-NOTCH4,2,1,10.000000,10,3.378197e-02,
PIK3CA->-NOTCH4 PIK3CA->-TP53 TP53->-NOTCH4,3,3,4.000000,4,1.935553e-03,
GATA3->-ARID1A,2,1,10.000000,10,4.891135e-01,
GATA3->-ARID1A PIK3CA->-ARID1A PIK3CA->-GATA3,3,3,2.000000,2,3.399719e-01,
GATA3->-ARID1A GATA3->-PIK3CA PIK3CA->-ARID1A,3,3,3.000000,3,1.016362e-01,
TP53->-MAP2K4,2,1,10.000000,10,2.324879e-01,
CDH1->-GATA3,2,1,10.000000,10,1.405193e-02,
CDH1->-GATA3 CDH1->-PIK3CA PIK3CA->-GATA3,3,3,4.000000,4,1.963437e-02,
CDH1->-GATA3 PIK3CA->-CDH1 PIK3CA->-GATA3,3,3,2.000000,2,3.345636e-01,
CDH1->-ESR1 CDH1->-GATA3 ESR1->-GATA3,3,3,3.000000,3,4.629630e-03,
CDH1->-ESR1 CDH1->-GATA3 CDH1->-PIK3CA ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,4,6,2.000000,2,1.736111e-03,
ERBB2->-CDH1,2,1,10.000000,10,9.600967e-01,
TP53->-ARID1B,2,1,10.000000,10,3.795433e-02,
TP53->-ARID5B,2,1,10.000000,10,3.180365e-04,
TP53->-EPHA5,2,1,10.000000,10,1.285087e-02,
TP53->-BARD1,2,1,10.000000,10,1.796344e-04,
TP53->-PTPRT,2,1,10.000000,10,2.784146e-03,
PIK3CA->-PTPRT TP53->-PIK3CA TP53->-PTPRT,3,3,3.000000,3,9.058264e-02,
PIK3CA->-PTPRT PIK3CA->-TP53 TP53->-PTPRT,3,3,4.000000,4,1.715650e-02,
PIK3CA->-KMT2A,2,1,10.000000,10,7.181768e-02,
PIK3CA->-KMT2A TP53->-KMT2A TP53->-PIK3CA,3,3,3.000000,3,2.777778e-02,
PIK3CA->-NF1,2,1,9.000000,9,8.161941e-01,
PIK3CA->-NF1 TP53->-NF1 TP53->-PIK3CA,3,3,2.000000,2,6.111945e-01,
PIK3CA->-NF1 PIK3CA->-TP53 TP53->-NF1,3,3,2.000000,2,6.111945e-01,
KMT2C->-GATA3,2,1,9.000000,9,2.547826e-01,
KMT2C->-GATA3 KMT2C->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.222256e-01,
TP53->-EPHB1,2,1,9.000000,9,1.590891e-03,
MAP3K1->-KMT2C,2,1,9.000000,9,5.105491e-01,
MAP3K1->-KMT2C MAP3K1->-PIK3CA PIK3CA->-KMT2C,3,3,3.000000,3,3.626310e-01,
MAP3K1->-KMT2C PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,2.000000,2,6.536672e-01,
MAP3K1->-KMT2C TP53->-KMT2C TP53->-MAP3K1,3,3,2.000000,2,6.510542e-02,
KMT2C->-PIK3CA MAP3K1->-KMT2C MAP3K1->-PIK3CA,3,3,2.000000,2,6.536672e-01,
ARID1A->-GATA3,2,1,9.000000,9,6.639468e-01,
ARID1A->-GATA3 ARID1A->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.399719e-01,
AKT1->-CDH1,2,1,9.000000,9,4.346004e-01,
AKT1->-CDH1 AKT1->-TP53 CDH1->-TP53,3,3,3.000000,3,2.584877e-02,
PIK3CA->-ARID2,2,1,9.000000,9,4.084319e-02,
PIK3CA->-ARID2 PIK3CA->-TP53 TP53->-ARID2,3,3,4.000000,4,4.666171e-03,
CDH1->-MAP2K4,2,1,9.000000,9,3.353499e-02,
CDH1->-MAP2K4 PIK3CA->-CDH1 PIK3CA->-MAP2K4,3,3,2.000000,2,2.412475e-01,
CDH1->-MAP2K4 CDH1->-TP53 TP53->-MAP2K4,3,3,2.000000,2,4.270319e-02,
CDH1->-CDK12 CDH1->-TP53 TP53->-CDK12,3,3,2.000000,2,6.635802e-03,
PTEN->-NF1,2,1,9.000000,9,2.778320e-02,
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,8.588289e-03,
PTEN->-NF1 PTEN->-TP53 TP53->-NF1,3,3,3.000000,3,1.746419e-01,
PTEN->-KMT2C,2,1,9.000000,9,4.696678e-03,
PTEN->-KMT2C TP53->-KMT2C TP53->-PTEN,3,3,3.000000,3,1.620370e-02,
MEN1->-PIK3CA,2,1,9.000000,9,3.709790e-02,
AKT1->-GATA3,2,1,9.000000,9,2.183315e-02,
TBX3->-CDH1,2,1,9.000000,9,9.388167e-01,
CDH1->-PIK3CA TBX3->-CDH1 TBX3->-PIK3CA,3,3,3.000000,3,3.691632e-01,
TP53->-ZFHX3,2,1,9.000000,9,3.532079e-02,
PIK3CA->-PTPRD,2,1,9.000000,9,4.648001e-04,
PIK3CA->-PTPRD TP53->-PIK3CA TP53->-PTPRD,3,3,2.000000,2,3.089482e-02,
PIK3CA->-FLT4,2,1,9.000000,9,5.009681e-02,
PIK3CA->-FLT4 PIK3CA->-TP53 TP53->-FLT4,3,3,2.000000,2,9.755136e-02,
TP53->-ERCC5,2,1,9.000000,9,9.789738e-04,
TP53->-SF3B1,2,1,9.000000,9,1.128472e-03,
PIK3CA->-SF3B1 TP53->-PIK3CA TP53->-SF3B1,3,3,2.000000,2,2.632245e-01,
PIK3CA->-SF3B1 PIK3CA->-TP53 TP53->-SF3B1,3,3,4.000000,4,8.701989e-03,
PIK3CA->-MED12,2,1,9.000000,9,3.709494e-02,
PIK3CA->-MED12 TP53->-MED12 TP53->-PIK3CA,3,3,2.000000,2,1.241939e-01,
PIK3CA->-MED12 PIK3CA->-TP53 TP53->-MED12,3,3,2.000000,2,1.241939e-01,
PIK3CA->-POLE,2,1,9.000000,9,3.995869e-03,
ERBB2->-PIK3CA,2,1,9.000000,9,4.983700e-01,
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,4.000000,4,7.149569e-02,
TP53->-POLE,2,1,9.000000,9,4.242041e-04,
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,1.783080e-04,
TP53->-TET2,2,1,9.000000,9,1.101577e-03,
TP53->-SPEN,2,1,9.000000,9,9.005532e-02,
PIK3CA->-SPEN PIK3CA->-TP53 TP53->-SPEN,3,3,3.000000,3,2.453704e-02,
ATM->-PIK3CA,2,1,8.000000,8,7.610618e-01,
FOXA1->-MAP3K1,2,1,8.000000,8,1.254305e-01,
FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,3,3,3.000000,3,1.277272e-01,
CDH1->-FOXA1 CDH1->-MAP3K1 CDH1->-PIK3CA FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,4,6,2.000000,2,5.063657e-03,
FOXA1->-MAP3K1 TP53->-FOXA1 TP53->-MAP3K1,3,3,4.000000,4,2.174523e-03,
FOXA1->-MAP3K1 FOXA1->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,3.818031e-01,
PIK3CA->-ERBB2,2,1,8.000000,8,6.809114e-01,
CDH1->-ERBB2 CDH1->-PIK3CA PIK3CA->-ERBB2,3,3,4.000000,4,7.149569e-02,
PIK3CA->-ZFHX3,2,1,8.000000,8,3.174803e-01,
TP53->-TSC2,2,1,8.000000,8,5.758397e-02,
TP53->-ROS1,2,1,8.000000,8,1.140887e-01,
TP53->-RICTOR,2,1,8.000000,8,3.050742e-03,
CDH1->-AKT1,2,1,8.000000,8,6.258089e-01,
TP53->-ANKRD11,2,1,8.000000,8,1.227714e-02,
CDH1->-BRCA2,2,1,8.000000,8,1.296621e-01,
CDH1->-BRCA2 TP53->-BRCA2 TP53->-CDH1,3,3,2.000000,2,4.320988e-02,
PTEN->-CDH1,2,1,8.000000,8,7.259748e-01,
CDH1->-TP53 PTEN->-CDH1 PTEN->-TP53,3,3,2.000000,2,6.095679e-02,
CDH1->-SPEN,2,1,8.000000,8,6.674479e-02,
CDH1->-PIK3CA CDH1->-SPEN PIK3CA->-SPEN,3,3,2.000000,2,7.407407e-02,
PIK3CA->-PTCH1,2,1,8.000000,8,1.132985e-02,
NCOR1->-TP53,2,1,8.000000,8,9.831119e-01,
NCOR1->-TP53 PIK3CA->-NCOR1 PIK3CA->-TP53,3,3,2.000000,2,4.009237e-01,
CDH1->-NCOR1 CDH1->-TP53 NCOR1->-TP53,3,3,2.000000,2,3.720663e-01,
PTEN->-MAP3K1,2,1,8.000000,8,6.066373e-02,
PTEN->-MAP3K1 TP53->-MAP3K1 TP53->-PTEN,3,3,2.000000,2,1.319444e-01,
MAP3K1->-PIK3CA PTEN->-MAP3K1 PTEN->-PIK3CA,3,3,2.000000,2,1.990741e-02,
CDH1->-MAP3K1 CDH1->-NF1 NF1->-MAP3K1 PTEN->-CDH1 PTEN->-MAP3K1 PTEN->-NF1,4,6,2.000000,2,1.736111e-03,
RUNX1->-PIK3CA,2,1,8.000000,8,9.848927e-01,
CDH1->-CREBBP,2,1,8.000000,8,7.602530e-02,
CDH1->-CREBBP CDH1->-PIK3CA PIK3CA->-CREBBP,3,3,4.000000,4,1.636140e-02,
KMT2C->-TP53,2,1,8.000000,8,9.994611e-01,
RB1->-TP53,2,1,8.000000,8,9.919134e-01,
TP53->-BAP1,2,1,8.000000,8,9.210859e-03,
RUNX1->-CDH1,2,1,8.000000,8,9.312433e-01,
CDH1->-PIK3CA RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.415330e-01,
PIK3CA->-CDH1 RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.415330e-01,
CBFB->-MAP3K1,2,1,8.000000,8,4.531250e-02,
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,2.848865e-04,
CBFB->-GATA3 CBFB->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,1.319444e-01,
CDH1->-NF1,2,1,8.000000,8,2.516429e-01,
CDH1->-NF1 CDH1->-PIK3CA PIK3CA->-NF1,3,3,3.000000,3,1.389457e-01,
PIK3CA->-MGA,2,1,8.000000,8,3.165669e-01,
TP53->-BRCA1,2,1,8.000000,8,2.619358e-02,
CDH1->-PTPRD,2,1,8.000000,8,6.337746e-03,
CDH1->-PTPRD CDH1->-TP53 TP53->-PTPRD,3,3,2.000000,2,1.691352e-01,
CDH1->-PTPRD TP53->-CDH1 TP53->-PTPRD,3,3,3.000000,3,2.852006e-02,
CDH1->-PIK3CA CDH1->-PTPRD PIK3CA->-PTPRD,3,3,2.000000,2,1.200029e-01,
CDH1->-PTPRD PIK3CA->-CDH1 PIK3CA->-PTPRD,3,3,2.000000,2,1.200029e-01,
CDH1->-APC,2,1,8.000000,8,3.869048e-03,
TP53->-NOTCH1,2,1,8.000000,8,3.142538e-03,
ESR1->-ARID1A,2,1,7.000000,7,8.795675e-02,
ESR1->-ARID1A PIK3CA->-ARID1A PIK3CA->-ESR1,3,3,3.000000,3,8.209650e-03,
PIK3CA->-CARD11,2,1,7.000000,7,4.665169e-03,
PIK3CA->-CARD11 TP53->-CARD11 TP53->-PIK3CA,3,3,2.000000,2,1.131826e-01,
APC->-ATR APC->-MGA MGA->-ATR PIK3CA->-APC PIK3CA->-ATR PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ATR TP53->-MGA,5,10,2.000000,2,3.843163e-04,
APC->-KMT2D APC->-MGA MGA->-KMT2D PIK3CA->-APC PIK3CA->-KMT2D PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-KMT2D TP53->-MGA,5,10,2.000000,2,4.379651e-04,
APC->-CARD11 APC->-MGA MGA->-CARD11 PIK3CA->-APC PIK3CA->-CARD11 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-CARD11 TP53->-MGA,5,10,2.000000,2,3.820949e-04,
APC->-ARID2 APC->-MGA MGA->-ARID2 PIK3CA->-APC PIK3CA->-ARID2 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ARID2 TP53->-MGA,5,10,2.000000,2,4.134177e-04,
GATA3->-TP53,2,1,7.000000,7,9.825543e-01,
TP53->-DNMT1,2,1,7.000000,7,2.110043e-03,
CDH1->-KMT2D,2,1,7.000000,7,2.865349e-02,
CDH1->-KMT2D CDH1->-PIK3CA PIK3CA->-KMT2D,3,3,2.000000,2,2.920848e-01,
CDH1->-KMT2D PIK3CA->-CDH1 PIK3CA->-KMT2D,3,3,2.000000,2,2.920848e-01,
CDH1->-EPHB1,2,1,7.000000,7,4.840673e-03,
CDH1->-EPHB1 CDH1->-TP53 TP53->-EPHB1,3,3,3.000000,3,3.317901e-03,
PIK3CA->-ANKRD11,2,1,7.000000,7,6.860677e-02,
PIK3CA->-ANKRD11 TP53->-ANKRD11 TP53->-PIK3CA,3,3,3.000000,3,7.755180e-03,
PIK3CA->-BRCA2,2,1,7.000000,7,1.523232e-01,
CDH1->-BRCA2 CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-BRCA2 TBX3->-BRCA2 TBX3->-PIK3CA,4,6,2.000000,2,8.585165e-04,
PIK3CA->-DNMT3A,2,1,7.000000,7,2.548583e-02,
CDH1->-PTPRS,2,1,7.000000,7,6.414474e-03,
CDH1->-PTPRS CDH1->-TP53 TP53->-PTPRS,3,3,2.000000,2,1.990741e-02,
PIK3CA->-RFWD2,2,1,7.000000,7,1.910220e-02,
TP53->-MDC1,2,1,7.000000,7,5.512263e-02,
TP53->-MTOR,2,1,7.000000,7,1.344841e-02,
GATA3->-SPEN,2,1,7.000000,7,3.162109e-01,
MAP3K1->-ARID1A,2,1,7.000000,7,1.274468e-01,
MAP3K1->-ARID1A MAP3K1->-PIK3CA PIK3CA->-ARID1A,3,3,3.000000,3,1.181020e-01,
GATA3->-ARID1A MAP3K1->-ARID1A MAP3K1->-GATA3,3,3,3.000000,3,4.629630e-03,
GATA3->-ARID1A GATA3->-PIK3CA MAP3K1->-ARID1A MAP3K1->-GATA3 MAP3K1->-PIK3CA PIK3CA->-ARID1A,4,6,2.000000,2,5.063657e-03,
PIK3CA->-RAD50,2,1,7.000000,7,3.597624e-02,
TP53->-PIK3CG,2,1,7.000000,7,7.668943e-03,
TP53->-DDR2,2,1,7.000000,7,1.663534e-02,
CDH1->-ERBB3,2,1,7.000000,7,5.223722e-02,
PIK3CA->-PIK3C2G,2,1,7.000000,7,1.080392e-02,
PIK3CA->-PTPRS,2,1,7.000000,7,3.496270e-01,
