pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
KMT2C->-PIK3CA TP53->-KMT2C TP53->-PIK3CA,3,3,3.000000,3,3.531957e-01,
CDH1->-KMT2C CDH1->-PIK3CA KMT2C->-PIK3CA,3,3,5.000000,5,7.113933e-02,
TP53->-RB1,2,1,21.000000,21,6.161477e-03,
CBFB->-GATA3,2,1,21.000000,21,3.274156e-04,
CBFB->-GATA3 CBFB->-PIK3CA PIK3CA->-GATA3,3,3,5.000000,5,6.971767e-02,
CBFB->-GATA3 CBFB->-PIK3CA GATA3->-PIK3CA,3,3,6.000000,6,1.955311e-02,
CDH1->-ERBB2,2,1,20.000000,20,3.406302e-02,
CDH1->-MAP3K1,2,1,19.000000,19,7.777312e-04,
CDH1->-MAP3K1 CDH1->-PIK3CA MAP3K1->-PIK3CA,3,3,4.000000,4,2.100509e-01,
CDH1->-MAP3K1 CDH1->-PIK3CA PIK3CA->-MAP3K1,3,3,8.000000,8,9.455568e-04,
CDH1->-MAP3K1 CDH1->-TP53 TP53->-MAP3K1,3,3,3.000000,3,1.620370e-02,
PIK3CA->-SF3B1,2,1,19.000000,19,1.700719e-05,
PIK3CA->-FAT1,2,1,19.000000,19,1.694560e-03,
AKT1->-TP53,2,1,19.000000,19,5.256773e-05,
PIK3CA->-ARID1A,2,1,19.000000,19,3.199513e-01,
TP53->-NCOR1,2,1,19.000000,19,1.174628e-02,
PIK3CA->-RUNX1,2,1,19.000000,19,2.092633e-02,
TP53->-CDH1,2,1,19.000000,19,7.955799e-01,
CDH1->-PIK3CA TP53->-CDH1 TP53->-PIK3CA,3,3,5.000000,5,4.216068e-02,
CDH1->-KMT2C TP53->-CDH1 TP53->-KMT2C,3,3,3.000000,3,1.139999e-01,
CDH1->-FOXA1,2,1,18.000000,18,3.256557e-03,
CDH1->-FOXA1 CDH1->-PIK3CA PIK3CA->-FOXA1,3,3,8.000000,8,3.071442e-04,
CDH1->-TBX3,2,1,18.000000,18,3.486910e-02,
TP53->-FAT1,2,1,18.000000,18,2.281652e-04,
PIK3CA->-FAT1 TP53->-FAT1 TP53->-PIK3CA,3,3,4.000000,4,3.887457e-02,
PIK3CA->-FAT1 PIK3CA->-TP53 TP53->-FAT1,3,3,3.000000,3,1.549751e-01,
PIK3CA->-NCOR1,2,1,18.000000,18,3.304595e-01,
PIK3CA->-NCOR1 TP53->-NCOR1 TP53->-PIK3CA,3,3,2.000000,2,4.111615e-01,
TBX3->-PIK3CA,2,1,17.000000,17,3.079414e-01,
CDH1->-PIK3CA CDH1->-TBX3 TBX3->-PIK3CA,3,3,5.000000,5,6.385793e-02,
TP53->-GATA3,2,1,17.000000,17,3.002178e-02,
PIK3CA->-GATA3 TP53->-GATA3 TP53->-PIK3CA,3,3,3.000000,3,1.371459e-01,
PIK3CA->-GATA3 PIK3CA->-TP53 TP53->-GATA3,3,3,3.000000,3,1.371459e-01,
MAP2K4->-PIK3CA,2,1,17.000000,17,9.545785e-02,
ESR1->-PIK3CA,2,1,16.000000,16,9.559768e-01,
TP53->-ARID1A,2,1,16.000000,16,6.820870e-03,
PIK3CA->-ARID1A PIK3CA->-TP53 TP53->-ARID1A,3,3,2.000000,2,2.315287e-01,
CDH1->-ARID1A,2,1,16.000000,16,9.972955e-03,
CDH1->-ARID1A CDH1->-PIK3CA PIK3CA->-ARID1A,3,3,4.000000,4,1.713741e-01,
CDH1->-ARID1A PIK3CA->-ARID1A PIK3CA->-CDH1,3,3,2.000000,2,6.770369e-01,
NCOR1->-PIK3CA,2,1,16.000000,16,5.992573e-01,
NCOR1->-PIK3CA TP53->-NCOR1 TP53->-PIK3CA,3,3,3.000000,3,1.466281e-01,
CDH1->-RUNX1,2,1,15.000000,15,7.449849e-02,
CDH1->-PIK3CA CDH1->-RUNX1 PIK3CA->-RUNX1,3,3,5.000000,5,3.102034e-02,
CDH1->-RUNX1 PIK3CA->-CDH1 PIK3CA->-RUNX1,3,3,2.000000,2,5.964604e-01,
TP53->-ARID2,2,1,15.000000,15,5.812872e-06,
PIK3CA->-TBX3,2,1,15.000000,15,5.831958e-01,
CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-TBX3,3,3,3.000000,3,4.040848e-01,
TP53->-PIK3R1,2,1,15.000000,15,5.181231e-03,
CDH1->-NCOR1,2,1,15.000000,15,1.908957e-02,
CDH1->-NCOR1 TP53->-CDH1 TP53->-NCOR1,3,3,2.000000,2,3.694350e-01,
CDH1->-NCOR1 CDH1->-PIK3CA PIK3CA->-NCOR1,3,3,3.000000,3,2.143250e-01,
CDH1->-NCOR1 CDH1->-PIK3CA NCOR1->-PIK3CA,3,3,4.000000,4,6.486828e-02,
ARID1A->-PIK3CA,2,1,14.000000,14,8.853614e-01,
ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,5.000000,5,5.818884e-02,
PIK3CA->-KMT2D,2,1,14.000000,14,3.718853e-02,
PIK3CA->-KMT2D TP53->-KMT2D TP53->-PIK3CA,3,3,3.000000,3,2.368154e-01,
PIK3CA->-KMT2D PIK3CA->-TP53 TP53->-KMT2D,3,3,5.000000,5,1.810809e-02,
TP53->-PTPRD,2,1,14.000000,14,5.844910e-05,
TP53->-RUNX1,2,1,13.000000,13,4.489132e-02,
PIK3CA->-RUNX1 PIK3CA->-TP53 TP53->-RUNX1,3,3,2.000000,2,1.962449e-01,
CDH1->-RUNX1 CDH1->-TP53 TP53->-RUNX1,3,3,2.000000,2,7.407407e-02,
TP53->-ATR,2,1,13.000000,13,6.509523e-03,
TP53->-CREBBP,2,1,13.000000,13,1.308559e-03,
TP53->-BRCA2,2,1,13.000000,13,2.271244e-03,
CDH1->-ESR1,2,1,13.000000,13,7.999344e-02,
CDH1->-ESR1 CDH1->-PIK3CA PIK3CA->-ESR1,3,3,4.000000,4,8.701989e-03,
TP53->-KMT2A,2,1,13.000000,13,1.054348e-04,
PIK3CA->-PTEN,2,1,13.000000,13,4.562741e-01,
PIK3CA->-PTEN TP53->-PIK3CA TP53->-PTEN,3,3,2.000000,2,4.391719e-01,
PIK3CA->-PTEN PIK3CA->-TP53 TP53->-PTEN,3,3,6.000000,6,1.007863e-03,
PIK3CA->-RICTOR,2,1,12.000000,12,2.195150e-04,
MEN1->-GATA3,2,1,12.000000,12,2.441406e-04,
TP53->-NSD1,2,1,12.000000,12,1.895789e-03,
PTEN->-TP53,2,1,12.000000,12,9.997658e-01,
PIK3CA->-SPEN,2,1,12.000000,12,5.256792e-02,
PIK3CA->-ATR,2,1,12.000000,12,2.083685e-02,
APC->-KMT2D APC->-MGA MGA->-KMT2D PIK3CA->-APC PIK3CA->-KMT2D PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-KMT2D TP53->-MGA,5,10,2.000000,2,3.970899e-04,
APC->-ATR APC->-CARD11 APC->-MGA CARD11->-ATR MGA->-ATR MGA->-CARD11 PIK3CA->-APC PIK3CA->-ATR PIK3CA->-CARD11 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ATR TP53->-CARD11 TP53->-MGA,6,15,2.000000,2,3.349994e-04,
APC->-ARID2 APC->-MGA MGA->-ARID2 PIK3CA->-APC PIK3CA->-ARID2 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ARID2 TP53->-MGA,5,10,2.000000,2,3.823170e-04,
PTEN->-PIK3CA,2,1,12.000000,12,6.123041e-01,
PTEN->-PIK3CA TP53->-PIK3CA TP53->-PTEN,3,3,2.000000,2,4.391719e-01,
FOXA1->-PIK3CA,2,1,12.000000,12,9.917299e-01,
CDH1->-FOXA1 CDH1->-PIK3CA FOXA1->-PIK3CA,3,3,3.000000,3,3.620529e-01,
TP53->-STAG2,2,1,12.000000,12,1.213689e-02,
NF1->-TP53,2,1,12.000000,12,9.833888e-01,
NF1->-PIK3CA,2,1,12.000000,12,3.039027e-01,
NF1->-PIK3CA TP53->-NF1 TP53->-PIK3CA,3,3,3.000000,3,2.795943e-01,
NF1->-PIK3CA NF1->-TP53 TP53->-PIK3CA,3,3,4.000000,4,1.008131e-01,
TP53->-FLT4,2,1,12.000000,12,8.962448e-05,
TP53->-APC,2,1,12.000000,12,4.644097e-04,
PIK3CA->-PTPRT,2,1,12.000000,12,5.775834e-03,
TP53->-FOXA1,2,1,11.000000,11,7.959678e-02,
PIK3CA->-FOXA1 TP53->-FOXA1 TP53->-PIK3CA,3,3,3.000000,3,1.348469e-01,
PIK3CA->-FOXA1 PIK3CA->-TP53 TP53->-FOXA1,3,3,2.000000,2,3.953231e-01,
CDH1->-FOXA1 TP53->-CDH1 TP53->-FOXA1,3,3,2.000000,2,1.831028e-01,
PIK3CA->-RB1,2,1,11.000000,11,2.350420e-01,
PIK3CA->-RB1 TP53->-PIK3CA TP53->-RB1,3,3,2.000000,2,3.953231e-01,
PIK3CA->-RB1 PIK3CA->-TP53 TP53->-RB1,3,3,4.000000,4,3.065641e-02,
TP53->-CDKN2A,2,1,11.000000,11,1.260245e-02,
TP53->-PTPRS,2,1,11.000000,11,7.089120e-05,
TP53->-ERBB3,2,1,11.000000,11,5.111100e-05,
TP53->-ATM,2,1,11.000000,11,2.577360e-03,
TP53->-ESR1,2,1,11.000000,11,6.659066e-03,
PIK3CA->-NOTCH4,2,1,11.000000,11,1.095725e-02,
TP53->-NOTCH4,2,1,11.000000,11,4.135532e-05,
PIK3CA->-NOTCH4 PIK3CA->-TP53 TP53->-NOTCH4,3,3,4.000000,4,2.133261e-03,
MAP3K1->-GATA3,2,1,11.000000,11,5.918488e-01,
GATA3->-PIK3CA MAP3K1->-GATA3 MAP3K1->-PIK3CA,3,3,6.000000,6,3.630433e-02,
MAP3K1->-GATA3 PIK3CA->-GATA3 PIK3CA->-MAP3K1,3,3,2.000000,2,7.681947e-01,
TP53->-TBX3,2,1,11.000000,11,1.422613e-01,
PIK3CA->-ATM,2,1,11.000000,11,2.446992e-01,
PIK3CA->-ATM PIK3CA->-TP53 TP53->-ATM,3,3,3.000000,3,6.712623e-02,
TP53->-ALK,2,1,11.000000,11,7.554977e-04,
TP53->-MED12,2,1,11.000000,11,3.016605e-03,
CDH1->-CBFB,2,1,11.000000,11,2.751334e-01,
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,8.950062e-03,
TP53->-FBXW7,2,1,11.000000,11,5.271047e-03,
TP53->-SETD2,2,1,11.000000,11,1.302083e-04,
PIK3CA->-NF1,2,1,10.000000,10,6.340882e-01,
PIK3CA->-NF1 TP53->-NF1 TP53->-PIK3CA,3,3,3.000000,3,2.795943e-01,
PIK3CA->-NF1 PIK3CA->-TP53 TP53->-NF1,3,3,2.000000,2,5.733327e-01,
CDH1->-PTEN,2,1,10.000000,10,3.415072e-01,
TP53->-ATRX,2,1,10.000000,10,1.520925e-03,
PIK3CA->-MAP2K4,2,1,10.000000,10,9.194818e-01,
TP53->-CARD11,2,1,10.000000,10,5.085237e-03,
TP53->-NOTCH2,2,1,10.000000,10,1.889881e-03,
TP53->-EP300,2,1,10.000000,10,1.069885e-02,
GATA3->-ARID1A,2,1,10.000000,10,4.699876e-01,
GATA3->-ARID1A PIK3CA->-ARID1A PIK3CA->-GATA3,3,3,2.000000,2,3.132266e-01,
GATA3->-ARID1A GATA3->-PIK3CA PIK3CA->-ARID1A,3,3,3.000000,3,8.810072e-02,
TP53->-MAP2K4,2,1,10.000000,10,2.161441e-01,
ESR1->-GATA3,2,1,10.000000,10,3.611153e-01,
ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,3,3,3.000000,3,1.336530e-01,
CDH1->-GATA3,2,1,10.000000,10,1.037354e-02,
CDH1->-GATA3 CDH1->-PIK3CA PIK3CA->-GATA3,3,3,3.000000,3,9.905006e-02,
CDH1->-GATA3 PIK3CA->-CDH1 PIK3CA->-GATA3,3,3,2.000000,2,3.321180e-01,
CDH1->-ESR1 CDH1->-GATA3 ESR1->-GATA3,3,3,3.000000,3,4.629630e-03,
CDH1->-ESR1 CDH1->-GATA3 CDH1->-PIK3CA ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,4,6,2.000000,2,1.736111e-03,
GATA3->-MAP3K1,2,1,10.000000,10,7.431070e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,5.067184e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA PIK3CA->-MAP3K1,3,3,4.000000,4,2.652701e-01,
ERBB2->-CDH1,2,1,10.000000,10,9.690788e-01,
TP53->-ARID1B,2,1,10.000000,10,3.697024e-02,
ERBB2->-PIK3CA,2,1,10.000000,10,3.514956e-01,
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,5.000000,5,1.954538e-02,
TP53->-ARID5B,2,1,10.000000,10,4.598174e-04,
TP53->-EPHA5,2,1,10.000000,10,1.351094e-02,
TP53->-PTPRT,2,1,10.000000,10,2.352759e-03,
PIK3CA->-PTPRT TP53->-PIK3CA TP53->-PTPRT,3,3,3.000000,3,8.170013e-02,
PIK3CA->-PTPRT PIK3CA->-TP53 TP53->-PTPRT,3,3,4.000000,4,1.448267e-02,
TP53->-BARD1,2,1,10.000000,10,1.391369e-04,
PIK3CA->-KMT2A,2,1,10.000000,10,6.592230e-02,
PIK3CA->-KMT2A TP53->-KMT2A TP53->-PIK3CA,3,3,3.000000,3,2.391975e-02,
ATM->-PIK3CA,2,1,9.000000,9,5.836607e-01,
ATM->-PIK3CA TP53->-ATM TP53->-PIK3CA,3,3,2.000000,2,2.703088e-01,
KMT2C->-GATA3,2,1,9.000000,9,2.672954e-01,
KMT2C->-MAP3K1,2,1,9.000000,9,5.010295e-01,
KMT2C->-MAP3K1 PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,4.000000,4,1.483852e-01,
KMT2C->-MAP3K1 KMT2C->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,3.557767e-01,
TP53->-EPHB1,2,1,9.000000,9,1.726974e-03,
ARID1A->-GATA3,2,1,9.000000,9,6.465661e-01,
ARID1A->-GATA3 ARID1A->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.132266e-01,
AKT1->-CDH1,2,1,9.000000,9,4.155887e-01,
AKT1->-CDH1 AKT1->-TP53 CDH1->-TP53,3,3,2.000000,2,1.281936e-01,
TP53->-TSC2,2,1,9.000000,9,6.454346e-03,
TP53->-ROS1,2,1,9.000000,9,3.362630e-02,
CDH1->-MAP2K4,2,1,9.000000,9,4.193584e-02,
CDH1->-MAP2K4 CDH1->-PIK3CA MAP2K4->-PIK3CA,3,3,2.000000,2,2.518691e-01,
CDH1->-MAP2K4 PIK3CA->-CDH1 PIK3CA->-MAP2K4,3,3,2.000000,2,2.518691e-01,
CDH1->-MAP2K4 CDH1->-TP53 TP53->-MAP2K4,3,3,2.000000,2,6.786012e-02,
CDH1->-CDK12 CDH1->-TP53 TP53->-CDK12,3,3,2.000000,2,1.105019e-02,
PTEN->-NF1,2,1,9.000000,9,2.616573e-02,
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,6.045177e-03,
PTEN->-NF1 PTEN->-TP53 TP53->-NF1,3,3,3.000000,3,1.476916e-01,
PIK3CA->-CREBBP,2,1,9.000000,9,2.119696e-01,
PIK3CA->-CREBBP TP53->-CREBBP TP53->-PIK3CA,3,3,2.000000,2,1.757960e-01,
PIK3CA->-PLK2 TP53->-PIK3CA TP53->-PLK2,3,3,2.000000,2,5.698220e-02,
AKT1->-GATA3,2,1,9.000000,9,1.871486e-02,
TP53->-ANKRD11,2,1,9.000000,9,7.866837e-04,
TP53->-ZFHX3,2,1,9.000000,9,2.974229e-02,
PIK3CA->-FLT4,2,1,9.000000,9,5.876360e-02,
PIK3CA->-FLT4 PIK3CA->-TP53 TP53->-FLT4,3,3,2.000000,2,1.292110e-01,
TP53->-ERCC5,2,1,9.000000,9,7.426698e-04,
TP53->-SF3B1,2,1,9.000000,9,1.692708e-03,
PIK3CA->-SF3B1 TP53->-PIK3CA TP53->-SF3B1,3,3,2.000000,2,2.632245e-01,
PIK3CA->-SF3B1 PIK3CA->-TP53 TP53->-SF3B1,3,3,4.000000,4,8.701989e-03,
PIK3CA->-MED12,2,1,9.000000,9,3.663695e-02,
PIK3CA->-MED12 TP53->-MED12 TP53->-PIK3CA,3,3,2.000000,2,1.300327e-01,
PIK3CA->-MED12 PIK3CA->-TP53 TP53->-MED12,3,3,2.000000,2,1.300327e-01,
PIK3CA->-POLE,2,1,9.000000,9,3.958333e-03,
TP53->-POLE,2,1,9.000000,9,6.696429e-04,
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,2.357682e-04,
TP53->-TET2,2,1,9.000000,9,6.989538e-04,
TP53->-SPEN,2,1,9.000000,9,6.946999e-02,
PIK3CA->-SPEN PIK3CA->-TP53 TP53->-SPEN,3,3,3.000000,3,1.850665e-02,
FOXA1->-MAP3K1,2,1,8.000000,8,1.291405e-01,
FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,3,3,3.000000,3,1.504755e-01,
CDH1->-FOXA1 CDH1->-MAP3K1 CDH1->-PIK3CA FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,4,6,2.000000,2,5.063657e-03,
FOXA1->-MAP3K1 FOXA1->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,4.176496e-01,
FOXA1->-MAP3K1 TP53->-FOXA1 TP53->-MAP3K1,3,3,4.000000,4,1.362835e-03,
MAP3K1->-KMT2C,2,1,8.000000,8,6.805909e-01,
MAP3K1->-KMT2C MAP3K1->-PIK3CA PIK3CA->-KMT2C,3,3,3.000000,3,3.557767e-01,
MAP3K1->-KMT2C PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,2.000000,2,6.475752e-01,
KMT2C->-PIK3CA MAP3K1->-KMT2C MAP3K1->-PIK3CA,3,3,2.000000,2,6.475752e-01,
PIK3CA->-ERBB2,2,1,8.000000,8,7.131389e-01,
CDH1->-ERBB2 CDH1->-PIK3CA PIK3CA->-ERBB2,3,3,4.000000,4,8.116578e-02,
PIK3CA->-ZFHX3,2,1,8.000000,8,2.872313e-01,
PIK3CA->-ARID2,2,1,8.000000,8,1.411133e-01,
PIK3CA->-ARID2 PIK3CA->-TP53 TP53->-ARID2,3,3,4.000000,4,5.486968e-03,
TP53->-RICTOR,2,1,8.000000,8,3.548499e-03,
PIK3CA->-RICTOR TP53->-PIK3CA TP53->-RICTOR,3,3,2.000000,2,5.478097e-02,
ATR-/-PIK3CA ATR-/-RICTOR PIK3CA-/-RFWD2 PIK3CA->-RICTOR RFWD2-/-RICTOR RFWD2->-ATR,4,6,2.000000,2,2.088663e-05,
PTEN->-KMT2C,2,1,8.000000,8,2.096079e-02,
PTEN->-KMT2C TP53->-KMT2C TP53->-PTEN,3,3,2.000000,2,8.854167e-02,
MEN1->-PIK3CA,2,1,8.000000,8,1.397564e-01,
CDH1->-AKT1,2,1,8.000000,8,6.077804e-01,
CDH1->-BRCA2,2,1,8.000000,8,1.173420e-01,
CDH1->-BRCA2 TP53->-BRCA2 TP53->-CDH1,3,3,2.000000,2,5.092593e-02,
TBX3->-CDH1,2,1,8.000000,8,9.824430e-01,
CDH1->-PIK3CA TBX3->-CDH1 TBX3->-PIK3CA,3,3,4.000000,4,1.825229e-01,
PTEN->-CDH1,2,1,8.000000,8,7.039689e-01,
CDH1->-TP53 PTEN->-CDH1 PTEN->-TP53,3,3,2.000000,2,6.461176e-02,
PIK3CA->-PTPRS,2,1,8.000000,8,1.168737e-01,
PIK3CA->-PTPRS PIK3CA->-TP53 TP53->-PTPRS,3,3,3.000000,3,1.708783e-02,
PIK3CA->-PTPRD,2,1,8.000000,8,4.127754e-03,
PIK3CA->-PTCH1,2,1,8.000000,8,1.090920e-02,
PIK3CA->-DICER1,2,1,8.000000,8,5.153217e-03,
NCOR1->-TP53,2,1,8.000000,8,9.796950e-01,
NCOR1->-TP53 PIK3CA->-NCOR1 PIK3CA->-TP53,3,3,2.000000,2,4.111615e-01,
CDH1->-NCOR1 CDH1->-TP53 NCOR1->-TP53,3,3,2.000000,2,3.694350e-01,
PTEN->-MAP3K1,2,1,8.000000,8,7.075404e-02,
PTEN->-MAP3K1 TP53->-MAP3K1 TP53->-PTEN,3,3,2.000000,2,1.319444e-01,
MAP3K1->-PIK3CA PTEN->-MAP3K1 PTEN->-PIK3CA,3,3,2.000000,2,4.444444e-02,
CDH1->-MAP3K1 CDH1->-NF1 NF1->-MAP3K1 PTEN->-CDH1 PTEN->-MAP3K1 PTEN->-NF1,4,6,2.000000,2,1.478909e-03,
PIK3CA->-CDKN1B,2,1,8.000000,8,6.205699e-01,
RUNX1->-PIK3CA,2,1,8.000000,8,9.880136e-01,
CDH1->-CREBBP,2,1,8.000000,8,4.969032e-02,
CDH1->-CREBBP CDH1->-PIK3CA PIK3CA->-CREBBP,3,3,4.000000,4,1.562243e-02,
RB1->-TP53,2,1,8.000000,8,9.923218e-01,
KMT2C->-TP53,2,1,8.000000,8,9.993639e-01,
CTCF->-PIK3CA,2,1,8.000000,8,7.193080e-02,
TP53->-BAP1,2,1,8.000000,8,1.268371e-02,
RUNX1->-CDH1,2,1,8.000000,8,9.339622e-01,
CDH1->-PIK3CA RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.964604e-01,
PIK3CA->-CDH1 RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.964604e-01,
CBFB->-MAP3K1,2,1,8.000000,8,5.468750e-02,
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,4.411723e-04,
CBFB->-GATA3 CBFB->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,1.319444e-01,
CDH1->-NF1,2,1,8.000000,8,2.391078e-01,
CDH1->-NF1 CDH1->-PIK3CA PIK3CA->-NF1,3,3,3.000000,3,1.327478e-01,
PIK3CA->-MGA,2,1,8.000000,8,4.107587e-01,
CDH1->-PTPRD,2,1,8.000000,8,1.017584e-02,
CDH1->-PTPRD CDH1->-TP53 TP53->-PTPRD,3,3,3.000000,3,3.405022e-02,
CDH1->-PTPRD TP53->-CDH1 TP53->-PTPRD,3,3,2.000000,2,1.881039e-01,
CDH1->-PIK3CA CDH1->-PTPRD PIK3CA->-PTPRD,3,3,2.000000,2,1.105796e-01,
CDH1->-PTPRD PIK3CA->-CDH1 PIK3CA->-PTPRD,3,3,2.000000,2,1.105796e-01,
CDH1->-APC,2,1,8.000000,8,3.593474e-03,
TP53->-BRCA1,2,1,8.000000,8,1.915429e-02,
ESR1->-ARID1A,2,1,7.000000,7,8.381310e-02,
ESR1->-ARID1A PIK3CA->-ARID1A PIK3CA->-ESR1,3,3,3.000000,3,7.833168e-03,
TP53->-DNMT1,2,1,7.000000,7,2.343750e-03,
CDH1->-KMT2D,2,1,7.000000,7,2.138790e-02,
CDH1->-KMT2D CDH1->-PIK3CA PIK3CA->-KMT2D,3,3,2.000000,2,2.498074e-01,
CDH1->-KMT2D PIK3CA->-CDH1 PIK3CA->-KMT2D,3,3,2.000000,2,2.498074e-01,
CDH1->-EPHB1,2,1,7.000000,7,5.213033e-03,
CDH1->-EPHB1 CDH1->-TP53 TP53->-EPHB1,3,3,3.000000,3,3.683398e-03,
PIK3CA->-BRCA2,2,1,7.000000,7,1.668724e-01,
CDH1->-BRCA2 CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-BRCA2 TBX3->-BRCA2 TBX3->-PIK3CA,4,6,2.000000,2,8.585165e-04,
PIK3CA->-DNMT3A,2,1,7.000000,7,2.090297e-02,
CDH1->-PTPRS,2,1,7.000000,7,4.277253e-03,
CDH1->-PTPRS CDH1->-TP53 TP53->-PTPRS,3,3,2.000000,2,2.210039e-02,
TP53->-MDC1,2,1,7.000000,7,4.260826e-02,
PIK3CA->-PLK2,2,1,7.000000,7,3.592507e-03,
GATA3->-SPEN,2,1,7.000000,7,2.674353e-01,
ATM->-GATA3,2,1,7.000000,7,2.365057e-02,
ATM->-GATA3 ATM->-PIK3CA GATA3->-PIK3CA,3,3,2.000000,2,3.549383e-02,
MAP3K1->-ARID1A,2,1,7.000000,7,1.224674e-01,
MAP3K1->-ARID1A MAP3K1->-PIK3CA PIK3CA->-ARID1A,3,3,3.000000,3,1.181020e-01,
GATA3->-ARID1A MAP3K1->-ARID1A MAP3K1->-GATA3,3,3,3.000000,3,4.629630e-03,
GATA3->-ARID1A GATA3->-PIK3CA MAP3K1->-ARID1A MAP3K1->-GATA3 MAP3K1->-PIK3CA PIK3CA->-ARID1A,4,6,2.000000,2,5.063657e-03,
PIK3CA->-RAD50,2,1,7.000000,7,3.879074e-02,
CDH1->-FAT1,2,1,7.000000,7,3.033028e-02,
CDH1->-FAT1 CDH1->-PIK3CA PIK3CA->-FAT1,3,3,2.000000,2,1.219022e-01,
TP53->-PIK3CG,2,1,7.000000,7,7.109257e-03,
TP53->-DDR2,2,1,7.000000,7,1.885182e-02,
CDH1->-ERBB3,2,1,7.000000,7,5.376420e-02,
CDH1->-SPEN,2,1,7.000000,7,1.830859e-01,
CDH1->-PIK3CA CDH1->-SPEN PIK3CA->-SPEN,3,3,2.000000,2,7.407407e-02,
PTEN->-SF3B1,2,1,7.000000,7,8.984375e-02,
