pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
PIK3CA->-KMT2A,2,1,10.500000,11,,3.590625e-02
TP53->-MED12,2,1,10.230067,11,,2.653622e-03
TP53->-EPHA5,2,1,10.359794,10,,1.597425e-02
GATA3->-ARID1A,2,1,10.333333,10,,5.510762e-01
TP53->-EP300,2,1,10.256098,10,,1.839177e-02
TP53->-CARD11,2,1,10.000000,10,,4.250699e-03
TP53->-ATRX,2,1,10.000000,10,,2.459100e-03
TP53->-NOTCH2,2,1,10.000000,10,,8.754750e-04
TP53->-BARD1,2,1,10.000000,10,,2.827555e-04
TP53->-ARID1B,2,1,10.000000,10,,5.466645e-02
CDH1->-PTEN,2,1,10.000000,10,,3.621455e-01
ERBB2->-CDH1,2,1,10.000000,10,,9.752670e-01
TP53->-MAP2K4,2,1,10.000000,10,,2.801925e-01
CDH1->-GATA3,2,1,10.000000,10,,1.806929e-02
PIK3CA->-CREBBP,2,1,9.666667,10,,1.388642e-01
PIK3CA->-NF1,2,1,9.666667,10,,6.840273e-01
TP53->-PTPRT,2,1,9.576369,10,,2.821719e-03
PIK3CA->-FLT4,2,1,9.500000,10,,1.469659e-02
TP53->-ARID5B,2,1,9.500000,10,,2.893811e-04
KMT2C->-MAP3K1,2,1,9.500000,10,,4.709026e-01
ERBB2->-PIK3CA,2,1,9.500000,10,,3.874120e-01
PIK3CA->-MAP2K4,2,1,9.500000,10,,9.267225e-01
PIK3CA->-MED12,2,1,8.563401,10,,1.357303e-02
PIK3CA->-CDKN1B,2,1,8.500000,10,,3.078538e-01
TP53->-SPEN,2,1,9.400000,9,,7.551764e-02
TP53->-EPHB1,2,1,9.000000,9,,1.812995e-03
CDH1->-MAP2K4,2,1,9.000000,9,,5.761343e-02
ARID1A->-GATA3,2,1,9.000000,9,,7.172512e-01
AKT1->-CDH1,2,1,9.000000,9,,4.836349e-01
PTEN->-NF1,2,1,9.000000,9,,2.850446e-02
AKT1->-GATA3,2,1,9.000000,9,,2.905273e-02
TP53->-ERCC5,2,1,9.000000,9,,1.416703e-03
TP53->-SF3B1,2,1,9.000000,9,,1.394400e-03
TP53->-ZFHX3,2,1,9.000000,9,,5.683524e-02
KMT2C->-GATA3,2,1,9.000000,9,,2.971295e-01
TP53->-POLE,2,1,9.000000,9,,3.157595e-04
PIK3CA->-POLE,2,1,9.000000,9,,4.634713e-03
TP53->-TET2,2,1,9.000000,9,,7.681231e-04
TP53->-RICTOR,2,1,8.678626,9,,1.584073e-04
PTEN->-KMT2C,2,1,8.500000,9,,6.529888e-03
MEN1->-PIK3CA,2,1,8.500000,9,,6.717011e-02
TP53->-ROS1,2,1,8.500000,9,,3.854665e-02
PIK3CA->-ARID2,2,1,8.500000,9,,5.441738e-02
TP53->-ANKRD11,2,1,8.500000,9,,1.326751e-03
MAP3K1->-KMT2C,2,1,8.500000,9,,6.505479e-01
TP53->-BRCA1,2,1,8.169400,9,,3.446466e-03
CDH1->-MAP3K1 CDH1->-PIK3CA PIK3CA->-MAP3K1,3,3,8.000000,8,,1.257451e-03
CDH1->-FOXA1 CDH1->-PIK3CA PIK3CA->-FOXA1,3,3,8.000000,8,,3.471039e-04
TBX3->-CDH1,2,1,8.466667,8,,9.864531e-01
PIK3CA->-PTPRD,2,1,8.403458,8,,1.014223e-02
TP53->-TSC2,2,1,8.359794,8,,3.967572e-02
ATM->-PIK3CA,2,1,8.251111,8,,8.141843e-01
PIK3CA->-PTCH1,2,1,8.000000,8,,1.581061e-02
CDH1->-CREBBP,2,1,8.000000,8,,8.362958e-02
RB1->-TP53,2,1,8.000000,8,,9.949246e-01
PIK3CA->-ZFHX3,2,1,8.000000,8,,3.956728e-01
CDH1->-AKT1,2,1,8.000000,8,,6.709239e-01
NCOR1->-TP53,2,1,8.000000,8,,9.865443e-01
RUNX1->-PIK3CA,2,1,8.000000,8,,9.905004e-01
TP53->-BAP1,2,1,8.000000,8,,1.796875e-02
RUNX1->-CDH1,2,1,8.000000,8,,9.500418e-01
CBFB->-MAP3K1,2,1,8.000000,8,,5.468750e-02
CDH1->-APC,2,1,8.000000,8,,3.883066e-03
CDH1->-BRCA2,2,1,8.000000,8,,1.472179e-01
CDH1->-NF1,2,1,8.000000,8,,2.716996e-01
PTEN->-CDH1,2,1,8.000000,8,,7.240706e-01
KMT2C->-TP53,2,1,8.000000,8,,9.997310e-01
PTEN->-MAP3K1,2,1,8.000000,8,,1.131837e-01
CDH1->-PTPRD,2,1,7.986220,8,,1.127488e-02
PIK3CA->-PTPRS,2,1,7.680934,8,,1.508224e-01
PIK3CA->-ERBB2,2,1,7.666667,8,,7.444828e-01
TP53->-NOTCH1,2,1,7.664787,8,,3.484942e-03
PIK3CA->-DICER1,2,1,7.500000,8,,1.279167e-02
FOXA1->-MAP3K1,2,1,7.500000,8,,1.743187e-01
PIK3CA->-MGA,2,1,7.500000,8,,4.452696e-01
GATA3->-TP53,2,1,7.000000,8,,9.766283e-01
CDH1->-KMT2C CDH1->-PIK3CA PIK3CA->-KMT2C,3,3,7.000000,7,,3.764820e-03
CTCF->-PIK3CA,2,1,7.326531,7,,2.233527e-01
CDH1->-SPEN,2,1,7.266667,7,,2.060737e-01
MAP3K1->-ARID1A,2,1,7.000000,7,,1.645504e-01
TP53->-KDM6A,2,1,7.000000,7,,6.087482e-02
PIK3CA->-BRCA2,2,1,7.000000,7,,1.617067e-01
CDH1->-EPHB1,2,1,7.000000,7,,7.212794e-03
TP53->-GRIN2A,2,1,7.000000,7,,2.624088e-03
MAP2K4->-GATA3,2,1,7.000000,7,,7.529630e-02
TP53->-DNMT1,2,1,7.000000,7,,2.265881e-03
PIK3CA->-DNMT3A,2,1,7.000000,7,,3.545726e-02
GATA3->-SPEN,2,1,7.000000,7,,3.320477e-01
CBFB->-CDH1,2,1,7.000000,7,,9.129250e-01
PIK3CA->-MDC1,2,1,7.000000,7,,1.733253e-01
CDH1->-KMT2A,2,1,7.000000,7,,3.551641e-02
RB1->-PIK3CA,2,1,7.000000,7,,8.821069e-01
PIK3CA->-BCOR,2,1,7.000000,7,,1.527270e-01
CDH1->-KMT2D,2,1,7.000000,7,,2.808501e-02
NCOR1->-GATA3,2,1,7.000000,7,,2.885045e-02
TP53->-PDGFRA,2,1,7.000000,7,,2.618198e-02
TP53->-MDC1,2,1,7.000000,7,,6.869487e-02
TP53->-BCOR,2,1,7.000000,7,,4.991625e-03
CDH1->-ERBB3,2,1,7.000000,7,,4.847695e-02
TP53->-PALB2,2,1,7.000000,7,,1.015720e-02
TP53->-INSR,2,1,7.000000,7,,1.210635e-02
TP53->-DDR2,2,1,7.000000,7,,1.465343e-02
TP53->-PIK3C2G,2,1,7.000000,7,,2.094949e-03
PIK3CA->-KDR,2,1,6.951220,7,,2.007368e-02
TP53->-SOX17,2,1,6.666667,7,,1.420050e-02
PTEN->-PIK3R1,2,1,6.666667,7,,2.330508e-02
MAP2K4->-TP53,2,1,6.666667,7,,8.080232e-01
TP53->-PIK3CG,2,1,6.666667,7,,9.689371e-03
CDH1->-PTPRS,2,1,6.665753,7,,7.314141e-03
PIK3CA->-EPHA5,2,1,6.639344,7,,2.221530e-02
PIK3CA->-PIK3C2G,2,1,6.611111,7,,1.377357e-02
PIK3CA->-ANKRD11,2,1,6.523810,7,,1.021973e-01
PIK3CA->-ARID5B,2,1,6.500000,7,,2.076862e-02
MAP3K1->-ERBB3,2,1,6.500000,7,,7.293015e-03
MAP3K1->-TBX3,2,1,6.500000,7,,1.361671e-01
PIK3CA->-RAD50,2,1,6.500000,7,,5.197527e-02
PIK3CA->-NSD1,2,1,6.500000,7,,8.220058e-02
TP53->-MTOR,2,1,6.500000,7,,2.753547e-02
ESR1->-ARID1A,2,1,6.500000,7,,1.405318e-01
CDH1->-SETD2,2,1,6.500000,7,,7.886905e-03
CDKN1B->-PIK3CA,2,1,6.500000,7,,8.278446e-01
PIK3CA->-CARD11,2,1,6.500000,7,,6.328993e-03
CDH1->-FAT1,2,1,6.500000,7,,2.398329e-02
TP53->-MGA,2,1,6.500000,7,,1.706109e-02
PIK3CA->-ROS1,2,1,6.500000,7,,1.196844e-01
PIK3CA->-IGF1R,2,1,6.219844,7,,3.820149e-03
TP53->-IGF1R,2,1,6.166667,7,,1.514249e-03
GATA3->-ESR1,2,1,6.166667,7,,8.763367e-01
PIK3CA->-PLK2,2,1,6.000000,7,,6.728634e-03
MGA->-PIK3CA,2,1,6.000000,7,,6.480387e-01
PIK3CA->-RFWD2,2,1,5.863636,7,,2.304946e-02
CDH1->-RFWD2,2,1,5.727273,7,,6.084394e-03
GATA3-/-PIK3CA,2,1,4.177834,7,,8.305230e-01
CBFB->-GATA3 CBFB->-PIK3CA GATA3->-PIK3CA,3,3,5.666667,6,,1.964705e-02
ARID1A->-PIK3CA CDH1->-ARID1A CDH1->-PIK3CA,3,3,5.500000,6,,2.446364e-02
PIK3CA->-PTEN PIK3CA->-TP53 TP53->-PTEN,3,3,6.000000,6,,1.768769e-03
GATA3->-PIK3CA MAP3K1->-GATA3 MAP3K1->-PIK3CA,3,3,5.000000,6,,3.311150e-02
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,,4.411723e-04
PIK3CA->-AR,2,1,6.363636,6,,2.300597e-01
ATM->-GATA3,2,1,6.352140,6,,1.053042e-01
TP53->-RECQL4,2,1,6.000000,6,,7.133574e-02
TP53->-PIK3CB,2,1,6.000000,6,,1.114788e-02
CDH1->-RICTOR,2,1,6.000000,6,,1.538048e-02
PIK3CA->-ERBB3,2,1,6.000000,6,,3.935216e-01
TP53->-DNMT3A,2,1,6.000000,6,,1.457095e-01
TP53->-DOT1L,2,1,6.000000,6,,3.326084e-02
PIK3CA->-MTOR,2,1,6.000000,6,,9.818194e-02
KMT2C->-NCOR1,2,1,6.000000,6,,1.288113e-01
TP53->-RAD50,2,1,6.000000,6,,1.843526e-02
TP53->-STK11,2,1,6.000000,6,,3.916659e-02
PIK3CA->-CIC,2,1,6.000000,6,,1.891534e-02
PIK3CA->-MST1R,2,1,6.000000,6,,6.783152e-03
PIK3CA->-FGFR2,2,1,6.000000,6,,4.357172e-02
PIK3CA->-EPHB1,2,1,6.000000,6,,6.205357e-02
AKT1->-MAP3K1,2,1,6.000000,6,,6.250000e-02
ZFHX3->-PIK3CA,2,1,6.000000,6,,7.892546e-01
MAP3K1->-TP53,2,1,6.000000,6,,9.995514e-01
PIK3CA->-NUP93,2,1,6.000000,6,,4.710211e-02
GATA3->-KMT2C,2,1,6.000000,6,,8.439113e-01
TP53->-HNF1A,2,1,6.000000,6,,6.884176e-02
TP53->-KDR,2,1,6.000000,6,,1.395376e-01
GATA3->-CDKN1B,2,1,6.000000,6,,1.562500e-02
CBFB->-TP53,2,1,6.000000,6,,1.500000e-01
CDH1->-PTCH1,2,1,6.000000,6,,5.919746e-02
ESR1->-CDH1,2,1,6.000000,6,,9.648749e-01
PIK3CA->-CBFB,2,1,6.000000,6,,9.999983e-01
TP53->-NOTCH3,2,1,6.000000,6,,5.468750e-02
PIK3CA->-APC,2,1,6.000000,6,,3.291134e-01
ARID1A->-KMT2C,2,1,6.000000,6,,5.536938e-01
CDH1->-RB1,2,1,6.000000,6,,9.792127e-02
STK11->-PIK3CA,2,1,6.000000,6,,2.169212e-01
KMT2C->-FAT1,2,1,6.000000,6,,1.830467e-01
NOTCH1->-PIK3CA,2,1,6.000000,6,,4.795839e-01
CDH1->-ATRX,2,1,6.000000,6,,5.850176e-02
TP53->-TP63,2,1,6.000000,6,,1.023464e-02
PIK3CA->-STAG2,2,1,6.000000,6,,6.114927e-01
PTEN->-ARID1A,2,1,6.000000,6,,4.791161e-02
TP53->-NBN,2,1,6.000000,6,,9.896380e-03
PIK3CA->-NOTCH1,2,1,6.000000,6,,4.781992e-01
TP53->-RPTOR,2,1,6.000000,6,,2.685071e-02
PTEN->-SF3B1,2,1,5.904762,6,,2.147135e-01
PIK3CA->-ALK,2,1,5.900576,6,,8.424760e-02
TBX3->-TP53,2,1,5.750000,6,,9.304665e-01
PIK3CA->-BAP1,2,1,5.666667,6,,5.468750e-02
PIK3CA->-TET1,2,1,5.666667,6,,1.284016e-01
TP53->-KDM5A,2,1,5.665753,6,,1.196216e-02
TP53->-JAK3,2,1,5.665753,6,,4.114645e-02
PIK3CA->-PARP1,2,1,5.500000,6,,1.551363e-02
PIK3CA->-ATRX,2,1,5.500000,6,,2.545459e-01
PIK3CA->-HIST1H1C,2,1,5.500000,6,,5.878472e-02
STAG2->-PIK3CA,2,1,5.500000,6,,6.118649e-01
TP53->-TERT,2,1,5.500000,6,,9.515211e-02
ARID2->-GATA3,2,1,5.500000,6,,6.718750e-02
TP53->-MAP3K13,2,1,5.500000,6,,4.629489e-02
PIK3CA->-SETD2,2,1,5.500000,6,,3.758075e-01
TP53->-RFWD2,2,1,5.290698,6,,1.114474e-02
PIK3CA->-SMAD4,2,1,5.266667,6,,1.250777e-01
TP53->-PAK7,2,1,5.197406,6,,6.495295e-03
PIK3CA->-EGFR,2,1,5.000000,6,,1.562500e-02
SPEN->-PIK3CA,2,1,5.000000,6,,9.142148e-01
PIK3CA->-BRCA1,2,1,5.000000,6,,1.671802e-01
PIK3CA-/-TP53,2,1,3.565447,6,,9.999999e-01
PIK3CA->-KMT2C TP53->-KMT2C TP53->-PIK3CA,3,3,4.500000,5,,7.656641e-02
CBFB->-GATA3 CBFB->-PIK3CA PIK3CA->-GATA3,3,3,5.000000,5,,6.987479e-02
CDH1->-KMT2C CDH1->-PIK3CA KMT2C->-PIK3CA,3,3,4.500000,5,,6.427297e-02
CDH1->-PIK3CA TP53->-CDH1 TP53->-PIK3CA,3,3,5.000000,5,,5.248693e-02
CDH1->-PIK3CA CDH1->-TBX3 TBX3->-PIK3CA,3,3,5.000000,5,,7.302651e-02
CDH1->-ARID1A CDH1->-PIK3CA PIK3CA->-ARID1A,3,3,4.500000,5,,8.228937e-02
CDH1->-PIK3CA CDH1->-RUNX1 PIK3CA->-RUNX1,3,3,4.600000,5,,2.938375e-02
PIK3CA->-KMT2D PIK3CA->-TP53 TP53->-KMT2D,3,3,5.000000,5,,1.399173e-02
CBFB->-PIK3CA CDH1->-CBFB CDH1->-PIK3CA,3,3,5.000000,5,,7.647681e-03
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,4.500000,5,,2.409456e-02
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,,9.074098e-03
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,,2.296864e-04
KMT2C->-ARID1A,2,1,5.470588,5,,7.622802e-01
PIK3CA->-EP300,2,1,5.451220,5,,4.529688e-01
TP53->-XPO1,2,1,5.359794,5,,4.214123e-02
MAP3K1->-NCOR1,2,1,5.333333,5,,5.437863e-01
PIK3CA->-TET2,2,1,5.333333,5,,4.576864e-01
TP53->-ERBB4,2,1,5.000000,5,,5.969668e-02
TP53->-PBRM1,2,1,5.000000,5,,2.284065e-01
PIK3CA->-ERCC4,2,1,5.000000,5,,5.663501e-02
ARID2->-ARID1A,2,1,5.000000,5,,3.545621e-01
ERBB2->-TBX3,2,1,5.000000,5,,3.525922e-01
MAP3K1->-NOTCH4,2,1,5.000000,5,,1.967089e-02
MEN1->-KMT2C,2,1,5.000000,5,,1.085595e-01
TP53->-ERBB2,2,1,5.000000,5,,6.180167e-01
ERBB2->-KMT2C,2,1,5.000000,5,,2.244564e-01
TP53->-PARP1,2,1,5.000000,5,,3.086647e-02
TP53->-AXIN2,2,1,5.000000,5,,7.507601e-03
TP53->-GLI1,2,1,5.000000,5,,7.630348e-03
NCOR1->-MED12,2,1,5.000000,5,,2.157781e-02
PIK3CA->-BLM,2,1,5.000000,5,,9.978483e-02
KMT2C->-CDH1,2,1,5.000000,5,,9.999043e-01
TP53->-POLD1,2,1,5.000000,5,,9.912004e-03
AKT1->-NOTCH2,2,1,5.000000,5,,1.583983e-02
KMT2D->-PIK3CA,2,1,5.000000,5,,9.900301e-01
AKT1->-KMT2C,2,1,5.000000,5,,2.280308e-01
ARID1B->-PIK3CA,2,1,5.000000,5,,3.470839e-01
GPS2->-PIK3CA,2,1,5.000000,5,,3.437748e-01
CDH1->-NSD1,2,1,5.000000,5,,3.125000e-02
CHEK2->-PIK3CA,2,1,5.000000,5,,9.702381e-02
GATA3->-EGFR,2,1,5.000000,5,,3.125000e-02
TP53->-EPHA7,2,1,5.000000,5,,8.282261e-02
TP53->-BRD4,2,1,5.000000,5,,8.408334e-02
TP53->-TCF7L2,2,1,5.000000,5,,3.116407e-02
ESR1->-MAP3K1,2,1,5.000000,5,,6.184647e-01
NF1->-PIK3R1,2,1,5.000000,5,,2.031250e-01
CREBBP->-KMT2C,2,1,5.000000,5,,8.733050e-02
CDH1->-IKZF1,2,1,5.000000,5,,3.125000e-02
GATA3->-TBX3,2,1,5.000000,5,,1.408963e-01
CDH1->-MED12,2,1,5.000000,5,,1.065848e-01
PIK3CA->-TERT,2,1,5.000000,5,,3.760281e-02
PIK3CA->-GRIN2A,2,1,5.000000,5,,2.321429e-01
FOXA1->-GATA3,2,1,5.000000,5,,5.000000e-01
ERBB2->-TP53,2,1,5.000000,5,,6.173126e-01
ERBB2->-RUNX1,2,1,5.000000,5,,2.265625e-01
TP53->-CEBPA,2,1,5.000000,5,,3.125000e-02
NCOR1->-RUNX1,2,1,5.000000,5,,3.632812e-01
TP53->-JAK1,2,1,5.000000,5,,3.645833e-01
NCOR1->-CDH1,2,1,5.000000,5,,9.939518e-01
MAP2K4->-PTEN,2,1,5.000000,5,,3.603259e-01
TP53->-CIC,2,1,5.000000,5,,1.130952e-01
TP53->-SMARCA4,2,1,5.000000,5,,2.265625e-01
PIK3CA->-KRAS,2,1,5.000000,5,,4.202022e-01
TP53->-PIK3R2,2,1,5.000000,5,,2.604167e-02
RUNX1->-TP53,2,1,5.000000,5,,9.904140e-01
PTPRS->-PIK3CA,2,1,5.000000,5,,7.486957e-01
TP53->-TET1,2,1,5.000000,5,,1.093750e-01
CBFB->-NCOR1,2,1,5.000000,5,,3.333333e-02
CDH1->-DNMT1,2,1,5.000000,5,,3.125000e-02
CDH1->-XPO1,2,1,5.000000,5,,3.136322e-02
AKT1->-MAP2K4,2,1,5.000000,5,,1.056548e-01
PIK3CA->-GLI1,2,1,5.000000,5,,2.472928e-02
CBFB->-AKT1,2,1,5.000000,5,,3.404948e-01
PIK3CA->-BRIP1,2,1,5.000000,5,,7.398320e-02
ARID1A->-IKZF1,2,1,5.000000,5,,2.538936e-02
TP53->-RAF1,2,1,5.000000,5,,8.777686e-03
TP53->-MET,2,1,5.000000,5,,1.580233e-02
CDH1->-STAG2,2,1,5.000000,5,,3.104220e-02
PIK3R1->-TP53,2,1,5.000000,5,,9.861432e-01
CDH1->-RAD50,2,1,5.000000,5,,3.100157e-02
PTEN->-GRIN2A,2,1,5.000000,5,,2.259887e-02
TP53->-IRF4,2,1,5.000000,5,,1.580181e-02
TP53->-TSC1,2,1,5.000000,5,,1.629961e-01
TP53->-ARAF,2,1,5.000000,5,,8.081940e-02
TP53->-TRAF2,2,1,5.000000,5,,1.931153e-02
TP53->-KIT,2,1,5.000000,5,,7.733427e-03
PIK3CA->-DNMT1,2,1,5.000000,5,,3.072346e-02
TP53->-FGFR4,2,1,5.000000,5,,1.466019e-02
KDM5C->-PIK3CA,2,1,4.888889,5,,5.503799e-01
CDH1->-AR,2,1,4.727273,5,,9.245509e-02
TP53->-HIST1H3B,2,1,4.666667,5,,8.003845e-02
TP53->-BRIP1,2,1,4.666667,5,,7.271871e-03
ARID1A->-CDH1,2,1,4.510499,5,,9.963134e-01
PIK3CA->-JAK3,2,1,4.500000,5,,2.189372e-01
MAP3K1->-ESR1,2,1,4.500000,5,,6.183421e-01
TP53->-PLK2,2,1,4.500000,5,,3.082658e-02
KMT2C->-TBX3,2,1,4.500000,5,,4.413208e-01
NF1->-CDH1,2,1,4.500000,5,,8.535750e-01
TET1->-ARID1A,2,1,4.500000,5,,3.143275e-02
PTEN->-RUNX1,2,1,4.500000,5,,3.125000e-02
CBFB->-ARID1A,2,1,4.500000,5,,2.708333e-02
PIK3CA->-NOTCH3,2,1,4.500000,5,,2.074323e-01
TP53->-AR,2,1,4.500000,5,,3.125000e-02
MEN1->-ARID1A,2,1,4.500000,5,,3.136322e-02
CDH1->-POLE,2,1,4.500000,5,,3.125000e-02
TP53->-PTCH1,2,1,4.500000,5,,1.425379e-01
ARID1A->-FAT1,2,1,4.500000,5,,8.134302e-02
TP53->-INPP4B,2,1,4.500000,5,,4.129959e-02
PIK3CA->-PIK3CG,2,1,4.500000,5,,2.124702e-01
TP53->-IKZF1,2,1,4.189903,5,,1.098695e-02
ERBB3->-PIK3CA,2,1,4.173469,5,,6.319638e-01
ESR1->-FAT1,2,1,4.067873,5,,9.361402e-02
PTEN->-GATA3,2,1,4.000000,5,,3.633131e-01
ERBB2->-MAP3K1,2,1,4.000000,5,,2.122964e-01
GATA3->-CREBBP,2,1,4.000000,5,,3.110782e-02
GATA3->-FLT3,2,1,4.000000,5,,2.584871e-02
GATA3->-POLE,2,1,4.000000,5,,9.506868e-02
PIK3CA->-IKZF1,2,1,4.000000,5,,2.338286e-01
PIK3CA->-FGFR4,2,1,3.500000,5,,3.626609e-01
KMT2C-/-PIK3CA,2,1,2.500000,5,,8.160429e-01
