pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
CDH1->-GATA3 PIK3CA->-CDH1 PIK3CA->-GATA3,3,3,2.000000,2,3.250852e-01,
CDH1->-ESR1 CDH1->-GATA3 ESR1->-GATA3,3,3,3.000000,3,4.629630e-03,
CDH1->-ESR1 CDH1->-GATA3 CDH1->-PIK3CA ESR1->-GATA3 PIK3CA->-ESR1 PIK3CA->-GATA3,4,6,2.000000,2,1.736111e-03,
GATA3->-MAP3K1,2,1,10.000000,10,7.196284e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,4.582676e-01,
GATA3->-MAP3K1 GATA3->-PIK3CA PIK3CA->-MAP3K1,3,3,4.000000,4,2.246094e-01,
ERBB2->-CDH1,2,1,10.000000,10,9.592467e-01,
TP53->-ARID1B,2,1,10.000000,10,3.381652e-02,
TP53->-ARID5B,2,1,10.000000,10,4.126612e-04,
TP53->-EPHA5,2,1,10.000000,10,1.321619e-02,
TP53->-BARD1,2,1,10.000000,10,1.027716e-04,
TP53->-PTPRT,2,1,10.000000,10,2.248123e-03,
PIK3CA->-PTPRT TP53->-PIK3CA TP53->-PTPRT,3,3,3.000000,3,7.816758e-02,
PIK3CA->-PTPRT PIK3CA->-TP53 TP53->-PTPRT,3,3,4.000000,4,1.360404e-02,
ATM->-PIK3CA,2,1,9.000000,9,6.459920e-01,
ATM->-PIK3CA TP53->-ATM TP53->-PIK3CA,3,3,2.000000,2,2.637826e-01,
KMT2C->-GATA3,2,1,9.000000,9,2.843985e-01,
TP53->-EPHB1,2,1,9.000000,9,1.856040e-03,
ARID1A->-GATA3,2,1,9.000000,9,6.538108e-01,
ARID1A->-GATA3 ARID1A->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.232037e-01,
AKT1->-CDH1,2,1,9.000000,9,4.345398e-01,
AKT1->-CDH1 AKT1->-TP53 CDH1->-TP53,3,3,3.000000,3,3.549383e-02,
TP53->-ROS1,2,1,9.000000,9,3.291907e-02,
CDH1->-MAP2K4,2,1,9.000000,9,4.999661e-02,
CDH1->-MAP2K4 CDH1->-PIK3CA MAP2K4->-PIK3CA,3,3,2.000000,2,2.871457e-01,
CDH1->-MAP2K4 CDH1->-TP53 TP53->-MAP2K4,3,3,2.000000,2,6.566510e-02,
CDH1->-CDK12 CDH1->-TP53 TP53->-CDK12,3,3,2.000000,2,9.247076e-03,
PIK3CA->-MAP2K4,2,1,9.000000,9,9.594130e-01,
CDH1->-MAP2K4 PIK3CA->-CDH1 PIK3CA->-MAP2K4,3,3,2.000000,2,2.871457e-01,
PTEN->-NF1,2,1,9.000000,9,3.114984e-02,
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,8.950062e-03,
PTEN->-NF1 PTEN->-TP53 TP53->-NF1,3,3,3.000000,3,1.782596e-01,
PIK3CA->-CREBBP,2,1,9.000000,9,2.434564e-01,
PIK3CA->-CREBBP TP53->-CREBBP TP53->-PIK3CA,3,3,2.000000,2,1.579490e-01,
MEN1->-PIK3CA,2,1,9.000000,9,4.873329e-02,
AKT1->-GATA3,2,1,9.000000,9,1.471561e-02,
TP53->-ZFHX3,2,1,9.000000,9,3.777348e-02,
PIK3CA->-FLT4,2,1,9.000000,9,6.408296e-02,
PIK3CA->-FLT4 PIK3CA->-TP53 TP53->-FLT4,3,3,2.000000,2,1.236662e-01,
TP53->-ERCC5,2,1,9.000000,9,7.233796e-04,
TP53->-SF3B1,2,1,9.000000,9,8.463542e-04,
PIK3CA->-SF3B1 TP53->-PIK3CA TP53->-SF3B1,3,3,2.000000,2,2.632245e-01,
PIK3CA->-SF3B1 PIK3CA->-TP53 TP53->-SF3B1,3,3,4.000000,4,8.701989e-03,
PIK3CA->-MED12,2,1,9.000000,9,3.950105e-02,
PIK3CA->-MED12 TP53->-MED12 TP53->-PIK3CA,3,3,2.000000,2,1.205771e-01,
PIK3CA->-MED12 PIK3CA->-TP53 TP53->-MED12,3,3,2.000000,2,1.205771e-01,
PIK3CA->-POLE,2,1,9.000000,9,4.655809e-03,
ERBB2->-PIK3CA,2,1,9.000000,9,4.931623e-01,
CDH1->-ERBB2 CDH1->-PIK3CA ERBB2->-PIK3CA,3,3,4.000000,4,5.983860e-02,
TP53->-POLE,2,1,9.000000,9,6.458747e-04,
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,3.230993e-04,
CDH1->-PTPRD,2,1,9.000000,9,6.350062e-04,
CDH1->-PTPRD CDH1->-TP53 TP53->-PTPRD,3,3,3.000000,3,3.697654e-02,
CDH1->-PTPRD TP53->-CDH1 TP53->-PTPRD,3,3,3.000000,3,3.697654e-02,
TP53->-TET2,2,1,9.000000,9,5.464402e-04,
TP53->-SPEN,2,1,9.000000,9,6.180708e-02,
PIK3CA->-SPEN PIK3CA->-TP53 TP53->-SPEN,3,3,3.000000,3,1.438272e-02,
MAP3K1->-KMT2C,2,1,8.000000,8,7.029023e-01,
MAP3K1->-KMT2C MAP3K1->-PIK3CA PIK3CA->-KMT2C,3,3,3.000000,3,4.014776e-01,
MAP3K1->-KMT2C PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,2.000000,2,6.873780e-01,
KMT2C->-PIK3CA MAP3K1->-KMT2C MAP3K1->-PIK3CA,3,3,2.000000,2,6.873780e-01,
FOXA1->-MAP3K1,2,1,8.000000,8,1.265704e-01,
FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,3,3,3.000000,3,1.393575e-01,
CDH1->-FOXA1 CDH1->-MAP3K1 CDH1->-PIK3CA FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,4,6,2.000000,2,5.063657e-03,
FOXA1->-MAP3K1 FOXA1->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,4.000086e-01,
FOXA1->-MAP3K1 TP53->-FOXA1 TP53->-MAP3K1,3,3,3.000000,3,2.167759e-02,
PIK3CA->-ERBB2,2,1,8.000000,8,6.763081e-01,
CDH1->-ERBB2 CDH1->-PIK3CA PIK3CA->-ERBB2,3,3,4.000000,4,5.983860e-02,
PIK3CA->-ZFHX3,2,1,8.000000,8,3.257430e-01,
PIK3CA->-ARID2,2,1,8.000000,8,1.504762e-01,
PIK3CA->-ARID2 PIK3CA->-TP53 TP53->-ARID2,3,3,4.000000,4,5.402569e-03,
TP53->-TSC2,2,1,8.000000,8,5.927181e-02,
TP53->-RICTOR,2,1,8.000000,8,2.269595e-03,
PTEN->-KMT2C,2,1,8.000000,8,3.560927e-02,
PTEN->-KMT2C TP53->-KMT2C TP53->-PTEN,3,3,2.000000,2,8.854167e-02,
CDH1->-AKT1,2,1,8.000000,8,6.260715e-01,
TP53->-ANKRD11,2,1,8.000000,8,8.848422e-03,
CDH1->-BRCA2,2,1,8.000000,8,1.228666e-01,
CDH1->-BRCA2 TP53->-BRCA2 TP53->-CDH1,3,3,2.000000,2,4.513889e-02,
TBX3->-CDH1,2,1,8.000000,8,9.742490e-01,
CDH1->-PIK3CA TBX3->-CDH1 TBX3->-PIK3CA,3,3,3.000000,3,3.647389e-01,
PTEN->-CDH1,2,1,8.000000,8,6.508895e-01,
CDH1->-TP53 PTEN->-CDH1 PTEN->-TP53,3,3,2.000000,2,6.887589e-02,
CDH1->-SPEN,2,1,8.000000,8,7.343750e-02,
CDH1->-PIK3CA CDH1->-SPEN PIK3CA->-SPEN,3,3,2.000000,2,7.407407e-02,
PIK3CA->-PTPRS,2,1,8.000000,8,1.753613e-01,
PIK3CA->-PTPRS PIK3CA->-TP53 TP53->-PTPRS,3,3,3.000000,3,2.102623e-02,
PIK3CA->-PTPRD,2,1,8.000000,8,6.789221e-03,
CDH1->-PIK3CA CDH1->-PTPRD PIK3CA->-PTPRD,3,3,2.000000,2,1.149349e-01,
CDH1->-PTPRD PIK3CA->-CDH1 PIK3CA->-PTPRD,3,3,2.000000,2,1.149349e-01,
PIK3CA->-PTCH1,2,1,8.000000,8,1.581088e-02,
NCOR1->-TP53,2,1,8.000000,8,9.754838e-01,
NCOR1->-TP53 PIK3CA->-NCOR1 PIK3CA->-TP53,3,3,2.000000,2,3.838153e-01,
CDH1->-NCOR1 CDH1->-TP53 NCOR1->-TP53,3,3,2.000000,2,3.589096e-01,
PTEN->-MAP3K1,2,1,8.000000,8,8.059497e-02,
PTEN->-MAP3K1 TP53->-MAP3K1 TP53->-PTEN,3,3,2.000000,2,1.319444e-01,
MAP3K1->-PIK3CA PTEN->-MAP3K1 PTEN->-PIK3CA,3,3,2.000000,2,2.914352e-02,
CDH1->-MAP3K1 CDH1->-NF1 NF1->-MAP3K1 PTEN->-CDH1 PTEN->-MAP3K1 PTEN->-NF1,4,6,2.000000,2,1.478909e-03,
RUNX1->-PIK3CA,2,1,8.000000,8,9.856011e-01,
CDH1->-CREBBP,2,1,8.000000,8,7.581335e-02,
CDH1->-CREBBP CDH1->-PIK3CA PIK3CA->-CREBBP,3,3,4.000000,4,1.634064e-02,
KMT2C->-TP53,2,1,8.000000,8,9.994895e-01,
RB1->-TP53,2,1,8.000000,8,9.926684e-01,
CTCF->-PIK3CA,2,1,8.000000,8,6.372321e-02,
TP53->-BAP1,2,1,8.000000,8,1.065972e-02,
RUNX1->-CDH1,2,1,8.000000,8,9.339622e-01,
CDH1->-PIK3CA RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.579345e-01,
PIK3CA->-CDH1 RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.579345e-01,
CBFB->-MAP3K1,2,1,8.000000,8,4.531250e-02,
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,2.848865e-04,
CBFB->-GATA3 CBFB->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,1.319444e-01,
CDH1->-NF1,2,1,8.000000,8,2.709037e-01,
CDH1->-NF1 CDH1->-PIK3CA PIK3CA->-NF1,3,3,3.000000,3,1.630651e-01,
PIK3CA->-CDKN1B,2,1,8.000000,8,6.013146e-01,
CDH1->-APC,2,1,8.000000,8,3.628027e-03,
TP53->-NOTCH1,2,1,8.000000,8,5.382387e-03,
PIK3CA->-KDR,2,1,8.000000,8,1.574915e-03,
TP53->-BRCA1,2,1,8.000000,8,2.105276e-02,
PIK3CA->-IGF1R,2,1,7.000000,7,2.125000e-03,
PIK3CA->-CARD11,2,1,7.000000,7,6.102460e-03,
PIK3CA->-CARD11 TP53->-CARD11 TP53->-PIK3CA,3,3,2.000000,2,1.212305e-01,
APC->-KMT2D APC->-MGA MGA->-KMT2D PIK3CA->-APC PIK3CA->-KMT2D PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-KMT2D TP53->-MGA,5,10,2.000000,2,4.051983e-04,
APC->-ATR APC->-CARD11 APC->-MGA CARD11->-ATR MGA->-ATR MGA->-CARD11 PIK3CA->-APC PIK3CA->-ATR PIK3CA->-CARD11 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ATR TP53->-CARD11 TP53->-MGA,6,15,2.000000,2,3.359991e-04,
APC->-ARID2 APC->-MGA MGA->-ARID2 PIK3CA->-APC PIK3CA->-ARID2 PIK3CA->-MGA PIK3CA->-TP53 TP53->-APC TP53->-ARID2 TP53->-MGA,5,10,2.000000,2,4.043097e-04,
GATA3->-TP53,2,1,7.000000,7,9.794819e-01,
TP53->-DNMT1,2,1,7.000000,7,1.822917e-03,
CDH1->-KMT2D,2,1,7.000000,7,2.129636e-02,
CDH1->-KMT2D CDH1->-PIK3CA PIK3CA->-KMT2D,3,3,2.000000,2,2.529305e-01,
CDH1->-KMT2D PIK3CA->-CDH1 PIK3CA->-KMT2D,3,3,2.000000,2,2.529305e-01,
CDH1->-EPHB1,2,1,7.000000,7,7.483553e-03,
CDH1->-EPHB1 CDH1->-TP53 TP53->-EPHB1,3,3,3.000000,3,4.109812e-03,
PIK3CA->-NSD1,2,1,7.000000,7,7.574405e-02,
PIK3CA->-BRCA2,2,1,7.000000,7,1.887351e-01,
CDH1->-BRCA2 CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-BRCA2 TBX3->-BRCA2 TBX3->-PIK3CA,4,6,2.000000,2,8.585165e-04,
PIK3CA->-DNMT3A,2,1,7.000000,7,2.710496e-02,
CDH1->-PTPRS,2,1,7.000000,7,6.950536e-03,
CDH1->-PTPRS CDH1->-TP53 TP53->-PTPRS,3,3,2.000000,2,2.465887e-02,
TP53->-MDC1,2,1,7.000000,7,6.371204e-02,
TP53->-MTOR,2,1,7.000000,7,1.478278e-02,
GATA3->-SPEN,2,1,7.000000,7,2.830492e-01,
MAP3K1->-ARID1A,2,1,7.000000,7,1.394231e-01,
MAP3K1->-ARID1A MAP3K1->-PIK3CA PIK3CA->-ARID1A,3,3,4.000000,4,3.065641e-02,
GATA3->-ARID1A MAP3K1->-ARID1A MAP3K1->-GATA3,3,3,3.000000,3,4.629630e-03,
PIK3CA->-RAD50,2,1,7.000000,7,4.203369e-02,
TP53->-DDR2,2,1,7.000000,7,1.035065e-02,
CDH1->-FAT1,2,1,7.000000,7,2.769858e-02,
CDH1->-FAT1 CDH1->-PIK3CA PIK3CA->-FAT1,3,3,2.000000,2,9.680522e-02,
CDH1->-ERBB3,2,1,7.000000,7,5.546875e-02,
PIK3CA->-PIK3C2G,2,1,7.000000,7,2.187500e-02,
PIK3CA->-DICER1,2,1,7.000000,7,2.889504e-02,
NCOR1->-GATA3,2,1,7.000000,7,2.233383e-02,
