pattern,n_nodes,n_edges,s_exp,s_theta,pval_exp,pval_theta
PIK3CA->-PTPRT PIK3CA->-TP53 TP53->-PTPRT,3,3,4.000000,4,1.261509e-02,
KMT2C->-GATA3,2,1,9.000000,9,2.692207e-01,
KMT2C->-GATA3 KMT2C->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.222256e-01,
KMT2C->-MAP3K1,2,1,9.000000,9,5.299770e-01,
KMT2C->-MAP3K1 PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,4.000000,4,1.854347e-01,
KMT2C->-MAP3K1 KMT2C->-PIK3CA MAP3K1->-PIK3CA,3,3,3.000000,3,4.081609e-01,
TP53->-EPHB1,2,1,9.000000,9,1.512910e-03,
ARID1A->-GATA3,2,1,9.000000,9,6.854446e-01,
ARID1A->-GATA3 ARID1A->-PIK3CA PIK3CA->-GATA3,3,3,2.000000,2,3.232037e-01,
AKT1->-CDH1,2,1,9.000000,9,4.481773e-01,
AKT1->-CDH1 AKT1->-TP53 CDH1->-TP53,3,3,2.000000,2,1.281936e-01,
PIK3CA->-ARID2,2,1,9.000000,9,4.716830e-02,
PIK3CA->-ARID2 PIK3CA->-TP53 TP53->-ARID2,3,3,4.000000,4,5.374436e-03,
TP53->-ROS1,2,1,9.000000,9,2.700362e-02,
CDH1->-MAP2K4,2,1,9.000000,9,3.701460e-02,
CDH1->-MAP2K4 CDH1->-PIK3CA MAP2K4->-PIK3CA,3,3,2.000000,2,2.508369e-01,
CDH1->-MAP2K4 PIK3CA->-CDH1 PIK3CA->-MAP2K4,3,3,2.000000,2,2.508369e-01,
CDH1->-MAP2K4 CDH1->-TP53 TP53->-MAP2K4,3,3,2.000000,2,5.667997e-02,
CDH1->-CDK12 CDH1->-TP53 TP53->-CDK12,3,3,2.000000,2,7.054094e-03,
TP53->-RICTOR,2,1,9.000000,9,1.100902e-04,
PIK3CA->-RICTOR PIK3CA->-TP53 TP53->-RICTOR,3,3,2.000000,2,5.606710e-02,
PTEN->-NF1,2,1,9.000000,9,2.541932e-02,
PTEN->-NF1 TP53->-NF1 TP53->-PTEN,3,3,5.000000,5,6.317977e-03,
PTEN->-NF1 PTEN->-TP53 TP53->-NF1,3,3,3.000000,3,1.510735e-01,
MEN1->-PIK3CA,2,1,9.000000,9,3.817401e-02,
AKT1->-GATA3,2,1,9.000000,9,1.334945e-02,
TP53->-ZFHX3,2,1,9.000000,9,2.974710e-02,
PIK3CA->-FLT4,2,1,9.000000,9,5.287500e-02,
PIK3CA->-FLT4 PIK3CA->-TP53 TP53->-FLT4,3,3,2.000000,2,1.135381e-01,
TP53->-ERCC5,2,1,9.000000,9,7.233796e-04,
TP53->-SF3B1,2,1,9.000000,9,1.410590e-03,
PIK3CA->-SF3B1 TP53->-PIK3CA TP53->-SF3B1,3,3,2.000000,2,2.632245e-01,
PIK3CA->-SF3B1 PIK3CA->-TP53 TP53->-SF3B1,3,3,4.000000,4,8.701989e-03,
PIK3CA->-POLE,2,1,9.000000,9,3.560865e-03,
TP53->-ARID5B,2,1,9.000000,9,2.903825e-03,
PIK3CA->-CDKN1B,2,1,9.000000,9,3.950722e-01,
TP53->-POLE,2,1,9.000000,9,4.676069e-04,
PIK3CA->-POLE PIK3CA->-TP53 TP53->-POLE,3,3,5.000000,5,1.988244e-04,
TP53->-TET2,2,1,9.000000,9,6.290584e-04,
TP53->-SPEN,2,1,9.000000,9,7.665222e-02,
PIK3CA->-SPEN PIK3CA->-TP53 TP53->-SPEN,3,3,3.000000,3,2.391975e-02,
ATM->-PIK3CA,2,1,8.000000,8,7.940128e-01,
MAP3K1->-KMT2C,2,1,8.000000,8,7.055363e-01,
MAP3K1->-KMT2C MAP3K1->-PIK3CA PIK3CA->-KMT2C,3,3,3.000000,3,4.081609e-01,
MAP3K1->-KMT2C PIK3CA->-KMT2C PIK3CA->-MAP3K1,3,3,2.000000,2,6.929397e-01,
KMT2C->-PIK3CA MAP3K1->-KMT2C MAP3K1->-PIK3CA,3,3,2.000000,2,6.929397e-01,
PIK3CA->-ERBB2,2,1,8.000000,8,7.013697e-01,
CDH1->-ERBB2 CDH1->-PIK3CA PIK3CA->-ERBB2,3,3,4.000000,4,7.249632e-02,
PIK3CA->-ZFHX3,2,1,8.000000,8,3.075557e-01,
TP53->-TSC2,2,1,8.000000,8,3.265797e-02,
PTEN->-KMT2C,2,1,8.000000,8,2.718157e-02,
PTEN->-KMT2C TP53->-KMT2C TP53->-PTEN,3,3,2.000000,2,8.854167e-02,
CDH1->-AKT1,2,1,8.000000,8,6.386989e-01,
TP53->-ANKRD11,2,1,8.000000,8,1.177436e-02,
CDH1->-BRCA2,2,1,8.000000,8,1.162760e-01,
CDH1->-BRCA2 TP53->-BRCA2 TP53->-CDH1,3,3,2.000000,2,4.513889e-02,
TBX3->-CDH1,2,1,8.000000,8,9.760043e-01,
CDH1->-PIK3CA TBX3->-CDH1 TBX3->-PIK3CA,3,3,3.000000,3,3.883104e-01,
PTEN->-CDH1,2,1,8.000000,8,6.750778e-01,
CDH1->-TP53 PTEN->-CDH1 PTEN->-TP53,3,3,2.000000,2,5.912930e-02,
PIK3CA->-PTPRD,2,1,8.000000,8,7.252112e-03,
PIK3CA->-PTPRS,2,1,8.000000,8,1.228614e-01,
PIK3CA->-PTPRS PIK3CA->-TP53 TP53->-PTPRS,3,3,3.000000,3,9.994173e-03,
PIK3CA->-PTCH1,2,1,8.000000,8,1.151058e-02,
NCOR1->-TP53,2,1,8.000000,8,9.815710e-01,
NCOR1->-TP53 PIK3CA->-NCOR1 PIK3CA->-TP53,3,3,2.000000,2,4.071404e-01,
CDH1->-NCOR1 CDH1->-TP53 NCOR1->-TP53,3,3,2.000000,2,3.752824e-01,
PTEN->-MAP3K1,2,1,8.000000,8,7.754859e-02,
PTEN->-MAP3K1 TP53->-MAP3K1 TP53->-PTEN,3,3,2.000000,2,1.319444e-01,
MAP3K1->-PIK3CA PTEN->-MAP3K1 PTEN->-PIK3CA,3,3,2.000000,2,2.914352e-02,
CDH1->-MAP3K1 CDH1->-NF1 NF1->-MAP3K1 PTEN->-CDH1 PTEN->-MAP3K1 PTEN->-NF1,4,6,2.000000,2,1.251385e-03,
RUNX1->-PIK3CA,2,1,8.000000,8,9.860122e-01,
CDH1->-CREBBP,2,1,8.000000,8,5.874966e-02,
CDH1->-CREBBP CDH1->-PIK3CA PIK3CA->-CREBBP,3,3,4.000000,4,1.929762e-02,
KMT2C->-TP53,2,1,8.000000,8,9.995236e-01,
RB1->-TP53,2,1,8.000000,8,9.924000e-01,
TP53->-BAP1,2,1,8.000000,8,8.894413e-03,
RUNX1->-CDH1,2,1,8.000000,8,9.420944e-01,
CDH1->-PIK3CA RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.964604e-01,
PIK3CA->-CDH1 RUNX1->-CDH1 RUNX1->-PIK3CA,3,3,2.000000,2,5.964604e-01,
CBFB->-MAP3K1,2,1,8.000000,8,4.715402e-02,
CBFB->-MAP3K1 CBFB->-PIK3CA MAP3K1->-PIK3CA,3,3,6.000000,6,3.239580e-04,
CBFB->-GATA3 CBFB->-MAP3K1 MAP3K1->-GATA3,3,3,2.000000,2,1.102431e-01,
CDH1->-NF1,2,1,8.000000,8,2.497354e-01,
CDH1->-NF1 CDH1->-PIK3CA PIK3CA->-NF1,3,3,3.000000,3,1.509788e-01,
CDH1->-PTPRD,2,1,8.000000,8,6.312047e-03,
CDH1->-PTPRD CDH1->-TP53 TP53->-PTPRD,3,3,2.000000,2,1.644761e-01,
CDH1->-PTPRD TP53->-CDH1 TP53->-PTPRD,3,3,3.000000,3,2.722824e-02,
CDH1->-PIK3CA CDH1->-PTPRD PIK3CA->-PTPRD,3,3,2.000000,2,1.153150e-01,
CDH1->-PTPRD PIK3CA->-CDH1 PIK3CA->-PTPRD,3,3,2.000000,2,1.153150e-01,
CDH1->-APC,2,1,8.000000,8,3.050913e-03,
PIK3CA->-IGF1R,2,1,7.000000,7,2.500000e-03,
PIK3CA->-CARD11,2,1,7.000000,7,5.133010e-03,
PIK3CA->-CARD11 TP53->-CARD11 TP53->-PIK3CA,3,3,2.000000,2,1.127678e-01,
GATA3->-TP53,2,1,7.000000,7,9.837760e-01,
GATA3->-TP53 PIK3CA->-GATA3 PIK3CA->-TP53,3,3,2.000000,2,4.008505e-01,
TP53->-DNMT1,2,1,7.000000,7,3.038194e-03,
CDH1->-KMT2D,2,1,7.000000,7,2.865349e-02,
CDH1->-KMT2D CDH1->-PIK3CA PIK3CA->-KMT2D,3,3,2.000000,2,2.920848e-01,
CDH1->-KMT2D PIK3CA->-CDH1 PIK3CA->-KMT2D,3,3,2.000000,2,2.920848e-01,
FOXA1->-MAP3K1,2,1,7.000000,7,3.092112e-01,
FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,3,3,3.000000,3,1.645846e-01,
CDH1->-FOXA1 CDH1->-MAP3K1 CDH1->-PIK3CA FOXA1->-MAP3K1 PIK3CA->-FOXA1 PIK3CA->-MAP3K1,4,6,2.000000,2,5.063657e-03,
FOXA1->-MAP3K1 TP53->-FOXA1 TP53->-MAP3K1,3,3,3.000000,3,1.899200e-02,
FOXA1->-MAP3K1 FOXA1->-PIK3CA PIK3CA->-MAP3K1,3,3,2.000000,2,4.378055e-01,
CDH1->-EPHB1,2,1,7.000000,7,4.216270e-03,
CDH1->-EPHB1 CDH1->-TP53 TP53->-EPHB1,3,3,3.000000,3,2.873890e-03,
PIK3CA->-NSD1,2,1,7.000000,7,8.463542e-02,
PIK3CA->-ANKRD11,2,1,7.000000,7,9.751591e-02,
PIK3CA->-ANKRD11 TP53->-ANKRD11 TP53->-PIK3CA,3,3,4.000000,4,2.135710e-03,
PIK3CA->-BRCA2,2,1,7.000000,7,2.111317e-01,
CDH1->-BRCA2 CDH1->-PIK3CA CDH1->-TBX3 PIK3CA->-BRCA2 TBX3->-BRCA2 TBX3->-PIK3CA,4,6,2.000000,2,1.736111e-03,
PIK3CA->-DNMT3A,2,1,7.000000,7,2.984423e-02,
CDH1->-PTPRS,2,1,7.000000,7,3.620530e-03,
CDH1->-PTPRS CDH1->-TP53 TP53->-PTPRS,3,3,2.000000,2,1.881092e-02,
PIK3CA->-RFWD2,2,1,7.000000,7,1.896711e-02,
TP53->-MDC1,2,1,7.000000,7,5.286739e-02,
PIK3CA->-PLK2,2,1,7.000000,7,3.814303e-03,
TP53->-MTOR,2,1,7.000000,7,1.260648e-02,
ATM->-GATA3,2,1,7.000000,7,2.769886e-02,
ATM->-GATA3 ATM->-PIK3CA GATA3->-PIK3CA,3,3,2.000000,2,4.882155e-02,
ATM->-SPEN,2,1,2.000000,2,8.693182e-01,
GATA3->-SPEN,2,1,7.000000,7,2.491297e-01,
MAP3K1->-ARID1A,2,1,7.000000,7,1.191478e-01,
MAP3K1->-ARID1A MAP3K1->-PIK3CA PIK3CA->-ARID1A,3,3,3.000000,3,1.181020e-01,
GATA3->-ARID1A MAP3K1->-ARID1A MAP3K1->-GATA3,3,3,3.000000,3,4.629630e-03,
GATA3->-ARID1A GATA3->-PIK3CA MAP3K1->-ARID1A MAP3K1->-GATA3 MAP3K1->-PIK3CA PIK3CA->-ARID1A,4,6,2.000000,2,5.063657e-03,
TP53->-DDR2,2,1,7.000000,7,1.685918e-02,
TP53->-PIK3CG,2,1,7.000000,7,5.639227e-03,
CDH1->-ERBB3,2,1,7.000000,7,5.390625e-02,
CDH1->-SPEN,2,1,7.000000,7,1.673177e-01,
CDH1->-PIK3CA CDH1->-SPEN PIK3CA->-SPEN,3,3,2.000000,2,7.407407e-02,
PIK3CA->-PIK3C2G,2,1,7.000000,7,1.549479e-02,
PIK3CA->-DICER1,2,1,7.000000,7,3.785761e-02,
NCOR1->-GATA3,2,1,7.000000,7,2.707403e-02,
